,Zmutt / Hydrologie (Gornera_-_Debit_prise),C: Zmutt / Hydrologie (Gornera_-_Debit_prise) (1. Année précédente),C: Zmutt / Hydrologie (Gornera_-_Debit_prise) (2. Année précédente),C: Zmutt / Hydrologie (Gornera_-_Debit_prise) (3. Année précédente),C: Zmutt / Hydrologie (Gornera_-_Debit_prise) (4. Année précédente)
6/21/2019 12:30,10.234303,16.737852,20.592266,7.506545,11.316334
6/21/2019 12:45,10.295985,16.763401,20.913956,7.55415,11.58557
6/21/2019 13:00,10.303455,16.87854,21.498241,7.637917,11.859067
6/21/2019 13:15,10.235717,17.03965,21.725237,7.788267,12.058961
6/21/2019 13:30,10.271209,17.551504,21.9764,6.887828,12.238512
6/21/2019 13:45,10.449247,17.863909,22.341496,8.342334,12.497493
6/21/2019 14:00,10.753615,18.116287,22.532867,8.450788,12.773018
6/21/2019 14:15,11.081972,18.263678,23.049223,8.996529,12.973978
6/21/2019 14:30,11.359767,18.47435,23.758217,9.650246,13.253215
6/21/2019 14:45,11.460188,18.696695,23.954844,9.772628,13.530548
6/21/2019 15:00,11.495164,19.109188,24.141657,9.718494,13.751796
6/21/2019 15:15,11.468785,19.412405,24.21209,9.875839,13.727494
6/21/2019 15:30,11.401019,20.648472,24.786711,10.045982,13.87485
6/21/2019 15:45,11.304957,21.83577,25.135597,9.969923,14.13513
6/21/2019 16:00,11.624882,22.169817,25.302629,9.863639,14.381331
6/21/2019 16:15,11.846447,22.498276,26.012648,9.726961,14.558744
6/21/2019 16:30,11.861696,22.651934,26.094719,9.756372,14.596039
6/21/2019 16:45,11.689783,22.705151,26.038683,9.871211,14.518126
6/21/2019 17:00,11.758594,22.523951,26.284454,9.927375,14.379999
6/21/2019 17:15,12.488122,22.722334,26.441999,9.840211,14.333028
6/21/2019 17:30,12.614187,22.836235,26.753983,9.504639,14.156906
6/21/2019 17:45,12.859882,23.055,26.905201,9.244023,14.048182
6/21/2019 18:00,13.621744,23.099497,26.757111,9.074411,13.918534
6/21/2019 18:15,13.98265,23.351967,26.589725,8.915667,13.800791
6/21/2019 18:30,14.171252,23.201963,25.965115,8.801147,13.630002
6/21/2019 18:45,15.363348,23.231304,25.605927,8.718211,13.445217
6/21/2019 19:00,15.775044,23.076588,25.235268,8.687,13.331635
6/21/2019 19:15,15.183102,22.866484,25.009001,8.664267,13.22679
6/21/2019 19:30,14.457956,22.45418,24.640425,8.633095,13.051105
6/21/2019 19:45,13.6811,22.392557,24.369741,8.582784,12.869768
6/21/2019 20:00,12.966072,21.976017,24.035341,8.545362,12.663263
6/21/2019 20:15,12.468016,21.777496,23.798809,8.518666,12.528864
6/21/2019 20:30,12.113004,21.623133,23.735359,8.4518,12.352173
6/21/2019 20:45,11.93985,21.546015,23.330439,8.407737,12.185763
6/21/2019 21:00,11.680924,21.53791,23.18601,8.385161,12.008945
6/21/2019 21:15,11.47614,21.19252,3.379326,8.320106,11.774
6/21/2019 21:30,11.420266,20.835814,19.555387,8.199144,11.530194
6/21/2019 21:45,11.196066,20.469564,22.482063,8.141361,11.302855
6/21/2019 22:00,11.24205,20.17375,22.128254,8.04525,11.128665
6/21/2019 22:15,11.300838,7.401131,21.876015,7.972933,10.873995
6/21/2019 22:30,11.226824,12.953267,21.47694,7.899024,10.673895
6/21/2019 22:45,11.130907,17.923353,20.917282,7.853716,10.483754
6/21/2019 23:00,11.050929,17.779404,20.761995,7.778589,10.373459
6/21/2019 23:15,10.90845,17.576925,20.650299,7.695289,10.234107
6/21/2019 23:30,10.844194,17.407303,20.356544,7.630856,10.049172
6/21/2019 23:45,10.729067,17.206066,20.281754,7.57465,9.897345
6/22/2019 0:00,10.585919,16.990986,19.897316,7.522561,9.807744
6/22/2019 0:15,10.4626,16.891489,19.645897,7.470028,9.649957
6/22/2019 0:30,10.364745,16.714483,19.630178,7.418228,9.561495
6/22/2019 0:45,10.290989,16.485041,19.212952,7.364494,9.382439
6/22/2019 1:00,10.226692,16.242279,18.546068,7.328889,9.337183
6/22/2019 1:15,10.153155,15.938456,17.902353,7.303733,9.2144
6/22/2019 1:30,10.069345,15.7223,17.093491,7.278761,9.070211
6/22/2019 1:45,10.130697,15.393517,16.469143,7.218383,8.954163
6/22/2019 2:00,10.1938,15.13622,15.914837,7.16405,8.841011
6/22/2019 2:15,10.348791,14.933217,15.482815,7.101606,8.7644
6/22/2019 2:30,10.302605,14.766482,15.158865,7.047189,8.65995
6/22/2019 2:45,10.271245,14.630134,14.845716,6.997761,8.53297
6/22/2019 3:00,10.137678,14.42005,14.488193,6.953889,8.433517
6/22/2019 3:15,10.077619,14.239742,14.183334,6.914094,8.256117
6/22/2019 3:30,10.115467,14.073867,13.985367,6.874828,8.025295
6/22/2019 3:45,10.53201,13.938809,13.736622,6.833022,7.822
6/22/2019 4:00,11.526382,13.805,13.646234,6.799428,7.686787
6/22/2019 4:15,12.059708,13.678589,13.481717,6.766533,7.5793
6/22/2019 4:30,12.152215,13.618466,13.286777,6.72465,7.468011
6/22/2019 4:45,11.728338,13.391666,13.03635,6.689028,7.369112
6/22/2019 5:00,11.29565,13.295015,12.926191,6.643428,7.268083
6/22/2019 5:15,10.983435,13.126935,12.75775,6.608294,7.135334
6/22/2019 5:30,10.989122,12.85983,12.538489,6.572489,7.034572
6/22/2019 5:45,11.648621,12.647317,12.362994,6.526364,6.972411
6/22/2019 6:00,13.300477,12.277711,12.221992,6.485361,6.905828
6/22/2019 6:15,14.215411,12.213477,12.155023,6.445355,6.835816
6/22/2019 6:30,13.811003,12.087466,11.945167,6.399628,6.759989
6/22/2019 6:45,12.862248,11.881662,11.843534,6.357983,6.695322
6/22/2019 7:00,12.197038,11.738434,11.697511,6.307991,6.651694
6/22/2019 7:15,11.683076,11.584929,11.599706,6.268414,6.560683
6/22/2019 7:30,11.345777,11.448261,11.454316,6.214422,6.503564
6/22/2019 7:45,11.120148,11.340594,11.333555,6.168228,6.4648
6/22/2019 8:00,11.034111,11.223273,11.253484,6.122589,6.424772
6/22/2019 8:15,10.909565,11.097106,11.394017,6.094091,6.381133
6/22/2019 8:30,10.722499,11.0655,11.526367,6.110705,6.341537
6/22/2019 8:45,10.802211,11.046168,11.704227,6.186038,6.311701
6/22/2019 9:00,10.788267,11.079984,11.906584,6.3196,6.304638
6/22/2019 9:15,10.952476,11.28164,12.17418,6.528283,6.3744
6/22/2019 9:30,10.915823,11.484167,12.476784,6.849554,6.467665
6/22/2019 9:45,11.0302,11.702884,12.863331,7.126083,6.600824
6/22/2019 10:00,11.021638,11.97425,13.450136,7.445233,6.778432
6/22/2019 10:15,11.059633,12.287284,13.97535,7.747639,7.016161
6/22/2019 10:30,11.135489,12.57905,14.5264,8.099433,7.297576
6/22/2019 10:45,11.010468,12.917212,15.027696,8.449711,7.604046
6/22/2019 11:00,11.050844,13.203869,15.570383,8.810402,7.886311
6/22/2019 11:15,11.17235,13.312327,16.015966,9.173635,8.264204
6/22/2019 11:30,11.192513,12.872534,16.64329,9.557891,8.574519
6/22/2019 11:45,11.183133,13.2514,17.376921,9.887397,8.997467
6/22/2019 12:00,11.211837,14.023334,17.93751,10.270938,9.456433
6/22/2019 12:15,11.318417,14.637158,18.611124,10.612408,9.943684
6/22/2019 12:30,11.487132,15.042534,19.137705,10.861353,10.318228
6/22/2019 12:45,11.725545,15.507622,19.748653,11.137239,10.710045
6/22/2019 13:00,12.066381,15.731667,20.283068,11.388656,11.074611
6/22/2019 13:15,12.352715,15.99195,20.793533,11.673725,11.4613
6/22/2019 13:30,12.505889,16.247351,21.178211,11.916138,11.739103
6/22/2019 13:45,12.487667,16.615499,21.757988,12.126562,12.001644
6/22/2019 14:00,12.511963,16.776859,22.120783,12.240467,12.333821
6/22/2019 14:15,12.420617,16.910103,22.658533,12.438617,12.754667
6/22/2019 14:30,12.336037,17.104084,23.092783,12.592625,13.215743
6/22/2019 14:45,12.103705,17.253979,23.247324,12.74288,13.491427
6/22/2019 15:00,12.049833,17.366934,23.481348,12.864923,13.771954
6/22/2019 15:15,12.213553,17.549444,23.885433,13.069706,13.640561
6/22/2019 15:30,12.510401,17.791111,23.817179,13.237813,13.664591
6/22/2019 15:45,12.558985,17.97769,23.873899,13.333431,13.95015
6/22/2019 16:00,12.695615,18.051733,24.089834,13.481202,14.169913
6/22/2019 16:15,12.880147,18.001923,24.165808,13.405916,14.482898
6/22/2019 16:30,12.958836,18.082233,24.446409,13.631133,14.536684
6/22/2019 16:45,12.742329,18.084883,24.441727,13.660334,14.405004
6/22/2019 17:00,12.70886,18.093075,24.086817,13.661612,14.185927
6/22/2019 17:15,12.526154,18.087332,23.865049,13.713568,14.023448
6/22/2019 17:30,12.557936,18.059334,23.725555,13.771422,14.001092
6/22/2019 17:45,12.665447,18.171316,23.924688,13.695733,14.010223
6/22/2019 18:00,13.334861,18.038317,23.760971,13.67515,13.887797
6/22/2019 18:15,13.423469,17.737537,23.693016,13.590905,13.850875
6/22/2019 18:30,13.1608,17.177853,23.551605,13.512289,13.621981
6/22/2019 18:45,13.043417,16.771015,23.361856,13.462739,13.375761
6/22/2019 19:00,12.916617,16.681425,23.435703,13.406828,13.15309
6/22/2019 19:15,12.70079,17.217321,23.529753,13.284114,13.00563
6/22/2019 19:30,12.523316,17.186733,23.638914,13.151716,12.692333
6/22/2019 19:45,12.506713,16.953016,23.688358,12.988122,12.566989
6/22/2019 20:00,12.362974,16.704067,23.702948,12.814609,12.581594
6/22/2019 20:15,12.086196,16.419651,23.366272,12.585182,12.45555
6/22/2019 20:30,11.881718,16.102484,23.123644,12.436505,12.328979
6/22/2019 20:45,11.777811,15.73243,22.806332,12.319411,12.156982
6/22/2019 21:00,11.736405,15.530489,22.45999,12.079696,11.982969
6/22/2019 21:15,11.598345,15.248834,3.864268,11.9324,11.853081
6/22/2019 21:30,11.4854,14.982005,18.606911,11.727396,11.714184
6/22/2019 21:45,11.346503,14.707696,21.688856,11.531596,11.592395
6/22/2019 22:00,11.1952,14.489,21.441284,11.299061,11.435071
6/22/2019 22:15,11.087267,14.326821,21.336905,11.196145,11.198775
6/22/2019 22:30,10.912971,14.087711,21.071917,11.080678,10.992556
6/22/2019 22:45,10.855713,13.860845,20.975559,11.034923,10.825005
6/22/2019 23:00,10.863063,13.711181,20.820837,10.95785,10.653675
6/22/2019 23:15,10.807734,13.542334,20.603483,10.875748,10.526291
6/22/2019 23:30,10.701533,13.366581,20.476259,10.809956,10.389078
6/22/2019 23:45,10.633702,13.321338,20.38105,10.7894,10.202238
6/23/2019 0:00,10.536044,13.180067,20.197063,10.736506,10.048278
6/23/2019 0:15,10.3806,13.046425,20.003874,10.711481,9.928061
6/23/2019 0:30,10.33438,12.963801,19.852644,10.660161,9.814524
6/23/2019 0:45,10.250989,12.825041,19.726156,10.637271,9.663351
6/23/2019 1:00,10.083491,12.6368,19.343275,10.574544,9.568443
6/23/2019 1:15,10.007405,12.433661,19.087378,10.5456,9.491533
6/23/2019 1:30,9.983067,12.229267,18.657326,10.528483,9.376392
6/23/2019 1:45,9.793533,12.063148,18.080978,10.48586,9.289467
6/23/2019 2:00,9.722109,11.964972,17.686796,10.462572,9.227849
6/23/2019 2:15,9.600552,11.689195,17.036867,10.449292,9.147561
6/23/2019 2:30,9.396261,11.594084,16.422081,10.4122,9.128803
6/23/2019 2:45,9.237333,11.448483,16.055746,10.368972,9.046038
6/23/2019 3:00,9.07182,11.301511,15.647372,10.351588,8.966278
6/23/2019 3:15,8.919912,11.150351,15.34325,10.306928,8.91768
6/23/2019 3:30,8.813689,11.066483,15.021025,10.256962,8.840572
6/23/2019 3:45,8.653061,11.055445,14.824123,10.256383,8.76395
6/23/2019 4:00,8.592116,10.915466,14.616157,10.213796,8.716355
6/23/2019 4:15,8.445375,10.762078,14.4278,10.189267,8.664189
6/23/2019 4:30,8.352527,10.65815,14.303445,10.10975,8.648932
6/23/2019 4:45,8.186273,10.587733,14.173385,10.095211,8.601717
6/23/2019 5:00,8.1918,10.226397,14.154411,10.073,8.549883
6/23/2019 5:15,8.232406,10.186897,14.085334,10.046012,8.375788
6/23/2019 5:30,8.077528,10.072511,14.028371,9.974741,8.234036
6/23/2019 5:45,7.961444,10.101867,13.903934,9.949278,8.134409
6/23/2019 6:00,7.916017,10.134916,13.872644,9.899719,8.020278
6/23/2019 6:15,7.833826,10.112979,13.777009,9.809784,7.951822
6/23/2019 6:30,7.783717,10.057655,13.66885,9.741144,7.885294
6/23/2019 6:45,7.716933,9.9811,13.59355,9.672456,7.835247
6/23/2019 7:00,7.644671,9.883689,13.538252,9.592863,7.777039
6/23/2019 7:15,7.639627,9.878189,13.532564,9.536883,7.755712
6/23/2019 7:30,7.56143,9.800144,13.524267,9.466495,7.766878
6/23/2019 7:45,7.493617,9.773111,13.618326,9.409856,7.82127
6/23/2019 8:00,7.448133,9.67388,13.586578,9.346,7.845459
6/23/2019 8:15,7.397652,9.599391,13.637555,9.350066,7.861349
6/23/2019 8:30,7.353297,9.576817,13.737629,9.341906,7.904278
6/23/2019 8:45,7.295255,9.466255,13.921975,9.38696,8.008611
6/23/2019 9:00,7.386416,9.455682,14.122452,9.540055,8.08076
6/23/2019 9:15,7.610945,9.359412,14.291467,9.707944,8.198414
6/23/2019 9:30,7.740729,9.583192,14.571527,9.960312,8.302593
6/23/2019 9:45,7.9671,9.699467,14.776793,10.190989,8.449907
6/23/2019 10:00,8.203113,9.870566,14.983111,10.480428,8.57901
6/23/2019 10:15,8.357817,9.9128,15.323937,10.722745,8.86355
6/23/2019 10:30,8.675879,10.066401,15.742675,10.933894,9.098878
6/23/2019 10:45,8.954534,9.561496,16.288176,11.126989,9.369778
6/23/2019 11:00,9.220139,9.243874,16.864845,11.515186,9.708877
6/23/2019 11:15,9.601332,9.410208,17.40329,11.813401,10.083632
6/23/2019 11:30,9.928856,10.117311,18.029762,12.102924,10.465311
6/23/2019 11:45,10.225467,11.168156,18.422213,12.401778,10.869989
6/23/2019 12:00,10.6414,12.393274,18.837429,12.64075,11.185895
6/23/2019 12:15,10.987336,12.860517,19.157871,12.917894,11.502018
6/23/2019 12:30,11.343616,13.35095,19.331636,13.177588,11.758083
6/23/2019 12:45,11.62341,13.644128,19.579044,13.393339,12.000403
6/23/2019 13:00,11.873663,13.948784,19.736988,13.681897,12.249406
6/23/2019 13:15,12.074767,14.247674,19.995657,13.906074,12.493541
6/23/2019 13:30,12.340633,14.619278,20.333326,14.160804,12.746962
6/23/2019 13:45,12.572701,14.816533,20.519011,14.387712,12.898866
6/23/2019 14:00,12.794675,15.0873,20.655499,14.603653,12.983363
6/23/2019 14:15,13.085949,15.418533,21.067244,14.718561,13.09587
6/23/2019 14:30,13.11676,15.627544,21.318832,14.867777,13.151837
6/23/2019 14:45,13.104143,15.847305,21.87075,15.023165,13.468798
6/23/2019 15:00,13.400169,16.075983,22.186979,15.244189,13.764815
6/23/2019 15:15,13.4581,16.152529,22.771566,15.313099,14.230346
6/23/2019 15:30,13.656412,16.267904,22.866173,15.473868,14.592767
6/23/2019 15:45,13.944468,16.578672,23.025728,15.538605,14.867865
6/23/2019 16:00,14.233512,16.801817,23.153574,15.762961,14.87892
6/23/2019 16:15,14.182528,16.892988,23.520596,15.803166,14.776727
6/23/2019 16:30,14.318289,17.005192,23.953259,15.874184,14.526094
6/23/2019 16:45,14.246624,17.123783,24.212641,15.938011,14.300545
6/23/2019 17:00,14.325853,17.319075,24.48563,16.09236,14.041217
6/23/2019 17:15,14.370935,17.142981,24.956545,16.130888,14.198894
6/23/2019 17:30,14.2765,17.411667,25.177744,16.055769,14.164863
6/23/2019 17:45,14.438315,17.382843,25.566841,16.129438,14.175344
6/23/2019 18:00,14.312583,17.433565,25.655272,16.145514,13.999254
6/23/2019 18:15,14.27672,17.408092,25.558201,15.996347,13.74942
6/23/2019 18:30,14.125384,17.327417,25.477261,15.993871,13.370953
6/23/2019 18:45,14.195084,17.378319,25.09832,15.86306,13.049811
6/23/2019 19:00,14.110508,17.423527,24.811432,15.711,12.718928
6/23/2019 19:15,13.864265,17.442127,24.619194,15.544674,12.443528
6/23/2019 19:30,13.800112,17.359644,24.538845,15.431922,12.239673
6/23/2019 19:45,13.683703,17.171984,24.504993,15.394593,12.024412
6/23/2019 20:00,13.631451,16.887571,24.399202,15.140889,11.794456
6/23/2019 20:15,13.323274,16.629747,24.180578,15.080835,11.59745
6/23/2019 20:30,13.129477,16.279392,24.00477,14.85779,11.303587
6/23/2019 20:45,13.075025,15.720046,23.11475,14.587452,11.115282
6/23/2019 21:00,12.966269,15.087452,22.90234,14.370818,10.86525
6/23/2019 21:15,12.838061,14.97117,4.781428,14.024729,10.669105
6/23/2019 21:30,12.672221,15.504237,21.149061,13.69426,10.434295
6/23/2019 21:45,12.556,15.207375,22.113674,13.52477,10.280572
6/23/2019 22:00,12.3389,14.930555,21.770433,13.420288,10.108953
6/23/2019 22:15,12.218835,14.514348,21.386513,13.286279,9.900823
6/23/2019 22:30,12.127501,14.204911,21.110289,13.053572,9.721756
6/23/2019 22:45,11.99461,13.945837,20.922041,12.987004,9.561203
6/23/2019 23:00,11.955389,13.65937,20.851799,12.985211,9.407639
6/23/2019 23:15,11.910316,13.357284,20.580496,12.978331,9.287078
6/23/2019 23:30,11.822975,13.134839,20.36706,12.694562,9.125745
6/23/2019 23:45,11.850052,12.92875,20.204544,12.614558,8.99914
6/24/2019 0:00,11.807998,12.751978,20.101984,12.62757,8.868399
6/24/2019 0:15,11.734992,12.640117,19.900883,12.366336,8.743069
6/24/2019 0:30,11.734262,12.446645,19.723518,12.233124,8.582784
6/24/2019 0:45,11.627441,12.330145,19.60251,12.197982,8.452889
6/24/2019 1:00,11.644974,12.123104,19.310741,12.142715,8.286427
6/24/2019 1:15,11.561504,11.925953,19.083467,12.061084,8.079113
6/24/2019 1:30,11.497154,11.65615,18.669651,12.039015,7.749832
6/24/2019 1:45,11.478137,11.453163,18.057364,12.024076,7.500296
6/24/2019 2:00,11.523213,11.258451,17.612383,11.900332,7.305611
6/24/2019 2:15,11.334889,11.230539,17.122812,11.851759,7.175488
6/24/2019 2:30,11.397901,10.988489,16.758234,11.789119,7.037549
6/24/2019 2:45,11.2447,10.898528,16.471083,11.714752,6.930583
6/24/2019 3:00,11.103127,10.716283,16.349199,11.570517,6.83305
6/24/2019 3:15,10.954394,10.562433,16.119261,11.524717,6.749732
6/24/2019 3:30,10.745222,10.381701,15.992696,11.354282,6.679058
6/24/2019 3:45,10.667445,10.412089,15.850599,11.304061,6.588762
6/24/2019 4:00,10.460092,10.28425,15.595817,11.217049,6.524628
6/24/2019 4:15,10.425737,10.066383,15.4162,11.193691,6.467987
6/24/2019 4:30,10.32643,10.022146,15.27323,11.084662,6.403417
6/24/2019 4:45,10.229158,9.952497,15.086956,11.07337,6.360639
6/24/2019 5:00,10.186843,9.816717,15.016977,10.94524,6.343536
6/24/2019 5:15,10.056216,9.737507,14.857289,10.864361,6.278372
6/24/2019 5:30,9.969835,9.593534,14.806104,10.785721,6.195422
6/24/2019 5:45,9.864098,9.584097,14.722733,10.743382,6.126722
6/24/2019 6:00,9.775226,9.483041,14.557083,10.674917,6.074583
6/24/2019 6:15,9.651617,9.353071,14.430925,10.600879,6.05165
6/24/2019 6:30,9.518031,9.288722,14.339092,10.518383,5.989533
6/24/2019 6:45,9.316983,9.223184,14.179784,10.436069,5.94049
6/24/2019 7:00,9.142285,9.155033,13.923939,10.315275,5.903329
6/24/2019 7:15,8.947189,9.062466,13.828022,10.252917,5.857964
6/24/2019 7:30,8.778017,8.938334,13.753567,10.183333,5.826756
6/24/2019 7:45,8.630655,8.813146,13.64736,10.105506,5.788937
6/24/2019 8:00,8.474845,8.784266,13.784233,10.028894,5.760319
6/24/2019 8:15,8.313521,8.819183,14.022866,9.917508,5.695556
6/24/2019 8:30,8.269415,8.76257,14.149481,9.835341,5.662028
6/24/2019 8:45,8.304198,8.689059,14.331978,9.84031,5.624828
6/24/2019 9:00,8.404929,8.645667,14.597966,9.918667,5.6002
6/24/2019 9:15,8.515484,8.670825,14.8469,9.986311,5.591911
6/24/2019 9:30,8.726274,8.805467,15.104034,10.17495,5.591718
6/24/2019 9:45,8.953683,8.860593,15.1855,10.416349,5.639653
6/24/2019 10:00,9.191678,8.969167,15.538505,10.646206,5.729051
6/24/2019 10:15,9.456067,9.156489,15.908772,10.987618,5.865267
6/24/2019 10:30,9.779971,9.484839,16.506226,11.220078,6.055044
6/24/2019 10:45,10.08197,9.856467,17.077747,11.430822,6.255217
6/24/2019 11:00,10.42597,10.230267,18.041212,11.729529,6.507667
6/24/2019 11:15,10.856134,10.295267,19.054386,12.081738,6.807456
6/24/2019 11:30,11.207578,10.653023,19.666025,12.543711,7.178428
6/24/2019 11:45,11.561466,11.546556,20.037556,12.703982,7.599975
6/24/2019 12:00,11.852052,12.0998,20.508659,13.317017,7.989905
6/24/2019 12:15,12.142939,12.534813,20.900637,13.93923,8.415379
6/24/2019 12:30,12.492247,12.769025,21.271183,14.311976,8.901995
6/24/2019 12:45,12.840034,13.082958,21.571474,14.8716,9.373263
6/24/2019 13:00,13.233233,12.993652,21.712385,15.174122,9.837483
6/24/2019 13:15,13.386225,13.005506,22.040625,15.412797,10.268147
6/24/2019 13:30,13.642463,13.229344,22.234407,15.698637,10.606844
6/24/2019 13:45,13.81815,13.508629,22.182484,15.954489,10.873501
6/24/2019 14:00,14.196385,14.127517,22.312893,16.367195,11.12881
6/24/2019 14:15,14.301333,14.546565,22.562115,16.51823,11.435526
6/24/2019 14:30,14.471927,14.802925,22.628468,16.779369,11.668773
6/24/2019 14:45,14.773865,14.80523,23.161251,16.936907,11.844227
6/24/2019 15:00,15.223368,14.742567,23.44215,17.454561,12.146135
6/24/2019 15:15,15.376531,14.682027,23.83357,17.764294,12.265266
6/24/2019 15:30,15.401276,14.613659,24.420151,18.001232,12.618071
6/24/2019 15:45,15.731879,14.543882,24.782991,18.116064,12.869692
6/24/2019 16:00,15.547378,14.647567,25.287367,18.19141,13.114711
6/24/2019 16:15,15.912859,14.278913,26.043589,18.297049,13.284749
6/24/2019 16:30,16.241535,14.099257,26.535706,18.755051,13.372733
6/24/2019 16:45,16.324869,13.93005,26.697968,18.844105,13.390185
6/24/2019 17:00,16.492012,13.910252,26.815804,18.816851,13.515998
6/24/2019 17:15,16.514452,13.93361,26.858494,19.015377,13.521708
6/24/2019 17:30,16.813486,13.781356,26.945787,18.998259,13.446539
6/24/2019 17:45,16.88685,13.485473,26.889006,19.088457,13.461151
6/24/2019 18:00,17.03161,13.359185,26.769556,19.082457,13.406078
6/24/2019 18:15,17.259304,13.249371,26.711174,18.997389,13.341916
6/24/2019 18:30,17.291555,12.961052,26.302002,19.029879,13.207334
6/24/2019 18:45,17.671627,12.601385,26.442545,18.939911,13.170231
6/24/2019 19:00,17.35862,12.470134,26.362835,18.798445,13.019344
6/24/2019 19:15,17.623423,12.350785,26.175169,18.699274,12.884481
6/24/2019 19:30,17.855459,12.511312,25.79446,18.458748,12.71205
6/24/2019 19:45,17.452345,12.380542,25.936697,18.535091,12.592867
6/24/2019 20:00,17.693054,12.352567,26.106949,18.324711,12.39924
6/24/2019 20:15,17.369617,12.174165,25.932716,18.116024,12.260858
6/24/2019 20:30,17.377869,11.842183,25.757011,17.759439,12.023761
6/24/2019 20:45,17.059607,11.752983,25.821409,17.493526,11.890062
6/24/2019 21:00,16.688868,11.492517,25.347523,17.185343,11.654931
6/24/2019 21:15,16.623354,11.097524,5.371026,16.919689,11.439799
6/24/2019 21:30,16.603117,10.893593,22.194275,16.876755,11.222267
6/24/2019 21:45,16.339314,10.610829,23.79105,16.777039,10.977918
6/24/2019 22:00,16.212978,10.379,23.323784,16.575195,10.698588
