,Arolla / Hydrologie (Ferpècle - Débit dégraveur),C: Arolla / Hydrologie (Ferpècle - Débit dégraveur) (1. Année précédente),C: Arolla / Hydrologie (Ferpècle - Débit dégraveur) (2. Année précédente),C: Arolla / Hydrologie (Ferpècle - Débit dégraveur) (3. Année précédente),C: Arolla / Hydrologie (Ferpècle - Débit dégraveur) (4. Année précédente)
Horodatage,m³/s,m³/s,m³/s,m³/s,m³/s
5/5/2019 3:30,0.294531,1.342806,0.329,0.368,2.911333
5/5/2019 3:45,0.294531,1.337,0.329,0.368,2.904733
5/5/2019 4:00,0.294531,1.330556,0.329,0.368,2.875361
5/5/2019 4:15,0.294531,1.327667,0.329,0.368,2.866667
5/5/2019 4:30,0.294531,1.330518,0.329,0.368,2.870533
5/5/2019 4:45,0.294531,1.309928,0.325094,0.368,2.868084
5/5/2019 5:00,0.294531,1.30465,0.317697,0.368,2.84945
5/5/2019 5:15,0.294531,1.300533,0.318761,0.368,2.823667
5/5/2019 5:30,0.294531,1.299267,0.312533,0.368,2.805117
5/5/2019 5:45,0.294531,1.293567,0.311267,0.368,2.787361
5/5/2019 6:00,0.294531,1.280267,0.31,0.368,2.75612
5/5/2019 6:15,0.294531,1.274111,0.31,0.368,2.77108
5/5/2019 6:30,0.294531,1.263,0.31,0.361667,2.782506
5/5/2019 6:45,0.294531,1.259,0.3024,0.3566,2.792533
5/5/2019 7:00,0.294531,1.250661,0.30357,0.357963,2.798334
5/5/2019 7:15,0.294531,1.24,0.31,0.356802,2.79
5/5/2019 7:30,0.294531,1.24,0.31,0.355333,2.784933
5/5/2019 7:45,0.294531,1.233667,0.31,0.359336,2.787467
5/5/2019 8:00,0.294531,1.232541,0.313598,0.354067,2.75885
5/5/2019 8:15,0.294531,1.218889,0.327936,0.35543,2.753667
5/5/2019 8:30,0.294531,1.204444,0.329,0.353864,2.78122
5/5/2019 8:45,0.294531,1.206417,0.333222,0.354163,2.807828
5/5/2019 9:00,0.294531,1.201,0.349,0.3528,2.77325
5/5/2019 9:15,0.294531,1.198467,0.346333,0.352906,2.752533
5/5/2019 9:30,0.294531,1.185272,0.338444,0.354067,2.720886
5/5/2019 9:45,0.294531,1.183267,0.351533,0.35543,2.614612
5/5/2019 10:00,0.294531,1.188333,0.351744,0.364306,2.472372
5/5/2019 10:15,0.294531,1.190867,0.349,0.368,2.488867
5/5/2019 10:30,0.294531,1.201,0.339556,0.368,2.594889
5/5/2019 10:45,0.294531,1.201,0.333,0.368,2.727341
5/5/2019 11:00,0.294531,1.201,0.329,0.368,2.640172
5/5/2019 11:15,0.294531,1.201667,0.330333,0.368,2.67395
5/5/2019 11:30,0.294531,1.219667,0.331667,0.368,2.742663
5/5/2019 11:45,0.294531,1.221,0.333,0.368,2.807161
5/5/2019 12:00,0.294531,1.238593,0.329,0.368,2.887357
5/5/2019 12:15,0.294531,1.257133,0.329,0.377435,2.941452
5/5/2019 12:30,0.294531,1.269667,0.329,0.378565,2.991683
5/5/2019 12:45,0.294531,1.287339,0.331889,0.381546,3.025017
5/5/2019 13:00,0.294531,1.313833,0.330333,0.382667,3.063778
5/5/2019 13:15,0.294531,1.327111,0.331259,0.38,3.095145
5/5/2019 13:30,0.294531,1.404422,0.333185,0.377444,3.135083
5/5/2019 13:45,0.294531,1.298317,0.349,0.377435,3.177817
5/5/2019 14:00,0.294531,1.312567,0.349,0.378778,3.207239
5/5/2019 14:15,0.294531,1.345339,0.349,0.378454,3.232083
5/5/2019 14:30,0.294531,1.3896,0.349,0.37205,3.275722
5/5/2019 14:45,0.294531,1.453333,0.349,0.353864,3.309414
5/5/2019 15:00,0.294531,1.515817,0.349,0.354269,3.331746
5/5/2019 15:15,0.294531,1.568922,0.349,0.352906,3.349572
5/5/2019 15:30,0.294531,1.6481,0.351709,0.354067,3.368572
5/5/2019 15:45,0.294531,1.719311,0.351533,0.355131,3.39355
5/5/2019 16:00,0.294531,1.787122,0.351533,0.354163,3.424283
5/5/2019 16:15,0.294531,1.842344,0.352897,0.365572,3.465572
5/5/2019 16:30,0.294531,1.9058,0.368,0.368,3.493845
5/5/2019 16:45,0.294531,1.996341,0.368,0.368,3.514706
5/5/2019 17:00,0.294531,2.086557,0.368,0.368,3.556154
5/5/2019 17:15,0.294531,2.148817,0.369333,0.368,3.618283
5/5/2019 17:30,0.294531,2.128997,0.380213,0.3642,3.640333
5/5/2019 17:45,0.294531,2.241644,0.380102,0.39068,3.664841
5/5/2019 18:00,0.294531,2.294667,0.382417,0.403103,3.690333
5/5/2019 18:15,0.294531,2.312967,0.379593,0.407,3.713722
5/5/2019 18:30,0.294531,2.332494,0.379898,0.407,3.763028
5/5/2019 18:45,0.294531,2.339039,0.378769,0.407,3.981984
5/5/2019 19:00,0.294531,2.341229,0.377333,0.407,4.019964
5/5/2019 19:15,0.294531,2.344,0.382667,0.407,4.031161
5/5/2019 19:30,0.294531,2.346963,0.381333,0.404361,3.991117
5/5/2019 19:45,0.294531,2.344,0.381583,0.396664,3.92405
5/5/2019 20:00,0.294531,2.344,0.381333,0.3994,3.92157
5/5/2019 20:15,0.294531,2.3402,0.379787,0.400869,4.010961
5/5/2019 20:30,0.294531,2.344,0.382667,0.399602,4.098655
5/5/2019 20:45,0.294531,2.3345,0.381231,0.398037,4.154417
5/5/2019 21:00,0.294531,2.327841,0.381546,0.399506,4.176385
5/5/2019 21:15,0.294531,2.319933,0.38025,0.395697,4.182361
5/5/2019 21:30,0.294531,2.306079,0.384,0.399303,4.16172
5/5/2019 21:45,0.294531,2.303333,0.384,0.39823,4.142183
5/5/2019 22:00,0.294531,2.294556,0.379787,0.403103,4.12125
5/5/2019 22:15,0.294531,2.288667,0.382667,0.407,4.089056
5/5/2019 22:30,0.294531,2.2822,0.381333,0.405628,4.063666
5/5/2019 22:45,0.294531,2.273861,0.382778,0.400667,4.051424
5/5/2019 23:00,0.294531,2.267,0.38288,0.401828,4.031267
5/5/2019 23:15,0.294531,2.253594,0.370454,0.398037,4.019656
5/5/2019 23:30,0.294531,2.249267,0.368,0.39823,3.975717
5/5/2019 23:45,0.294531,2.240333,0.37312,0.3994,3.969467
5/6/2019 0:00,0.294531,2.228,0.372,0.396963,3.93942
5/6/2019 0:15,0.265741,2.22325,0.368,0.399497,3.931828
5/6/2019 0:30,0.265741,2.214067,0.368,0.399303,3.89925
5/6/2019 0:45,0.265741,2.206333,0.368,0.400561,3.858505
5/6/2019 1:00,0.265741,2.201,0.368,0.396664,3.837489
5/6/2019 1:15,0.265741,2.190333,0.368,0.397069,3.776098
5/6/2019 1:30,0.265741,2.183933,0.368,0.398336,3.707944
5/6/2019 1:45,0.265741,2.174117,0.368,0.397931,3.668082
5/6/2019 2:00,0.265741,2.17,0.368,0.399303,3.655869
5/6/2019 2:15,0.265741,2.161169,0.368,0.399602,3.65665
5/6/2019 2:30,0.265741,2.139178,0.368,0.399303,3.614018
5/6/2019 2:45,0.265741,2.09775,0.368,0.396963,3.572478
5/6/2019 3:00,0.265741,2.134645,0.368,0.399294,3.506339
5/6/2019 3:15,0.265741,2.124667,0.368,0.398239,3.458825
5/6/2019 3:30,0.265741,2.108356,0.368,0.397931,3.421361
5/6/2019 3:45,0.265741,2.0813,0.368,0.396867,3.395961
5/6/2019 4:00,0.265741,2.06445,0.368,0.3956,3.381556
5/6/2019 4:15,0.265741,2.037367,0.368,0.39063,3.356961
5/6/2019 4:30,0.265741,2.02355,0.360294,0.388,3.334267
5/6/2019 4:45,0.265741,2.001461,0.355536,0.389267,3.295904
5/6/2019 5:00,0.265741,1.996,0.367039,0.389267,3.250917
5/6/2019 5:15,0.265741,1.977911,0.357761,0.388,3.213702
5/6/2019 5:30,0.265741,1.954483,0.359239,0.388,3.203122
5/6/2019 5:45,0.265741,1.928133,0.368,0.390428,3.189506
5/6/2019 6:00,0.265741,1.916733,0.368,0.388,3.186664
5/6/2019 6:15,0.265741,1.886459,0.368,0.388,3.178
5/6/2019 6:30,0.265741,1.879457,0.368,0.388,3.178
5/6/2019 6:45,0.265741,1.863483,0.368,0.388,3.186664
5/6/2019 7:00,0.265741,1.835978,0.368,0.388,3.17923
5/6/2019 7:15,0.265741,1.817711,0.368,0.388,3.181897
5/6/2019 7:30,0.265741,1.794672,0.368,0.388,3.183319
5/6/2019 7:45,0.265741,1.775159,0.368,0.388,3.171155
5/6/2019 8:00,0.265741,1.760783,0.368,0.388,3.155361
5/6/2019 8:15,0.265741,1.740148,0.368,0.388,3.140372
5/6/2019 8:30,0.265741,1.72057,0.368,0.388,3.160667
5/6/2019 8:45,0.265741,1.708272,0.368,0.384,3.171444
5/6/2019 9:00,0.265741,1.68622,0.368,0.382556,3.188239
5/6/2019 9:15,0.265741,1.675,0.368,0.384,3.221684
5/6/2019 9:30,0.265741,1.663978,0.365361,0.379898,3.219787
5/6/2019 9:45,0.265741,1.64585,0.365185,0.388,3.222667
5/6/2019 10:00,0.265741,1.656913,0.368,0.386667,3.205656
5/6/2019 10:15,0.265741,1.641746,0.365467,0.388,3.174
5/6/2019 10:30,0.265741,1.651578,0.362837,0.388,3.161889
5/6/2019 10:45,0.265741,1.650941,0.352413,0.388,3.158
5/6/2019 11:00,0.265741,1.651472,0.363039,0.388,3.152933
5/6/2019 11:15,0.265741,1.659359,0.368,0.388,3.140064
5/6/2019 11:30,0.265741,1.672667,0.368,0.388,3.137667
5/6/2019 11:45,0.265741,1.692841,0.368,0.388,3.114948
5/6/2019 12:00,0.265741,1.71715,0.368,0.388,3.085961
5/6/2019 12:15,0.265741,1.7478,0.368,0.389267,3.081
5/6/2019 12:30,0.265741,1.777683,0.368,0.398037,3.070222
5/6/2019 12:45,0.265741,1.822783,0.379898,0.395697,3.055828
5/6/2019 13:00,0.265741,1.912348,0.381546,0.39677,3.054667
5/6/2019 13:15,0.265741,1.738807,0.385546,0.395706,3.070445
5/6/2019 13:30,0.265741,1.783926,0.379787,0.398336,3.086172
5/6/2019 13:45,0.265741,1.846655,0.381,0.399319,3.096297
5/6/2019 14:00,0.265741,1.938141,0.379815,0.37312,3.0957
5/6/2019 14:15,0.265741,2.000667,0.37912,0.368,2.953581
5/6/2019 14:30,0.265741,2.085829,0.38688,0.377444,2.950172
5/6/2019 14:45,0.265741,2.1602,0.388,0.381333,2.9488
5/6/2019 15:00,0.265741,2.192778,0.388,0.381333,2.960305
5/6/2019 15:15,0.265741,2.2227,0.388,0.380213,2.960444
5/6/2019 15:30,0.265741,2.260244,0.390639,0.385546,3.115154
5/6/2019 15:45,0.265741,2.280511,0.395838,0.388,3.156733
5/6/2019 16:00,0.265741,2.315167,0.398133,0.388,3.158
5/6/2019 16:15,0.265741,2.364717,0.398133,0.388,3.147761
5/6/2019 16:30,0.265741,2.45325,0.3956,0.388,3.149344
5/6/2019 16:45,0.265741,2.550225,0.399303,0.396972,3.140267
5/6/2019 17:00,0.265741,2.611933,0.400667,0.396963,3.139
5/6/2019 17:15,0.265741,2.549376,0.407,0.396664,3.145439
5/6/2019 17:30,0.265741,2.744767,0.407,0.3956,3.151561
5/6/2019 17:45,0.265741,2.731833,0.412067,0.399602,3.147963
5/6/2019 18:00,0.265741,2.923178,0.418294,0.473369,3.147583
5/6/2019 18:15,0.265741,2.945,0.420933,0.502667,3.121768
5/6/2019 18:30,0.265741,2.947217,0.423467,0.502667,3.110028
5/6/2019 18:45,0.265741,2.973941,0.426,0.504,3.089761
5/6/2019 19:00,0.265741,2.996033,0.430111,0.504,3.071556
5/6/2019 19:15,0.265741,3.006483,0.439083,0.504,3.062333
5/6/2019 19:30,0.265741,3.019467,0.446,0.504,3.050761
5/6/2019 19:45,0.265741,3.025333,0.444667,0.504,3.022
5/6/2019 20:00,0.265741,3.032343,0.446,0.505267,3.009228
5/6/2019 20:15,0.265741,3.0304,0.446,0.511697,2.988961
5/6/2019 20:30,0.265741,3.024991,0.446,0.509067,2.967917
5/6/2019 20:45,0.265741,3.024667,0.451067,0.51803,2.944894
5/6/2019 21:00,0.265741,3.011585,0.446,0.514239,2.921761
5/6/2019 21:15,0.265741,3.0106,0.450011,0.521628,2.894495
5/6/2019 21:30,0.265741,3.012183,0.4612,0.512761,2.879092
5/6/2019 21:45,0.265741,2.991533,0.462467,0.518039,2.837304
5/6/2019 22:00,0.265741,2.9786,0.450864,0.521733,2.810361
5/6/2019 22:15,0.265741,2.959759,0.457506,0.523,2.762889
5/6/2019 22:30,0.265741,2.94317,0.450864,0.51043,2.714717
5/6/2019 22:45,0.265741,2.926496,0.451067,0.504,2.672317
5/6/2019 23:00,0.265741,2.910141,0.462669,0.504,2.633531
5/6/2019 23:15,0.265741,2.876637,0.450864,0.504,2.59085
5/6/2019 23:30,0.265741,2.837017,0.446,0.504,2.55105
5/6/2019 23:45,0.265741,2.85,0.446,0.504,2.50025
5/7/2019 0:00,0.265741,2.813496,0.446,0.504,2.467228
5/7/2019 0:15,0.269893,2.790759,0.436769,0.504,2.429317
5/7/2019 0:30,0.269893,2.775194,0.439083,0.486556,2.396917
5/7/2019 0:45,0.269893,2.737317,0.438213,0.484,2.379094
5/7/2019 1:00,0.269893,2.712515,0.439333,0.482733,2.364
5/7/2019 1:15,0.269893,2.688778,0.436769,0.490667,2.341282
5/7/2019 1:30,0.269893,2.661111,0.429787,0.482733,2.323135
5/7/2019 1:45,0.269893,2.635844,0.428667,0.482936,2.311067
5/7/2019 2:00,0.269893,2.605889,0.426,0.4802,2.293889
5/7/2019 2:15,0.269893,2.573417,0.424733,0.472494,2.286
5/7/2019 2:30,0.269893,2.559726,0.421136,0.482733,2.265733
5/7/2019 2:45,0.269893,2.52895,0.421136,0.472494,2.248
5/7/2019 3:00,0.269893,2.507,0.41957,0.4688,2.231889
5/7/2019 3:15,0.269893,2.493108,0.418303,0.465,2.215228
5/7/2019 3:30,0.269893,2.455422,0.409331,0.462361,2.206222
5/7/2019 3:45,0.269893,2.43625,0.407,0.465,2.183828
5/7/2019 4:00,0.269893,2.420667,0.407,0.462467,2.162294
5/7/2019 4:15,0.269893,2.3907,0.407,0.458667,2.148333
5/7/2019 4:30,0.269893,2.372128,0.407,0.450864,2.140222
5/7/2019 4:45,0.269893,2.372867,0.407,0.458869,2.125895
5/7/2019 5:00,0.269893,2.35,0.407,0.446,2.106317
5/7/2019 5:15,0.269893,2.344,0.407,0.442,2.075491
5/7/2019 5:30,0.269893,2.334183,0.407,0.442,2.060161
5/7/2019 5:45,0.269893,2.325,0.401828,0.442,2.038022
5/7/2019 6:00,0.269893,2.319933,0.40057,0.439546,2.008494
5/7/2019 6:15,0.269893,2.306317,0.3956,0.439333,1.98772
5/7/2019 6:30,0.269893,2.298,0.39852,0.440565,1.959361
5/7/2019 6:45,0.269893,2.289167,0.397254,0.433889,1.954156
5/7/2019 7:00,0.269893,2.273615,0.397746,0.430169,1.925389
5/7/2019 7:15,0.269893,2.269533,0.39677,0.426,1.890898
5/7/2019 7:30,0.269893,2.263622,0.393067,0.424733,1.87632
5/7/2019 7:45,0.269893,2.247111,0.395283,0.424733,1.850678
5/7/2019 8:00,0.269893,2.234667,0.395213,0.424733,1.841
5/7/2019 8:15,0.269893,2.228,0.398336,0.413131,1.810481
5/7/2019 8:30,0.269893,2.228,0.395706,0.4222,1.78452
5/7/2019 8:45,0.269893,2.219133,0.395697,0.420933,1.764372
5/7/2019 9:00,0.269893,2.206778,0.396664,0.419464,1.760159
5/7/2019 9:15,0.269893,2.201778,0.397421,0.418198,1.734555
5/7/2019 9:30,0.269893,2.191991,0.396972,0.418303,1.729222
5/7/2019 9:45,0.269893,2.188367,0.398133,0.422402,1.726667
5/7/2019 10:00,0.269893,2.186247,0.395697,0.414398,1.73888
5/7/2019 10:15,0.269893,2.180344,0.394237,0.419763,1.759306
5/7/2019 10:30,0.269893,2.179711,0.395697,0.420933,1.760467
5/7/2019 10:45,0.269893,2.189,0.398239,0.418497,1.774602
5/7/2019 11:00,0.269893,2.187733,0.397069,0.420933,1.7808
5/7/2019 11:15,0.269893,2.186467,0.396867,0.419869,1.785889
5/7/2019 11:30,0.269893,2.186467,0.395398,0.426,1.790111
5/7/2019 11:45,0.269893,2.187733,0.395802,0.439333,1.807172
5/7/2019 12:00,0.269893,2.198778,0.39443,0.436454,1.817306
5/7/2019 12:15,0.269893,2.2185,0.395697,0.442,1.822444
5/7/2019 12:30,0.269893,2.236667,0.3918,0.441898,1.833
5/7/2019 12:45,0.269893,2.286005,0.396691,0.448639,1.837
5/7/2019 13:00,0.269893,2.187717,0.39823,0.460136,1.833213
5/7/2019 13:15,0.269893,2.1892,0.395697,0.463637,1.839431
5/7/2019 13:30,0.269893,2.262778,0.3956,0.46865,1.366053
5/7/2019 13:45,0.269893,2.206222,0.406437,0.3994,0.00001
5/7/2019 14:00,0.269893,2.179626,0.407,0.399602,1.237239
5/7/2019 14:15,0.269893,2.315578,0.407,0.400869,1.630889
5/7/2019 14:30,0.269893,2.248528,0.407,0.407,1.636444
5/7/2019 14:45,0.269893,2.267,0.407,0.409533,1.649533
5/7/2019 15:00,0.269893,2.282939,0.407,0.422094,1.668911
5/7/2019 15:15,0.269893,2.256367,0.407,0.427444,1.686
5/7/2019 15:30,0.269893,2.352491,0.407,0.435231,1.697506
5/7/2019 15:45,0.269893,2.39155,0.407,0.442213,1.699828
5/7/2019 16:00,0.269893,2.388805,0.407,0.46003,1.703637
5/7/2019 16:15,0.269893,2.399924,0.407,0.465,1.722936
5/7/2019 16:30,0.269893,2.416718,0.407,0.476506,1.738778
5/7/2019 16:45,0.269893,2.423508,0.407,0.493444,1.7478
5/7/2019 17:00,0.269893,2.430761,0.407,0.504,1.763
5/7/2019 17:15,0.269893,2.442118,0.407,0.515506,1.779669
5/7/2019 17:30,0.269893,2.462983,0.407,0.521628,1.784778
5/7/2019 17:45,0.269893,2.494741,0.402989,0.579356,1.782
5/7/2019 18:00,0.269893,2.567678,0.39648,0.649778,1.782
5/7/2019 18:15,0.269893,2.68875,0.398133,0.659,1.780733
5/7/2019 18:30,0.269893,2.85522,0.397254,0.667972,1.782
5/7/2019 18:45,0.269893,3.008233,0.394333,0.676936,1.826011
5/7/2019 19:00,0.269893,3.132767,0.398133,0.678,1.998533
5/7/2019 19:15,0.269893,3.223128,0.398133,0.678,1.998331
5/7/2019 19:30,0.269893,3.302917,0.3956,0.678,1.99863
5/7/2019 19:45,0.269893,3.323963,0.396629,0.676733,1.992
5/7/2019 20:00,0.269893,3.300567,0.398688,0.678,1.979898
5/7/2019 20:15,0.269893,3.26165,0.395776,0.659,2.003706
5/7/2019 20:30,0.269893,3.229978,0.399303,0.659,1.97465
5/7/2019 20:45,0.269893,3.204483,0.398037,0.659,1.956933
5/7/2019 21:00,0.269893,3.16515,0.396867,0.650889,1.934215
5/7/2019 21:15,0.269893,3.131983,0.397579,0.639,1.920533
5/7/2019 21:30,0.269893,3.096763,0.39648,0.639,1.905228
5/7/2019 21:45,0.269893,3.070778,0.399163,0.639,1.882787
5/7/2019 22:00,0.269893,3.052167,0.398133,0.623694,1.857159
5/7/2019 22:15,0.269893,3.023567,0.395838,0.62,1.855039
5/7/2019 22:30,0.269893,3.009641,0.398133,0.62,1.844598
5/7/2019 22:45,0.269893,2.981267,0.398028,0.62,1.838267
5/7/2019 23:00,0.269893,2.945489,0.396664,0.612294,1.823583
5/7/2019 23:15,0.269893,2.920133,0.396963,0.601,1.800667
5/7/2019 23:30,0.269893,2.9074,0.396867,0.597,1.796667
5/7/2019 23:45,0.269893,2.887989,0.397896,0.601,1.77932
5/8/2019 0:00,0.269893,2.861933,0.397421,0.589,1.766589
5/8/2019 0:15,0.299342,2.8187,0.396867,0.601,1.749067
5/8/2019 0:30,0.299342,2.773544,0.399638,0.590222,1.729231
5/8/2019 0:45,0.299342,2.757778,0.397069,0.586333,1.726454
5/8/2019 1:00,0.299342,2.716533,0.398028,0.581,1.706161
5/8/2019 1:15,0.299342,2.691579,0.398133,0.581,1.692333
5/8/2019 1:30,0.299342,2.654711,0.389064,0.581,1.666067
5/8/2019 1:45,0.299342,2.632256,0.391906,0.579628,1.655761
5/8/2019 2:00,0.299342,2.589467,0.390331,0.576039,1.645555
5/8/2019 2:15,0.299342,2.564233,0.388,0.572133,1.629733
5/8/2019 2:30,0.299342,2.5356,0.388,0.566961,1.618028
5/8/2019 2:45,0.299342,2.515822,0.3918,0.562,1.599028
5/8/2019 3:00,0.299342,2.491994,0.388,0.562,1.588694
5/8/2019 3:15,0.299342,2.464878,0.388,0.562,1.572787
5/8/2019 3:30,0.299342,2.444767,0.388,0.562,1.566361
5/8/2019 3:45,0.299342,2.4146,0.388,0.562,1.551267
5/8/2019 4:00,0.299342,2.383,0.388,0.559222,1.538398
5/8/2019 4:15,0.299342,2.373817,0.388,0.557889,1.531
5/8/2019 4:30,0.299342,2.365583,0.388,0.544778,1.529667
5/8/2019 4:45,0.299342,2.350667,0.388,0.554,1.520222
5/8/2019 5:00,0.299342,2.344333,0.388,0.549898,1.508361
5/8/2019 5:15,0.299342,2.328061,0.388,0.545787,1.497163
5/8/2019 5:30,0.299342,2.323733,0.388,0.542,1.486556
5/8/2019 5:45,0.299342,2.308717,0.389372,0.542,1.472
5/8/2019 6:00,0.299342,2.293111,0.389064,0.542,1.469572
5/8/2019 6:15,0.299342,2.282622,0.388,0.539467,1.461761
5/8/2019 6:30,0.299342,2.272348,0.388,0.536933,1.442761
5/8/2019 6:45,0.299342,2.266683,0.388,0.524267,1.434
5/8/2019 7:00,0.299342,2.249548,0.388,0.524267,1.428556
5/8/2019 7:15,0.299342,2.231111,0.388,0.524267,1.413067
5/8/2019 7:30,0.299342,2.220822,0.388,0.523,1.411494
5/8/2019 7:45,0.299342,2.220822,0.388,0.528067,1.389933
5/8/2019 8:00,0.299342,2.214067,0.386667,0.5154,1.391402
5/8/2019 8:15,0.299342,2.204,0.388,0.523,1.38857
5/8/2019 8:30,0.299342,2.194333,0.388,0.507598,1.383398
5/8/2019 8:45,0.299342,2.187733,0.388,0.515506,1.373333
5/8/2019 9:00,0.299342,2.183617,0.388,0.517933,1.370556
5/8/2019 9:15,0.299342,2.176333,0.388,0.520361,1.36288
5/8/2019 9:30,0.299342,2.167467,0.388,0.523,1.356
5/8/2019 9:45,0.299342,2.156304,0.388,0.514028,1.357713
5/8/2019 10:00,0.299342,2.153533,0.388,0.504,1.369231
5/8/2019 10:15,0.299342,2.147667,0.388,0.521733,1.37488
5/8/2019 10:30,0.299342,2.151,0.388,0.507694,1.374667
5/8/2019 10:45,0.299342,2.151,0.388,0.504,1.379632
5/8/2019 11:00,0.299342,2.153533,0.388,0.504,1.389837
5/8/2019 11:15,0.299342,2.147,0.388,0.512867,1.392563
5/8/2019 11:30,0.299342,2.151,0.388,0.509172,1.397535
5/8/2019 11:45,0.299342,2.156067,0.388,0.519094,1.387294
5/8/2019 12:00,0.299342,2.161133,0.388,0.512972,1.387602
5/8/2019 12:15,0.299342,2.174363,0.390639,0.523,1.397841
5/8/2019 12:30,0.299342,2.173519,0.393172,0.521733,1.413
5/8/2019 12:45,0.299342,2.180978,0.397927,0.524372,1.285551
5/8/2019 13:00,0.299342,2.189,0.395398,0.525428,1.253933
5/8/2019 13:15,0.299342,2.2088,0.394131,0.527917,1.260333
5/8/2019 13:30,0.299342,2.125933,0.3956,0.462467,1.273778
5/8/2019 13:45,0.299342,2.113794,0.396972,0.463936,1.279
5/8/2019 14:00,0.299342,2.118967,0.404669,0.473972,1.291772
5/8/2019 14:15,0.299342,2.146217,0.407,0.481467,1.314847
5/8/2019 14:30,0.299342,2.178867,0.407,0.496111,1.330546
5/8/2019 14:45,0.299342,2.180167,0.407,0.504,1.352402
5/8/2019 15:00,0.299342,2.2204,0.407,0.512972,1.36688
5/8/2019 15:15,0.299342,2.246,0.3994,0.521733,1.366768
5/8/2019 15:30,0.299342,2.261511,0.405936,0.523,1.374565
5/8/2019 15:45,0.299342,2.26795,0.407,0.521733,1.384972
5/8/2019 16:00,0.299342,2.286,0.407,0.538306,1.396267
5/8/2019 16:15,0.299342,2.286,0.407,0.542,1.402361
5/8/2019 16:30,0.299342,2.305768,0.407,0.542,1.584638
5/8/2019 16:45,0.299342,2.306,0.407,0.554111,1.679589
5/8/2019 17:00,0.299342,2.32215,0.407,0.562,1.733683
5/8/2019 17:15,0.299342,2.325,0.407,0.562,1.756811
5/8/2019 17:30,0.299342,2.307433,0.407,0.580472,1.824017
5/8/2019 17:45,0.299342,2.403357,0.412383,0.68238,1.858944
5/8/2019 18:00,0.299342,2.482217,0.409331,0.691333,1.863694
5/8/2019 18:15,0.299342,2.49097,0.407,0.698,1.881936
5/8/2019 18:30,0.299342,2.482956,0.407,0.69795,1.889556
5/8/2019 18:45,0.299342,2.483378,0.407,0.691333,1.90267
5/8/2019 19:00,0.299342,2.499067,0.407,0.700533,1.924506
5/8/2019 19:15,0.299342,2.496467,0.407,0.681787,1.946333
5/8/2019 19:30,0.299342,2.495861,0.407,0.678,1.949111
5/8/2019 19:45,0.299342,2.489007,0.407,0.678,1.963439
5/8/2019 20:00,0.299342,2.463141,0.407,0.672933,1.972267
5/8/2019 20:15,0.299342,2.462067,0.407,0.6704,1.970933
5/8/2019 20:30,0.299342,2.452156,0.407,0.671561,1.97753
5/8/2019 20:45,0.299342,2.435194,0.407,0.662906,1.9646
5/8/2019 21:00,0.299342,2.430933,0.407,0.65985,1.955422
5/8/2019 21:15,0.299342,2.417222,0.407,0.666617,1.943769
5/8/2019 21:30,0.299342,2.410778,0.407,0.647983,1.929467
5/8/2019 21:45,0.299342,2.397215,0.407,0.645778,1.906322
5/8/2019 22:00,0.299342,2.390367,0.407,0.644222,1.900267
5/8/2019 22:15,0.299342,2.3792,0.4032,0.639,1.890889
5/8/2019 22:30,0.299342,2.378356,0.400456,0.633828,1.873933
5/8/2019 22:45,0.299342,2.364,0.399163,0.6276,1.861267
5/8/2019 23:00,0.299342,2.362222,0.396867,0.621267,1.84188
5/8/2019 23:15,0.299342,2.346435,0.398133,0.632869,1.824956
5/8/2019 23:30,0.299342,2.345083,0.3956,0.635094,1.806864
5/8/2019 23:45,0.299342,2.345889,0.397746,0.634039,1.800467
5/9/2019 0:00,0.299342,2.337667,0.396313,0.622428,1.783333
5/9/2019 0:15,0.297917,2.331967,0.396691,0.62,1.766598
5/9/2019 0:30,0.297917,2.327533,0.394615,0.62,1.761628
5/9/2019 0:45,0.297917,2.326267,0.397746,0.62,1.741333
5/9/2019 1:00,0.297917,2.325,0.397957,0.617361,1.724
5/9/2019 1:15,0.297917,2.309519,0.397421,0.608706,1.696133
5/9/2019 1:30,0.297917,2.306331,0.395776,0.611028,1.681889
5/9/2019 1:45,0.297917,2.295333,0.396867,0.601,1.666169
5/9/2019 2:00,0.297917,2.292667,0.393067,0.603533,1.64788
5/9/2019 2:15,0.297917,2.287333,0.388,0.603533,1.640156
5/9/2019 2:30,0.297917,2.276825,0.388,0.601,1.611589
5/9/2019 2:45,0.297917,2.267079,0.388,0.601,1.605361
5/9/2019 3:00,0.297917,2.260667,0.389267,0.601,1.589
5/9/2019 3:15,0.297917,2.253278,0.388,0.601,1.57012
5/9/2019 3:30,0.297917,2.2466,0.388,0.601,1.557802
5/9/2019 3:45,0.297917,2.237667,0.388,0.601,1.553598
5/9/2019 4:00,0.297917,2.229333,0.388,0.601,1.546094
5/9/2019 4:15,0.297917,2.228,0.388,0.601,1.537536
5/9/2019 4:30,0.297917,2.212941,0.388,0.601,1.525667
5/9/2019 4:45,0.297917,2.203667,0.388,0.601,1.525769
5/9/2019 5:00,0.297917,2.193231,0.388,0.601,1.511
5/9/2019 5:15,0.297917,2.190333,0.388,0.601,1.504667
5/9/2019 5:30,0.297917,2.187733,0.388,0.595556,1.49843
5/9/2019 5:45,0.297917,2.185622,0.388,0.594444,1.492
