,Zmutt / Météo (Zmutt_Température - C°),C: Zmutt / Météo (Zmutt_Température - C°) (1. Année précédente),C: Zmutt / Météo (Zmutt_Température - C°) (2. Année précédente),C: Zmutt / Météo (Zmutt_Température - C°) (3. Année précédente),C: Zmutt / Météo (Zmutt_Température - C°) (4. Année précédente)
Horodatage,°C,°C,°C,°C,°C
5/5/2019 3:30,-2.156667,5.577333,-2.745333,-0.019278,7.722611
5/5/2019 3:45,-2.172,5.304,-2.993333,-0.264667,8.105333
5/5/2019 4:00,-2.128,5.293334,-3.409333,-0.384,7.807333
5/5/2019 4:15,-2.449333,5.296,-3.504611,-0.255389,7.768
5/5/2019 4:30,-2.600611,5.454667,-3.455333,-0.409333,7.621389
5/5/2019 4:45,-2.402722,5.510667,-3.311333,-0.519333,7.247334
5/5/2019 5:00,-3.02,5.15,-3.555333,-0.504667,7.142
5/5/2019 5:15,-3.212,5.097333,-3.767333,-0.834,6.946667
5/5/2019 5:30,-3.472,5.112,-3.856667,-0.814667,7.547333
5/5/2019 5:45,-3.316,4.998,-3.861333,-0.72,8.192223
5/5/2019 6:00,-3.270667,4.988,-4.201333,-0.824667,9.536
5/5/2019 6:15,-3.708,5.887111,-4.320055,-1.047333,11.251945
5/5/2019 6:30,-3.704,6.181333,-4.311333,-0.96,11.294666
5/5/2019 6:45,-3.688,5.39,-4.360667,-0.984,11.271944
5/5/2019 7:00,-3.72,5.126111,-4.431334,-0.951333,11.268694
5/5/2019 7:15,-3.676667,5.022222,-4.451778,-0.944611,11.566667
5/5/2019 7:30,-3.350111,5.544667,-4.294,-0.678,11.435333
5/5/2019 7:45,-3.217333,6.184,-3.32,0.037944,11.962667
5/5/2019 8:00,-3.064,6.968889,-2.098667,0.810667,11.962667
5/5/2019 8:15,-3.24,6.995333,-1.212,1.338667,12.271333
5/5/2019 8:30,-3.608,6.921333,-0.354111,1.915944,12.740556
5/5/2019 8:45,-4.068,7.3345,0.393111,2.402667,12.629333
5/5/2019 9:00,-4.197278,8.286555,1.169333,3.093222,12.504611
5/5/2019 9:15,-4.185333,8.83,1.993778,3.594,12.234
5/5/2019 9:30,-4.032,8.912,2.736667,4.051278,12.488611
5/5/2019 9:45,-3.703333,8.836667,2.625333,4.530667,12.422
5/5/2019 10:00,-3.348,9.014667,3.188,5.067278,12.361333
5/5/2019 10:15,-3.224,9.304,3.597333,5.37,12.602
5/5/2019 10:30,-3.533278,9.537333,3.767389,5.857333,12.590667
5/5/2019 10:45,-3.194667,10.147555,4.409333,6.21,12.232666
5/5/2019 11:00,-2.757333,10.758,5.086444,6.650667,12.199333
5/5/2019 11:15,-1.404,10.308,5.484,6.881333,11.981389
5/5/2019 11:30,-1.665333,10.378667,5.875778,7.291945,12.089334
5/5/2019 11:45,-2.444,11.274667,6.388,7.962667,11.917889
5/5/2019 12:00,-2.304,11.398222,6.908,8.241333,11.787333
5/5/2019 12:15,-1.956,12.335999,7.445333,8.570056,11.943334
5/5/2019 12:30,-1.755333,12.669333,7.877111,8.68539,12.054667
5/5/2019 12:45,-1.657333,12.982,8.000222,8.046667,11.584001
5/5/2019 13:00,-1.313333,13.412,8.363777,8.182667,11.433333
5/5/2019 13:15,-1.368,13.388666,8.578667,8.138666,11.252666
5/5/2019 13:30,-0.898667,13.452666,8.859777,8.498,10.486
5/5/2019 13:45,-0.78,13.484,9.242,8.902667,10.343333
5/5/2019 14:00,-0.262,13.588,9.636,8.84,10.447222
5/5/2019 14:15,-0.632,13.617333,9.650667,8.951222,10.022667
5/5/2019 14:30,0.333222,13.844,9.834667,8.713333,9.743889
5/5/2019 14:45,1.070667,14.108,10.036667,8.777333,9.9145
5/5/2019 15:00,1.435333,14.13,10.064,8.806222,9.913333
5/5/2019 15:15,1.297333,14.019333,10.296,9.034667,10.067889
5/5/2019 15:30,0.852,13.8295,10.349333,9.278666,10.213333
5/5/2019 15:45,0.904,12.869333,10.377333,8.7655,9.534
5/5/2019 16:00,0.236667,12.976,10.488,8.946667,9.457334
5/5/2019 16:15,-0.344,12.752,10.480667,9.407333,9.410778
5/5/2019 16:30,-0.120667,12.768001,10.592,9.409333,10.629444
5/5/2019 16:45,0.736,13.117333,10.504,9.511333,10.578777
5/5/2019 17:00,0.364,13.533222,10.198,8.941334,11.709888
5/5/2019 17:15,0.5,13.562,9.976,8.798667,11.750667
5/5/2019 17:30,0.635333,13.407333,9.87,8.533444,11.423333
5/5/2019 17:45,0.35,12.948444,9.446777,8.471334,11.479889
5/5/2019 18:00,0.356,13.136,9.847,8.368667,11.522
5/5/2019 18:15,-0.403833,13.208,9.966889,8.536667,11.47
5/5/2019 18:30,-0.656,12.720667,9.606667,8.4,10.948
5/5/2019 18:45,-0.206,12.474,9.504,8.502666,10.617333
5/5/2019 19:00,-0.161389,12.24,9.376,8.246666,10.188167
5/5/2019 19:15,-0.28,12.009334,8.749333,7.87,10.106555
5/5/2019 19:30,-0.714,11.316444,8.372723,7.470056,8.815333
5/5/2019 19:45,-0.711444,11.069333,7.4795,7.44,9.609889
5/5/2019 20:00,-0.942667,10.198889,6.609334,7.014,8.826722
5/5/2019 20:15,-1.421333,9.682,6.052055,6.306722,8.199333
5/5/2019 20:30,-1.163445,9.510667,5.661334,5.805334,8.169333
5/5/2019 20:45,-0.968,9.508,5.295333,5.198,7.862667
5/5/2019 21:00,-1.032,8.724056,5.022666,4.660666,7.812
5/5/2019 21:15,-1.87,8.6645,4.79,4.253444,8.372666
5/5/2019 21:30,-2.324,8.42,4.68,3.901333,8.118
5/5/2019 21:45,-2.639389,8.111444,4.408667,3.582056,8.024667
5/5/2019 22:00,-2.576,7.632667,4.309333,3.304,8.018
5/5/2019 22:15,-2.598667,7.659277,3.909333,3.230667,9.383333
5/5/2019 22:30,-2.972,7.716444,3.72,2.975333,9.252
5/5/2019 22:45,-2.758667,8.088,3.712,2.902111,8.585944
5/5/2019 23:00,-2.88,7.939944,3.576667,2.976,7.92
5/5/2019 23:15,-2.866,7.506778,3.679333,2.854667,7.896
5/5/2019 23:30,-3.140055,7.792,3.842667,2.437333,8.607111
5/5/2019 23:45,-3.24,7.561,3.990667,2.151333,9.248555
5/6/2019 0:00,-3.198,7.795556,3.895222,2.16,9.452
5/6/2019 0:15,-3.312,7.806,3.519333,2.289222,9.016
5/6/2019 0:30,-3.894,7.973333,3.556,1.918667,8.036
5/6/2019 0:45,-4.186,7.892667,3.518667,1.735333,7.648
5/6/2019 1:00,-4.596,7.633333,3.181333,1.631333,7.608
5/6/2019 1:15,-4.867333,7.492,2.990056,1.770555,7.495333
5/6/2019 1:30,-5.16,7.326,2.824,1.534,7.447333
5/6/2019 1:45,-5.242,7.04,3.033,1.294667,7.279334
5/6/2019 2:00,-5.038667,7.304,2.7825,1.214667,7.374667
5/6/2019 2:15,-4.932,7.294667,2.486667,1.152667,7.438889
5/6/2019 2:30,-5.226,7.408,2.302,1.192667,7.648722
5/6/2019 2:45,-5.616,7.192,2.249944,1.150667,7.159333
5/6/2019 3:00,-5.516,7.088,2.282,0.799333,7.075389
5/6/2019 3:15,-5.532,6.752,2.450667,0.76,7.546
5/6/2019 3:30,-6.021278,6.499333,2.404,0.528,7.466667
5/6/2019 3:45,-6.144,6.5065,2.272,0.503389,7.093333
5/6/2019 4:00,-5.996,6.44,2.12506,0.397444,6.728778
5/6/2019 4:15,-5.968667,6.328,2.466,0.28,7.949333
5/6/2019 4:30,-6.532,6.172,2.747278,0.263333,8.416
5/6/2019 4:45,-6.836,6.19,3.274667,0.079333,8.060444
5/6/2019 5:00,-6.868667,6.288,3.568611,-0.032667,6.846
5/6/2019 5:15,-6.948,6.363555,3.076667,0.018556,6.559333
5/6/2019 5:30,-7.024,6.329333,2.726667,-0.041333,6.464
5/6/2019 5:45,-6.808,6.198667,2.578667,-0.200667,6.544667
5/6/2019 6:00,-6.977278,5.905334,2.720667,-0.224,6.462667
5/6/2019 6:15,-7.2,5.84,2.792,-0.288667,6.384
5/6/2019 6:30,-7.099333,5.862667,2.574056,-0.400667,6.36
5/6/2019 6:45,-7.180666,5.944,2.625333,-0.36,6.336
5/6/2019 7:00,-6.912,5.898667,2.742722,-0.359333,6.327333
5/6/2019 7:15,-7.06,5.774222,2.751333,-0.36,6.345333
5/6/2019 7:30,-7.185333,5.999278,2.761333,0.156667,6.36
5/6/2019 7:45,-6.524,6.668,2.8125,1.084667,6.351333
5/6/2019 8:00,-5.524,7.216,2.792,1.901278,6.255333
5/6/2019 8:15,-4.756,7.221334,2.656667,2.611944,6.24
5/6/2019 8:30,-4.531333,8.032,2.824,3.231778,6.288
5/6/2019 8:45,-3.968,9.159888,2.816,3.762611,6.102666
5/6/2019 9:00,-3.452,9.650666,2.976667,3.905333,5.944
5/6/2019 9:15,-2.808,10.191999,3.056611,4.443333,5.862667
5/6/2019 9:30,-2.34,10.733334,3.008667,5.351222,5.712
5/6/2019 9:45,-1.617333,11.054,3.128,5.906,5.438056
5/6/2019 10:00,-1.11,11.580667,3.619278,6.443889,5.278056
5/6/2019 10:15,-0.733389,11.624001,3.848,6.842667,5.120667
5/6/2019 10:30,-0.248,11.733334,4.177333,7.227278,5.393278
5/6/2019 10:45,-0.017333,11.874667,4.865334,7.691333,5.414667
5/6/2019 11:00,0.482,12.129333,5.240667,8.202666,5.377278
5/6/2019 11:15,0.626778,12.369333,5.08,8.57,5.988
5/6/2019 11:30,1.082,12.52,5.536,8.832666,6.126
5/6/2019 11:45,1.737833,12.659278,5.2245,9.105333,5.805389
5/6/2019 12:00,1.979333,12.914001,5.521,9.861222,5.721334
5/6/2019 12:15,2.382667,13.23,5.738667,10.31461,6.429333
5/6/2019 12:30,2.681444,13.542,6.344,10.425388,7.171222
5/6/2019 12:45,3.038,13.806,6.519333,10.878056,7.424667
5/6/2019 13:00,3.296,14.312,6.558,10.946,7.245333
5/6/2019 13:15,3.61,15.048,6.158667,10.968,7.524667
5/6/2019 13:30,3.938,15.533333,5.767334,10.960055,8.540667
5/6/2019 13:45,4.440611,15.636667,5.9255,10.863222,9.147333
5/6/2019 14:00,4.659945,15.765333,6.377333,10.792056,9.19
5/6/2019 14:15,4.648,15.936,6.525278,11.119389,9.351333
5/6/2019 14:30,4.726666,14.672,6.164722,11.154,9.312611
5/6/2019 14:45,4.933278,14.714001,5.812,11.182,9.48
5/6/2019 15:00,5.101444,14.855778,5.567333,10.904667,9.856667
5/6/2019 15:15,4.798722,14.777333,5.746667,11.185333,9.994
5/6/2019 15:30,3.998,14.946667,5.253333,10.810667,10.322
5/6/2019 15:45,4.768,15.12,4.866,10.633333,10.128
5/6/2019 16:00,5.512,15.12,4.544,10.694,10.415999
5/6/2019 16:15,5.691333,15.245999,4.601333,10.014112,10.722
5/6/2019 16:30,5.633333,15.497334,4.528,9.774,10.782445
5/6/2019 16:45,5.592,15.210055,4.286667,9.618,10.488
5/6/2019 17:00,5.462,15.038,4.016,10.065278,10.486667
5/6/2019 17:15,5.408,15.109222,3.751333,9.792,10.352666
5/6/2019 17:30,5.148,15.002,3.616,9.760667,10.391999
5/6/2019 17:45,5,15,3.512,9.599334,10.311333
5/6/2019 18:00,4.961333,15.055111,3.414667,9.496,10.352666
5/6/2019 18:15,4.609334,14.6,3.352,9.317444,10.350722
5/6/2019 18:30,4.423389,14.424,3.150666,9.456666,10.214666
5/6/2019 18:45,4.286611,14.165333,3.217333,9.156667,10.023334
5/6/2019 19:00,4.114722,13.832,3.239944,9.008667,9.816
5/6/2019 19:15,3.96,13.232,3.213,8.815333,9.492723
5/6/2019 19:30,3.660055,12.184,3.16,8.525389,9.013333
5/6/2019 19:45,3.415333,11.501,3.1065,8.389334,8.453334
5/6/2019 20:00,2.841333,11.139333,2.711334,8.209277,8.142667
5/6/2019 20:15,2.524,11.164,2.588,7.966667,7.662667
5/6/2019 20:30,1.989444,11.02,2.416,7.757389,7.292778
5/6/2019 20:45,2.145333,10.477333,2.198667,7.648666,7.054667
5/6/2019 21:00,1.481333,10.141334,2.174667,7.470056,6.701334
5/6/2019 21:15,1.228,9.89,1.904,6.739333,6.358666
5/6/2019 21:30,0.881444,9.599,2.185889,6.172778,5.661445
5/6/2019 21:45,0.696,9.48,1.878055,6.276,5.598722
5/6/2019 22:00,0.452667,9.165999,1.888,6.293334,5.461389
5/6/2019 22:15,0.264,8.945389,1.848667,5.712,4.917334
5/6/2019 22:30,0.382,8.56,1.904,5.762611,5.054667
5/6/2019 22:45,0.008,8.756639,2.008667,6.466667,4.542667
5/6/2019 23:00,-0.112,8.568,1.928667,6.752666,4.358611
5/6/2019 23:15,0.264,8.394,1.813389,6.301333,4.223333
5/6/2019 23:30,0.048,8.114,1.663333,5.972667,4.150667
5/6/2019 23:45,-0.147333,8.159111,1.6415,5.465333,3.976
5/7/2019 0:00,-0.504667,7.716444,1.696,5.397278,3.935333
5/7/2019 0:15,-1.170667,7.91,1.656,4.525333,3.808
5/7/2019 0:30,-2.076,7.798666,1.73,4.070667,3.654056
5/7/2019 0:45,-1.992,7.33,1.758667,3.926,3.624611
5/7/2019 1:00,-1.434667,7.312,1.664611,3.631333,3.278055
5/7/2019 1:15,-1.350667,6.872,1.633278,3.390055,3.328611
5/7/2019 1:30,-1.824,6.781333,1.575333,3.024,2.961778
5/7/2019 1:45,-2.354,6.705778,1.549333,2.919333,2.925445
5/7/2019 2:00,-2.516,6.499333,1.479333,2.887444,2.662667
5/7/2019 2:15,-2.814,6.52,1.398722,2.652056,2.462667
5/7/2019 2:30,-3.134667,6.576,1.44,2.512667,2.417278
5/7/2019 2:45,-3.471278,6.361389,1.44,2.64,2.344
5/7/2019 3:00,-3.76,6.36,1.392,2.494,2.270667
5/7/2019 3:15,-3.294,6.403333,1.392,2.422,1.967333
5/7/2019 3:30,-3.208,6.063389,1.432,2.134722,1.806667
5/7/2019 3:45,-3.298,6.114,1.432,1.96,1.720667
5/7/2019 4:00,-3.686667,6.056,1.415333,1.974,1.72
5/7/2019 4:15,-4.02,6.092,1.376,1.679333,1.711333
5/7/2019 4:30,-4.004,5.987333,1.287333,1.822667,1.526667
5/7/2019 4:45,-4.192,5.752,1.207333,1.428778,1.375333
5/7/2019 5:00,-4.304,5.91,1.224611,1.161278,1.32
5/7/2019 5:15,-4.408,5.48,1.2,1.103333,1.101389
5/7/2019 5:30,-4.336,5.328,1.144,0.918667,0.904
5/7/2019 5:45,-4.336,5.112,1.086722,0.823944,0.912667
5/7/2019 6:00,-4.32,5.2,1.08,0.864667,1.169333
5/7/2019 6:15,-4.128028,5.144,1.12,1.016667,1.336
5/7/2019 6:30,-3.915333,5.016,1.152,1.08,1.342667
5/7/2019 6:45,-3.984,5.197333,1.161333,0.919333,1.151333
5/7/2019 7:00,-3.96,5.237333,1.184,1.122,1.096667
5/7/2019 7:15,-3.806,4.929333,1.176,1.351333,1.086722
5/7/2019 7:30,-3.6,5.377778,1.226,1.444,1.258
5/7/2019 7:45,-2.969445,6.125333,1.66,2.308667,1.858
5/7/2019 8:00,-2.204,7.284,1.644222,3.291333,2.548611
5/7/2019 8:15,-1.658667,8.073999,1.600667,3.93,3.261278
5/7/2019 8:30,-1.061389,8.762667,1.898667,4.475333,3.978667
5/7/2019 8:45,-0.551333,9.157333,2.297333,4.962,4.619333
5/7/2019 9:00,0.304,9.832,2.424,5.184667,4.912667
5/7/2019 9:15,0.568,10.33,2.442,5.458667,5.403333
5/7/2019 9:30,0.951944,10.862,2.552,5.704667,6.059333
5/7/2019 9:45,1.772,11.24,2.536667,6.243945,6.522
5/7/2019 10:00,2.242,11.831333,2.696667,6.876667,6.930666
5/7/2019 10:15,2.287389,12.196,2.712667,7.933889,7.402611
5/7/2019 10:30,3.312,12.054222,2.792667,7.879333,7.85
5/7/2019 10:45,3.740722,11.573334,2.912667,7.769333,8.532
5/7/2019 11:00,4.11,11.224,3.203333,8.217333,9.009334
5/7/2019 11:15,4.654,11.116611,3.729333,8.448667,9.314
5/7/2019 11:30,5.112,11.564667,4.218667,8.533334,9.817333
5/7/2019 11:45,5.619945,11.586,4.707889,8.337556,10.168667
5/7/2019 12:00,6.002611,12.311999,4.968,8.608666,10.450666
5/7/2019 12:15,6.514,12.636001,5.033333,8.777223,10.81
5/7/2019 12:30,6.968667,13.66,5.612,8.849334,11.202
5/7/2019 12:45,7.42,14.459945,5.886667,8.839334,11.634
5/7/2019 13:00,7.872,14.92,6.242667,9.6285,11.792723
5/7/2019 13:15,8.22,15.246666,6.625389,9.932,12.073334
5/7/2019 13:30,8.434,15.484445,6.76,9.966778,12.337333
5/7/2019 13:45,8.756001,15.84,7.538667,10.426,12.691278
5/7/2019 14:00,8.982667,15.845834,7.353333,10.048667,13.073277
5/7/2019 14:15,9.314,16.221333,7.184055,10.381333,13.314
5/7/2019 14:30,9.435333,15.953279,7.656556,10.557944,13.408667
5/7/2019 14:45,9.548,15.532,7.648,10.593333,13.528
5/7/2019 15:00,9.792611,15.480611,7.793334,10.489333,13.674556
5/7/2019 15:15,9.772,15.316,7.788,10.536612,13.777333
5/7/2019 15:30,9.747334,14.933333,7.556,10.487278,13.718722
5/7/2019 15:45,9.71,14.3825,7.553333,10.402,13.420111
5/7/2019 16:00,9.844,14.078,7.528,10.331166,13.481944
5/7/2019 16:15,9.907333,13.597333,7.416,10.157333,13.810667
5/7/2019 16:30,9.676667,13.404,7.157333,10.664,14.201333
5/7/2019 16:45,9.82,12.729445,5.824,9.6195,14.151333
5/7/2019 17:00,9.833334,12.158,5.456,9.511222,13.650723
5/7/2019 17:15,9.64,10.772667,5.659778,8.818,13.217333
5/7/2019 17:30,9.542,9.664,5.824056,8.114,13.343333
5/7/2019 17:45,9.264,9.271999,6.258444,8.648667,13.118
5/7/2019 18:00,9.126611,9.380222,6.465556,8.440666,12.905334
5/7/2019 18:15,8.848001,9.14,6.016,8.624001,12.732667
5/7/2019 18:30,8.776,8.050889,6.049333,8.576,12.272666
5/7/2019 18:45,8.6,7.296,6,8.645445,12.24
5/7/2019 19:00,8.344,6.289333,5.847778,8.510722,12.289277
5/7/2019 19:15,7.958,5.776,5.632,8.680612,12.271333
5/7/2019 19:30,7.584,6.423333,5.552667,8.720667,11.878
5/7/2019 19:45,7.264,6.664,5.636,8.88,11.420667
5/7/2019 20:00,7.098,6.6,5.432,8.694056,10.78
5/7/2019 20:15,6.93,6.23,5.044,8.303333,9.908667
5/7/2019 20:30,6.702,5.841333,4.92,8.054,9.196111
5/7/2019 20:45,6.31,5.938667,4.742,7.959944,8.579333
5/7/2019 21:00,5.568667,6.456,4.432,7.791945,8.135333
5/7/2019 21:15,5.071333,6.032,4.38,7.284667,7.742
5/7/2019 21:30,4.570667,6.009778,4.298666,6.500667,7.496
5/7/2019 21:45,4.272,5.772444,4.306,6.108667,7.224667
5/7/2019 22:00,4.216,6.028,4.270667,5.510111,7.085333
5/7/2019 22:15,4.008,6.212,3.998,5.566667,6.759389
5/7/2019 22:30,3.636,5.764,3.968,5.238778,6.825222
5/7/2019 22:45,3.568,5.336,3.788,5.779278,6.741333
5/7/2019 23:00,3.62,4.922667,3.642667,5.476,6.477333
5/7/2019 23:15,3.812,4.898667,3.688,4.927389,6.328556
5/7/2019 23:30,3.484056,4.84,3.399333,4.587389,6.022
5/7/2019 23:45,3.156,4.664055,3.452,4.246666,5.831333
5/8/2019 0:00,3.056,4.836,3.616,4.128666,5.652778
5/8/2019 0:15,3.237333,4.448,3.406,3.894,5.399389
5/8/2019 0:30,3.282667,4.429333,3.102,3.912667,5.231333
5/8/2019 0:45,3.476,4.277333,3.137333,4.169278,5.046
5/8/2019 1:00,3.460667,4.144,3.056,4.008,5.016
5/8/2019 1:15,3.467333,3.836,3.08,3.846,4.822667
5/8/2019 1:30,3.564667,3.68,2.992,3.655222,4.736611
5/8/2019 1:45,3.529222,3.590667,2.740667,3.367333,4.559333
5/8/2019 2:00,3.72,3.610667,2.270667,3.141333,4.646667
5/8/2019 2:15,3.780667,3.602,2.367333,3.353333,4.447333
5/8/2019 2:30,3.803333,3.459333,2.41,3.225333,4.351333
5/8/2019 2:45,3.74,3.448,2.664,2.952,4.288667
5/8/2019 3:00,3.534,3.172722,2.438,2.742,4.222667
5/8/2019 3:15,3.334,3.199555,2.196667,2.567333,4.102666
5/8/2019 3:30,3.096,3.372,2.257278,2.567945,3.999333
5/8/2019 3:45,2.881333,3.404,2.32,2.350667,3.904
5/8/2019 4:00,2.681333,3.48,2.312,2.136,3.863333
5/8/2019 4:15,2.584,3.636,2.28,2.192,3.734667
5/8/2019 4:30,2.586667,3.66,2.174,2.055333,3.657333
5/8/2019 4:45,2.372,3.5205,1.774722,2.088667,3.696611
5/8/2019 5:00,2.198,3.5,1.710667,2.023333,3.490667
5/8/2019 5:15,1.926,3.484667,1.471333,1.944667,3.248667
5/8/2019 5:30,1.893278,3.470611,1.424,2.065889,3.36
5/8/2019 5:45,1.958,3.436,1.415333,1.9,3.393333
5/8/2019 6:00,1.896,3.565333,1.416,3.495333,3.358667
5/8/2019 6:15,1.92,3.653333,1.302667,3.763444,3.175389
5/8/2019 6:30,1.998,3.776,1.24,2.871333,3.376
5/8/2019 6:45,2.1,3.922,1.248,3.629333,3.247278
5/8/2019 7:00,2.286667,3.994667,1.32,3.640667,3.168611
5/8/2019 7:15,2.456,4.368,1.360667,3.508778,3.214
5/8/2019 7:30,2.4,4.700444,1.376,3.988,3.774055
5/8/2019 7:45,2.28,5.008,1.3745,4.734445,5.007889
5/8/2019 8:00,2.440611,6,1.335333,4.992667,6.27
5/8/2019 8:15,2.452,6.8655,1.335945,5.201944,7.027278
5/8/2019 8:30,2.212,7.466667,1.296,5.263333,7.611333
5/8/2019 8:45,2.339333,7.933333,1.523278,5.652555,8.130667
5/8/2019 9:00,2.717333,8.5895,1.702,6.122667,8.835944
5/8/2019 9:15,2.816,9.300445,1.592,6.699333,9.25
5/8/2019 9:30,3.204,9.657333,1.625333,7.477889,9.438666
5/8/2019 9:45,4.058667,9.996,2.016,8.058,9.658
5/8/2019 10:00,4.56,10.383111,2.449333,8.549334,9.922
5/8/2019 10:15,4.88,10.576,2.650667,8.943444,10.233334
5/8/2019 10:30,5.024,10.776,2.976667,9.012667,10.786
5/8/2019 10:45,5.04,11.136,3.676,8.938666,11.088667
5/8/2019 11:00,5.179333,11.714666,4.040778,8.852,11.426001
5/8/2019 11:15,5.512,12.176,4.103445,8.134111,11.649334
5/8/2019 11:30,6.067333,12.784,4.56,8.087944,11.866657
5/8/2019 11:45,6.18,13.038,4.648,8.056666,12.114
5/8/2019 12:00,6.494667,13.72,4.931278,8.032722,12.952666
5/8/2019 12:15,6.698,12.72,5.281278,8.317333,13.257333
5/8/2019 12:30,6.868667,12.389333,5.668556,7.652722,13.206667
5/8/2019 12:45,6.796667,12.290667,5.88,8.011945,12.844111
5/8/2019 13:00,6.612,12.670222,5.791334,8.080778,13.430667
5/8/2019 13:15,6.382667,13.104,5.776,8.345222,13.871944
5/8/2019 13:30,6.556,13.348,5.808667,8.659223,13.903334
5/8/2019 13:45,6.180666,13.540111,6.122667,8.799334,13.978
5/8/2019 14:00,6.318667,13.39,6.546,8.968,14.241278
5/8/2019 14:15,6.46,13.74,6.954667,8.595333,14.374778
5/8/2019 14:30,6.684667,13.816,7.026,8.127334,14.045333
5/8/2019 14:45,6.361333,14.356,7.274,7.759334,13.654112
5/8/2019 15:00,6.122722,15.676,7.204056,7.976111,13.705944
5/8/2019 15:15,6.6,15.784,7.041389,8.322,14.112556
5/8/2019 15:30,6.432,14.96,7.182667,8.204666,13.193444
5/8/2019 15:45,6.805333,14.418,7.226666,8.088,12.671333
5/8/2019 16:00,6.908,14.157278,7.633945,7.978,12.225333
5/8/2019 16:15,6.681334,13.568,7.348,7.786833,11.082778
5/8/2019 16:30,6.580667,13.331333,7.330056,8.093223,10.184777
5/8/2019 16:45,6.268,13.396,7.390056,8.191999,9.508
5/8/2019 17:00,6.424,13.377999,7.290667,8.084778,9.279222
5/8/2019 17:15,6.372611,13.68,7.763333,8.154555,9.3805
5/8/2019 17:30,5.828,13.872,7.984667,8.384666,9.543333
5/8/2019 17:45,5.464,13.416056,7.914,8.352667,9.157333
5/8/2019 18:00,5.052667,13.32,8.04,8.705334,9.430667
5/8/2019 18:15,4.970722,12.543111,8.006666,8.832,8.645333
5/8/2019 18:30,4.671333,11.976,7.428,8.667167,8.713333
5/8/2019 18:45,4.248,11.664001,6.926,8.396167,9.176666
5/8/2019 19:00,4.345334,11.429334,5.286833,8.393222,8.572667
5/8/2019 19:15,3.928,11.718223,5.192,8.165333,8.761389
5/8/2019 19:30,3.504,10.972,5.804555,7.783333,8.468667
5/8/2019 19:45,3.496,10.177778,6.192,7.993333,7.941333
5/8/2019 20:00,3.504,9.448,6.510444,8.08,7.615333
5/8/2019 20:15,3.082,9.28,6.144,7.983334,7.641333
5/8/2019 20:30,2.915334,9.075334,5.792,7.944,7.818
5/8/2019 20:45,2.918056,8.982639,5.134056,8.041333,8.04
5/8/2019 21:00,2.849889,8.581333,5.045389,7.911334,7.725333
5/8/2019 21:15,2.276,8.641334,4.892,7.495333,7.503333
5/8/2019 21:30,1.847389,8.600612,4.676,7.294667,7.284667
5/8/2019 21:45,1.708667,7.941333,4.542666,7.167333,6.781556
5/8/2019 22:00,1.836,7.582,4.188,6.982722,7.192667
5/8/2019 22:15,2.108,7.856,3.744,6.878056,7.054667
5/8/2019 22:30,2.112,7.666667,3.349333,6.775333,6.934889
5/8/2019 22:45,1.985333,6.988,3.154,6.736667,6.984667
5/8/2019 23:00,1.937333,6.842667,2.846667,6.339333,6.749333
5/8/2019 23:15,1.68,6.888,2.64,6.531222,6.686611
5/8/2019 23:30,1.672,6.782,2.334,6.165389,6.270667
5/8/2019 23:45,0.996667,6.608056,2.165333,6.329333,6.095333
5/9/2019 0:00,1.062,6.544,1.866,6.350667,5.936
5/9/2019 0:15,1.248,6.4,1.744,6.24,5.797445
5/9/2019 0:30,0.82,6.464,1.597333,6.304667,5.921945
5/9/2019 0:45,0.836667,6.432667,1.378667,5.892667,5.846
5/9/2019 1:00,0.648,6.104,1.315778,5.543333,5.512
5/9/2019 1:15,0.787333,6.138667,1.246,5.334667,5.608
5/9/2019 1:30,0.816,6.374444,1.162667,5.28,5.681334
5/9/2019 1:45,0.584,6.434,1.617333,5.046667,5.702
5/9/2019 2:00,0.356,6.457778,1.494667,4.871334,5.492
5/9/2019 2:15,0.512,6.196,1.729944,4.816667,5.625333
5/9/2019 2:30,0.308,6.092667,1.831333,4.993945,5.702667
5/9/2019 2:45,0.047333,6.014,1.34,4.976666,5.301445
5/9/2019 3:00,-0.218667,5.921333,1.114667,5.038667,5.6
5/9/2019 3:15,0.064,6.009333,1.494889,4.59,5.413445
5/9/2019 3:30,0.100667,5.747334,1.384,4.536667,5.528666
5/9/2019 3:45,0.086,5.776,0.807333,4.406,5.398
5/9/2019 4:00,-0.064,5.804,0.945333,4.368667,5.345334
5/9/2019 4:15,-0.134667,5.608,0.772667,4.417334,5.213333
5/9/2019 4:30,-0.049333,5.520889,0.843167,4.518722,5.112
5/9/2019 4:45,0.08,5.608,0.507333,4.471389,4.992611
5/9/2019 5:00,-0.09,5.475333,-0.016,4.310667,4.895333
5/9/2019 5:15,-0.19,5.557333,0,4.2,4.935333
5/9/2019 5:30,-0.12,5.381333,-0.178,4.216,4.832
5/9/2019 5:45,-0.364,5.269333,-0.622,4.344611,4.670667
5/9/2019 6:00,-0.57,5.24,-0.905944,4.449333,4.630667
5/9/2019 6:15,-0.749333,5.208,-1.168667,4.536,4.584
5/9/2019 6:30,-0.844,5.322,-1.2,4.446723,4.528
5/9/2019 6:45,-0.808,5.005333,-1.312667,4.350722,4.641333
5/9/2019 7:00,-0.538,4.708722,-1.424667,4.440667,4.436778
