,Arolla / Hydrologie (Bertol_Inferieur_-_Debit),C: Arolla / Hydrologie (Bertol_Inferieur_-_Debit) (1. Année précédente),C: Arolla / Hydrologie (Bertol_Inferieur_-_Debit) (2. Année précédente),C: Arolla / Hydrologie (Bertol_Inferieur_-_Debit) (3. Année précédente),C: Arolla / Hydrologie (Bertol_Inferieur_-_Debit) (4. Année précédente)
5/27/2019 20:45,0.06,0.818168,0.648331,0.6426,0.266303
5/27/2019 21:00,0.06,0.822255,0.649,0.6522,0.260788
5/27/2019 21:15,0.06,0.840887,0.649,0.658467,0.256717
5/27/2019 21:30,0.06,0.839986,0.661995,0.6452,0.254448
5/27/2019 21:45,0.06,0.831475,0.66,0.654867,0.252574
5/27/2019 22:00,0.06,0.814,0.649524,0.6436,0.251924
5/27/2019 22:15,0.055853,0.814,0.646058,0.652,0.251054
5/27/2019 22:30,0.052,0.814,0.652418,0.652,0.252958
5/27/2019 22:45,0.053858,0.811341,0.641,0.652,0.252937
5/27/2019 23:00,0.056,0.828349,0.641,0.6496,0.24892
5/27/2019 23:15,0.056,0.803966,0.631523,0.649,0.250239
5/27/2019 23:30,0.056,0.788351,0.623,0.637667,0.251507
5/27/2019 23:45,0.056,0.795,0.623,0.641,0.249396
5/28/2019 0:00,0.056,0.808067,0.623,0.641,0.249785
5/28/2019 0:15,0.056,0.795,0.6074,0.641,0.249181
5/28/2019 0:30,0.056,0.780527,0.610907,0.634067,0.248041
5/28/2019 0:45,0.056,0.787559,0.606586,0.633533,0.245594
5/28/2019 1:00,0.056,0.780351,0.589,0.626,0.238804
5/28/2019 1:15,0.056,0.78,0.589,0.628733,0.235979
5/28/2019 1:30,0.053878,0.78,0.589,0.63,0.236687
5/28/2019 1:45,0.052,0.769843,0.5814,0.63,0.233844
5/28/2019 2:00,0.052,0.765,0.578,0.627,0.235688
5/28/2019 2:15,0.052,0.765,0.566,0.1436,0.23247
5/28/2019 2:30,0.058747,0.750405,0.5524,0.0216,0.230529
5/28/2019 2:45,0.06,0.757,0.563667,0.5628,0.228391
5/28/2019 3:00,0.06,0.758211,0.546733,0.620667,0.224266
5/28/2019 3:15,0.063319,0.775708,0.536,0.615333,0.221361
5/28/2019 3:30,0.064,0.675673,0.528667,0.608,0.220392
5/28/2019 3:45,0.064,0.019899,0.521333,0.6136,0.219514
5/28/2019 4:00,0.064,0.196112,0.51,0.6034,0.217391
5/28/2019 4:15,0.064,0.586922,0.506,0.608,0.219777
5/28/2019 4:30,0.075947,0.278437,0.5038,0.606,0.219589
5/28/2019 4:45,0.082629,0.99,0.495,0.589,0.21957
5/28/2019 5:00,0.09,0.99,0.488867,0.593,0.219647
5/28/2019 5:15,0.09,0.997544,0.477,0.593,0.221435
5/28/2019 5:30,0.09,1.005,0.472333,0.593,0.220378
5/28/2019 5:45,0.09,1.005,0.465,0.585867,0.21967
5/28/2019 6:00,0.09,1.005,0.465,0.579733,0.216933
5/28/2019 6:15,0.09,0.997994,0.446,0.5916,0.217858
5/28/2019 6:30,0.09,1.012456,0.446,0.581,0.215164
5/28/2019 6:45,0.091461,1.012,0.446,0.577333,0.213274
5/28/2019 7:00,0.094,0.999461,0.436933,0.57,0.210777
5/28/2019 7:15,0.094,0.999544,0.430133,0.57,0.206844
5/28/2019 7:30,0.091486,0.991182,0.4152,0.5748,0.206455
5/28/2019 7:45,0.09,1.002052,0.42,0.578,0.205001
5/28/2019 8:00,0.09,0.994183,0.414,0.564133,0.205883
5/28/2019 8:15,0.09,1.002054,0.405,0.562,0.206294
5/28/2019 8:30,0.089079,0.999965,0.409733,0.562,0.205265
5/28/2019 8:45,0.086,1.013899,0.398,0.560267,0.204568
5/28/2019 9:00,0.086,1.004196,0.4008,0.5516,0.204813
5/28/2019 9:15,0.084547,0.9908,0.405,0.548,0.204948
5/28/2019 9:30,0.079,0.99457,0.4022,0.5482,0.205382
5/28/2019 9:45,0.079,1.003235,0.398,0.541267,0.204958
5/28/2019 10:00,0.079,1.001,0.398,0.54,0.205825
5/28/2019 10:15,0.079,1.001,0.398,0.54,0.203417
5/28/2019 10:30,0.079,1.001,0.409708,0.54,0.204139
5/28/2019 10:45,0.079,1.001,0.40723,0.54,0.205721
5/28/2019 11:00,0.079,1.004753,0.401,0.54,0.232725
5/28/2019 11:15,0.079,1.02,0.404327,0.54,0.235142
5/28/2019 11:30,0.081792,1.02,0.414575,0.552133,0.233391
5/28/2019 11:45,0.086,1.022443,0.432744,0.560533,0.237233
5/28/2019 12:00,0.086,1.035,0.426333,0.562,0.23462
5/28/2019 12:15,0.086,1.035,0.443315,0.562,0.234986
5/28/2019 12:30,0.086528,1.035,0.452219,0.588867,0.235651
5/28/2019 12:45,0.09,1.035,0.469,0.593,0.23375
5/28/2019 13:00,0.09,1.046386,0.477469,0.619,0.236415
5/28/2019 13:15,0.09,1.039504,0.495,0.619,0.238186
5/28/2019 13:30,0.092109,1.050642,0.501644,0.632,0.240306
5/28/2019 13:45,0.094,1.04939,0.527295,0.646,0.243885
5/28/2019 14:00,0.094,1.041004,0.543011,0.651533,0.250231
5/28/2019 14:15,0.094,1.042,0.562,0.656,0.250063
5/28/2019 14:30,0.096359,1.055674,0.581626,0.6806,0.251473
5/28/2019 14:45,0.098,1.054914,0.608266,0.684,0.254324
5/28/2019 15:00,0.098,1.039114,0.623,0.694,0.263316
5/28/2019 15:15,0.096857,1.05,0.653058,0.687,0.268058
5/28/2019 15:30,0.094,1.05,0.645,0.702867,0.275491
5/28/2019 15:45,0.094,1.042559,0.677706,0.6934,0.279856
5/28/2019 16:00,0.094,1.039118,0.677728,0.698,0.291493
5/28/2019 16:15,0.094,1.037553,0.673943,0.707533,0.297477
5/28/2019 16:30,0.09241,1.033144,0.678838,0.7156,0.298371
5/28/2019 16:45,0.09,1.036132,0.69693,0.726533,0.299976
5/28/2019 17:00,0.09,1.046845,0.693569,0.739533,0.307554
5/28/2019 17:15,0.089894,1.052238,0.701,0.735,0.313384
5/28/2019 17:30,0.086,1.035644,0.709495,0.7414,0.319592
5/28/2019 17:45,0.086,1.045735,0.722006,0.746667,0.319207
5/28/2019 18:00,0.086,1.058654,0.739,0.755,0.326711
5/28/2019 18:15,0.086,1.053237,0.729325,0.749533,0.327589
5/28/2019 18:30,0.082253,1.052213,0.724,0.761,0.330453
5/28/2019 18:45,0.079,1.05,0.724,0.761,0.333293
5/28/2019 19:00,0.079,1.05,0.724,0.779667,0.332399
5/28/2019 19:15,0.079,1.05,0.722191,0.78,0.330308
5/28/2019 19:30,0.014267,1.05,0.729849,0.801533,0.328153
5/28/2019 19:45,0.004,1.06778,0.736997,0.797733,0.328338
5/28/2019 20:00,0.004,1.051218,0.740424,0.797933,0.324983
5/28/2019 20:15,0.004,1.060467,0.732682,0.806933,0.321821
5/28/2019 20:30,0.004,1.048956,0.73515,0.818,0.322338
5/28/2019 20:45,0.004,1.063883,0.731,0.8098,0.319204
5/28/2019 21:00,0.004,1.058086,0.731,0.802133,0.315614
5/28/2019 21:15,0.004,1.058,0.709807,0.8128,0.31681
5/28/2019 21:30,0.004,1.059391,0.71854,0.794733,0.316631
5/28/2019 21:45,0.004,1.057095,0.709272,0.8168,0.312596
5/28/2019 22:00,0.004,1.065,0.705,0.818,0.317213
5/28/2019 22:15,0.004,1.065,0.715298,0.8164,0.311746
5/28/2019 22:30,0.004,1.054681,0.71465,0.806,0.30888
5/28/2019 22:45,0.004,1.063211,0.710336,0.807,0.30493
5/28/2019 23:00,0.004,1.037672,0.734413,0.8018,0.304706
5/28/2019 23:15,0.004,1.020976,0.72591,0.803733,0.305277
5/28/2019 23:30,0.004,1.020563,0.742554,0.807667,0.302424
5/28/2019 23:45,0.004,1.012,0.74615,0.812133,0.301918
5/29/2019 0:00,0.004,1.012,0.749931,0.798,0.301551
5/29/2019 0:15,0.004,1.001628,0.751367,0.793,0.301738
5/29/2019 0:30,0.004,0.999762,0.769015,0.791,0.300144
5/29/2019 0:45,0.004,1.001944,0.797345,0.791,0.300841
5/29/2019 1:00,0.004,0.988483,0.805843,0.790333,0.298986
5/29/2019 1:15,0.004,1.00388,0.816021,0.7836,0.302112
5/29/2019 1:30,0.004,1.011817,0.829,0.7936,0.299318
5/29/2019 1:45,0.004,0.993643,0.849924,0.7782,0.300616
5/29/2019 2:00,0.004,0.993536,0.871756,0.787,0.299884
5/29/2019 2:15,0.004,0.999816,0.890331,0.777,0.300923
5/29/2019 2:30,0.004,1.00741,0.9122,0.784,0.30309
5/29/2019 2:45,0.004,1.016,0.931318,0.784,0.299446
5/29/2019 3:00,0.004,0.273595,0.96,0.784,0.301008
5/29/2019 3:15,0.004,0.602456,0.861112,0.7574,0.300053
5/29/2019 3:30,0.004,1.031,0.214392,0.765,0.297587
5/29/2019 3:45,0.004,1.041263,0.277919,0.7716,0.298022
5/29/2019 4:00,0.004,1.046,0.008524,0.7544,0.300936
5/29/2019 4:15,0.004,1.059429,1.379667,0.759733,0.299118
5/29/2019 4:30,0.004,1.060001,1.561933,0.754733,0.297146
5/29/2019 4:45,0.004,1.067928,1.52712,0.75,0.296076
5/29/2019 5:00,0.004,1.069,1.205645,0.734133,0.294984
5/29/2019 5:15,0.004,1.072438,1.093869,0.740267,0.294928
5/29/2019 5:30,0.00726,1.069285,1.002816,0.7388,0.292783
5/29/2019 5:45,0.025552,1.088424,0.927969,0.734,0.291038
5/29/2019 6:00,0.015,1.076,0.886333,0.719333,0.29143
5/29/2019 6:15,0.015,1.070226,0.854075,0.734667,0.289591
5/29/2019 6:30,0.015,1.07742,0.847258,0.736867,0.288344
5/29/2019 6:45,0.011577,1.072566,0.833154,0.743,0.285145
5/29/2019 7:00,0.011,1.075414,0.815903,0.743,0.284263
5/29/2019 7:15,0.011,1.063356,0.802869,0.769,0.281417
5/29/2019 7:30,0.011,1.06452,0.77311,0.775933,0.278434
5/29/2019 7:45,0.009144,1.043464,0.78,0.796,0.27753
5/29/2019 8:00,0.007,1.066723,0.76519,0.8264,0.277563
5/29/2019 8:15,0.007,1.043202,0.75,0.87,0.273054
5/29/2019 8:30,0.007,1.05,1.345342,0.902333,0.272171
5/29/2019 8:45,0.007,0.876687,1.680981,1.029733,0.272521
5/29/2019 9:00,0.006208,0.019291,1.641574,1.102267,0.269006
5/29/2019 9:15,0.004,0.004,1.585602,1.106,0.268267
5/29/2019 9:30,0.004,0.004,2.888294,1.094133,0.267416
5/29/2019 9:45,0.004,0.004,2.053152,1.106067,0.269068
5/29/2019 10:00,0.004,0.004,0.040697,1.113,0.267499
5/29/2019 10:15,0.004,0.004,0.226485,1.1386,0.266539
5/29/2019 10:30,0.004,0.004,0.843375,1.1372,0.26524
5/29/2019 10:45,0.004,0.004,0.820963,1.139667,0.251442
5/29/2019 11:00,0.004,0.004,0.822616,1.151667,0.0396
5/29/2019 11:15,0.004,0.004,0.81403,1.1848,0
5/29/2019 11:30,0.004,0.004,0.797214,1.2296,0.062251
5/29/2019 11:45,0.004,0.004,0.801002,1.278533,0.241648
5/29/2019 12:00,0.004,0.004,0.813365,1.3482,0.269322
5/29/2019 12:15,0.004,0.004,0.818,1.418133,0.272877
5/29/2019 12:30,0.004,0.004,0.821273,1.530467,0.271691
5/29/2019 12:45,0.004,0.105433,0.817088,1.6502,0.276237
5/29/2019 13:00,0.004,2.465613,0.827784,1.682533,0.280976
5/29/2019 13:15,0.004,1.892048,0.8274,1.6706,0.28297
5/29/2019 13:30,0.004,1.399981,0.836898,1.6166,0.291301
5/29/2019 13:45,0.004,1.27553,0.849008,1.5774,0.295736
5/29/2019 14:00,0.004,1.260132,0.833,1.556733,0.298955
5/29/2019 14:15,0.004,1.220526,0.82785,1.54,0.300266
5/29/2019 14:30,0.004,1.199771,0.825693,1.511333,0.307898
5/29/2019 14:45,0.004,1.180043,0.829,1.270733,0.314156
5/29/2019 15:00,0.004,1.173178,0.843654,0.073467,0.320937
5/29/2019 15:15,0.004,1.174,0.836486,0.498267,0.33138
5/29/2019 15:30,0.004,1.174,0.836,1.673867,0.338817
5/29/2019 15:45,0.004,1.205496,0.841674,1.630133,0.347744
5/29/2019 16:00,0.004,1.24184,0.841485,1.614867,0.354126
5/29/2019 16:15,0.004,1.303926,0.85053,1.624,0.361185
5/29/2019 16:30,0.004,1.290575,0.856723,1.6186,0.369139
5/29/2019 16:45,0.004,1.282,0.855827,1.574267,0.377844
5/29/2019 17:00,0.004,1.275403,0.871413,1.582933,0.38596
5/29/2019 17:15,0.004,1.274057,0.889,1.570533,0.390251
5/29/2019 17:30,0.004,1.26391,0.764468,1.567,0.392796
5/29/2019 17:45,0.004,1.287716,0.161114,1.549,0.395076
5/29/2019 18:00,0.004,1.268898,0.897843,1.552,0.400423
5/29/2019 18:15,0.004,1.262515,0.928366,1.542133,0.406874
5/29/2019 18:30,0.004,1.284728,0.926098,1.546733,0.406755
5/29/2019 18:45,0.004,1.280525,0.934,1.561333,0.40339
5/29/2019 19:00,0.004,1.2458,0.952618,1.56,0.401998
5/29/2019 19:15,0.004,0.095273,0.941505,1.542267,0.404854
5/29/2019 19:30,0.004,0.004,0.949452,1.5508,0.405089
5/29/2019 19:45,0.004,0.004,0.955334,1.523867,0.403004
5/29/2019 20:00,0.004,0.004,0.956864,1.530733,0.406195
5/29/2019 20:15,0.004,0.004,0.962668,1.506,0.40306
5/29/2019 20:30,0.004,0.004,0.960093,1.4728,0.401301
5/29/2019 20:45,0.004,0.004,0.966631,1.466,0.403508
5/29/2019 21:00,0.004,0.004,0.951496,1.4432,0.398281
5/29/2019 21:15,0.004,0.004,0.945,1.429,0.400311
5/29/2019 21:30,0.004,0.004,0.948392,1.429,0.401945
5/29/2019 21:45,0.004,0.004,0.93739,1.307267,0.399022
5/29/2019 22:00,0.004,0.004,0.936524,0.086267,0.39544
5/29/2019 22:15,0.004,0.004,0.937,0.286667,0.39336
5/29/2019 22:30,0.004,0.004,0.9119,1.337267,0.386466
5/29/2019 22:45,0.004,0.004,0.926939,1.3414,0.388438
5/29/2019 23:00,0.004,0.004,0.925633,1.331,0.387978
5/29/2019 23:15,0.004,0.004,0.894806,1.316,0.386358
5/29/2019 23:30,0.004,0.004,0.906013,1.2952,0.386139
5/29/2019 23:45,0.004,0.004,0.893432,1.275,0.385259
5/30/2019 0:00,0.004,0.004,0.88915,1.268467,0.385846
5/30/2019 0:15,0.004,0.004,0.892,1.2564,0.380965
5/30/2019 0:30,0.004,0.004,0.880006,1.236333,0.379911
5/30/2019 0:45,0.004,0.004,0.870265,1.2148,0.378726
5/30/2019 1:00,0.004,0.004,0.859,1.201267,0.377355
5/30/2019 1:15,0.004,0.004,0.857666,1.049267,0.375942
5/30/2019 1:30,0.004,0.004,0.839125,0.263733,0.377695
5/30/2019 1:45,0.004,0.004,0.846826,1.163,0.37491
5/30/2019 2:00,0.004,0.004,0.827342,1.141533,0.374314
5/30/2019 2:15,0,0.004,0.798333,1.125,0.373548
5/30/2019 2:30,0,0.004,0.804735,1.132,0.367207
5/30/2019 2:45,0.002564,0.004,0.802454,1.109733,0.370959
5/30/2019 3:00,0.004,0.004,0.801711,1.1032,0.370518
5/30/2019 3:15,0.004,0.004,0.783663,1.099533,0.370165
5/30/2019 3:30,0.004,0.004,0.629139,1.0844,0.369006
5/30/2019 3:45,0.004,0.004,0.021768,1.0696,0.372325
5/30/2019 4:00,0.004,0.004,0.355023,1.0574,0.3685
5/30/2019 4:15,0.004,0.004,0.640875,1.0474,0.366109
5/30/2019 4:30,0.004,0.004,0.638103,1.042,0.368364
5/30/2019 4:45,0.004,0.004,0.645,1.0236,0.361656
5/30/2019 5:00,0.004,0.004,0.645,1.027467,0.362706
5/30/2019 5:15,0.004,0.004,0.641979,1.0072,0.35831
5/30/2019 5:30,0.004,0.004,0.634,1.006133,0.354565
5/30/2019 5:45,0.004,0.004,0.622532,1.000867,0.355176
5/30/2019 6:00,0.004,0.004,0.625756,0.979,0.352954
5/30/2019 6:15,0.004,0.004,0.615,0.979,0.353212
5/30/2019 6:30,0.004,0.004,0.609731,0.978867,0.352997
5/30/2019 6:45,0.004,0.004,0.592604,0.98,0.351304
5/30/2019 7:00,0.004,0.004,0.589,0.9476,0.350097
5/30/2019 7:15,0.004,0.004,0.570541,0.9408,0.350381
5/30/2019 7:30,0.004,0.690625,0.574,0.941,0.346213
5/30/2019 7:45,0.004,1.072417,0.556529,0.941,0.347002
5/30/2019 8:00,0.004,1.064456,0.559,0.939267,0.346454
5/30/2019 8:15,0.004,1.042746,0.559,0.925667,0.343386
5/30/2019 8:30,0.004,1.015702,0.559,0.923533,0.34122
5/30/2019 8:45,0.004,1.010138,0.546625,0.912333,0.337531
5/30/2019 9:00,0.004,1.002312,0.54,0.919,0.3338
5/30/2019 9:15,0.004,1.000233,0.54,0.906733,0.334447
5/30/2019 9:30,0.004,0.978793,0.544962,0.9116,0.335931
5/30/2019 9:45,0.004,0.985082,0.551,0.897467,0.335487
5/30/2019 10:00,0.004,0.975119,0.477351,0.871133,0.336823
5/30/2019 10:15,0.004,0.979,0.351776,0.8962,0.335475
5/30/2019 10:30,0.004,0.961173,0.56694,0.8716,0.334757
5/30/2019 10:45,0.004,0.957502,0.548592,0.8782,0.331541
5/30/2019 11:00,0.004,0.97221,0.544883,0.870067,0.330578
5/30/2019 11:15,0.004,0.96694,0.545398,0.857159,0.329654
5/30/2019 11:30,0.004,0.9772,0.548052,0.853585,0.333176
5/30/2019 11:45,0.004,0.970688,0.54469,0.85196,0.335997
5/30/2019 12:00,0.004,0.967898,0.551363,0.843708,0.332826
5/30/2019 12:15,0.004,0.985334,0.559,0.844028,0.336309
5/30/2019 12:30,0.004,0.968129,0.558645,0.84467,0.342746
5/30/2019 12:45,0.004,0.978971,0.555,0.83994,0.349175
5/30/2019 13:00,0.004,0.969876,0.559421,0.836726,0.353418
5/30/2019 13:15,0.004,0.972451,0.562,0.834342,0.361001
5/30/2019 13:30,0.004,0.969396,0.574008,0.830264,0.368327
5/30/2019 13:45,0.004,0.951515,0.693618,0.836776,0.381834
5/30/2019 14:00,0.004,0.978501,0.757,0.836246,0.394039
5/30/2019 14:15,0.004,0.959362,0.696128,0.834226,0.402855
5/30/2019 14:30,0.004,0.808824,0.665618,0.834813,0.410217
5/30/2019 14:45,0.004,0.020255,0.675833,0.837103,0.420578
5/30/2019 15:00,0.004,0.004,0.656422,0.839372,0.432783
5/30/2019 15:15,0.004,0.004,0.668637,0.84838,0.443112
5/30/2019 15:30,0.004,0.004,0.674769,0.847156,0.451762
5/30/2019 15:45,0.004,0.004,0.673521,0.853114,0.460138
5/30/2019 16:00,0.004,0.004,0.682657,0.852173,0.464741
5/30/2019 16:15,0.004,0.004,0.69,0.859092,0.471052
5/30/2019 16:30,0.004,0.004,0.710169,0.864355,0.4807
5/30/2019 16:45,0.004,0.004,0.694,0.867141,0.483837
5/30/2019 17:00,0.004,0.004,0.712834,0.873386,0.483999
5/30/2019 17:15,0.004,0.004,0.70631,0.874429,0.489201
5/30/2019 17:30,0.004,0.004,0.713,0.878159,0.501199
5/30/2019 17:45,0.004,0.004,0.72469,0.87417,0.504649
5/30/2019 18:00,0.002952,0.004,0.723928,0.868663,0.515151
5/30/2019 18:15,0,0.246485,0.737447,0.859456,0.517232
5/30/2019 18:30,0,1.111588,0.728586,0.858019,0.520779
5/30/2019 18:45,0.003407,1.119042,0.719027,0.854419,0.523948
5/30/2019 19:00,0.004,1.136,0.724504,0.852554,0.518074
5/30/2019 19:15,0.004,1.175063,0.711727,0.847318,0.522058
5/30/2019 19:30,0.004,1.225185,0.726643,0.849883,0.519687
5/30/2019 19:45,0.004,1.276075,0.709,0.835941,0.519722
5/30/2019 20:00,0.004,1.372701,0.715943,0.825657,0.523306
5/30/2019 20:15,0.004,1.445759,0.724,0.818484,0.526277
5/30/2019 20:30,0.004,1.461118,0.724,0.822496,0.529131
5/30/2019 20:45,0.004,1.500821,0.732666,0.813782,0.5219
5/30/2019 21:00,0.004,1.522593,0.739083,0.810691,0.522594
5/30/2019 21:15,0.004,1.556505,0.735,0.802483,0.523203
5/30/2019 21:30,0.004,1.539527,0.747821,0.801893,0.520688
5/30/2019 21:45,0.004,1.56356,0.761,0.795115,0.518444
5/30/2019 22:00,0.004,1.67317,0.761,0.785113,0.516036
5/30/2019 22:15,0.004,1.732837,0.761,0.784587,0.516452
5/30/2019 22:30,0.004,1.799715,0.761,0.777008,0.51481
5/30/2019 22:45,0.004,1.836105,0.761,0.773432,0.51304
5/30/2019 23:00,0.004,1.808727,0.761,0.766395,0.508433
5/30/2019 23:15,0.004,1.808872,0.74487,0.760492,0.506181
5/30/2019 23:30,0.004,0.858535,0.756123,0.755763,0.506106
5/30/2019 23:45,0.004,1.61735,0.737229,0.753546,0.498886
5/31/2019 0:00,0.004,1.8808,0.711532,0.748557,0.496744
5/31/2019 0:15,0.004,1.866803,0.721,0.740697,0.49294
5/31/2019 0:30,0.004,1.892409,0.707478,0.743329,0.492195
5/31/2019 0:45,0.004,1.935877,0.698792,0.732339,0.488789
5/31/2019 1:00,0.004,1.895749,0.697014,0.733774,0.485399
5/31/2019 1:15,0.004,1.906216,0.693174,0.728242,0.483987
5/31/2019 1:30,0.004,1.913309,0.683586,0.723148,0.480739
5/31/2019 1:45,0.004,1.905905,0.682321,0.716269,0.477714
5/31/2019 2:00,0.004,1.931057,0.68055,0.714427,0.47546
5/31/2019 2:15,0.004,1.950234,0.654209,0.710335,0.469933
5/31/2019 2:30,0.004,1.916184,0.664,0.704108,0.464842
5/31/2019 2:45,0.004,1.93947,0.652032,0.699093,0.464517
5/31/2019 3:00,0.004,1.892134,0.650693,0.696505,0.463738
5/31/2019 3:15,0.004,1.894835,0.636565,0.688639,0.461585
5/31/2019 3:30,0.004,1.873509,0.63,0.686019,0.457129
5/31/2019 3:45,0.004,1.871575,0.625894,0.68005,0.458593
5/31/2019 4:00,0.004,1.844782,0.613899,0.669203,0.452993
5/31/2019 4:15,0.004,1.800343,0.599591,0.668392,0.449778
5/31/2019 4:30,0.004,1.782635,0.590798,0.658075,0.442257
5/31/2019 4:45,0.004,1.757782,0.595203,0.654506,0.439663
5/31/2019 5:00,0.004,1.738134,0.587221,0.644423,0.436097
5/31/2019 5:15,0.004,1.735472,0.576148,0.642925,0.432111
5/31/2019 5:30,0.004,1.725,0.566289,0.640136,0.430105
5/31/2019 5:45,0.004,1.717262,0.571309,0.634188,0.426585
5/31/2019 6:00,0.004,1.694328,0.560457,0.630447,0.425522
5/31/2019 6:15,0.004,1.695633,0.566,0.628699,0.42351
5/31/2019 6:30,0.004,1.676824,0.547559,0.629706,0.420217
5/31/2019 6:45,0.004,1.657265,0.555,0.623361,0.417235
5/31/2019 7:00,0.004,1.451363,0.549851,0.620787,0.418065
5/31/2019 7:15,0.004,0.075299,0.532,0.615446,0.410825
5/31/2019 7:30,0.004,0.394876,0.532,0.613064,0.409487
5/31/2019 7:45,0.004,1.573412,0.522325,0.607933,0.404341
5/31/2019 8:00,0.004,1.561471,0.517,0.610184,0.407557
5/31/2019 8:15,0.004,1.553528,0.517,0.602877,0.406268
5/31/2019 8:30,0.004,1.541682,0.499243,0.598884,0.400185
5/31/2019 8:45,0.004,1.537687,0.283235,0.593783,0.402824
5/31/2019 9:00,0.004,1.533056,0.007448,0.592392,0.400028
5/31/2019 9:15,0.004,1.515702,0.007,0.586708,0.398049
5/31/2019 9:30,0.004,1.518455,0.005975,0.584233,0.398149
5/31/2019 9:45,0.000948,1.49691,0.004,0.578517,0.388315
5/31/2019 10:00,0,1.50572,0.004,0.576489,0.390665
5/31/2019 10:15,0.002748,1.480953,0.004,0.575081,0.388865
5/31/2019 10:30,0.004,1.465348,0.004,0.573434,0.387746
5/31/2019 10:45,0.004,1.450317,0.004,0.567486,0.385819
5/31/2019 11:00,0.004,1.436768,0.004,0.566627,0.385305
5/31/2019 11:15,0.004,1.421667,0.004,0.566337,0.385857
5/31/2019 11:30,0.004,1.424627,0.004,0.566484,0.383275
5/31/2019 11:45,0.004,1.413189,0.004,0.560678,0.38281
5/31/2019 12:00,0.004,1.403393,0.004,0.562201,0.385801
5/31/2019 12:15,0.004,1.427545,0.004,0.563502,0.386576
5/31/2019 12:30,0.004,1.433427,0.004,0.567059,0.390933
5/31/2019 12:45,0.004,1.440678,0.00567,0.567885,0.395964
5/31/2019 13:00,0.004,1.432942,0.007,0.567555,0.403318
5/31/2019 13:15,0.004,1.400361,0.007,0.568544,0.4121
5/31/2019 13:30,0.004,1.389526,0.007,0.572457,0.41935
5/31/2019 13:45,0.004,1.376867,0.007,0.580276,0.42634
5/31/2019 14:00,0.004,1.363948,0.007,0.588155,0.437322
5/31/2019 14:15,0.004,1.361335,0.007,0.596432,0.444851
5/31/2019 14:30,0.004,1.334712,0.004185,0.606387,0.448345
5/31/2019 14:45,0.004,1.32,0.004,0.611592,0.460603
5/31/2019 15:00,0.004,1.302068,0.004,0.612947,0.466013
5/31/2019 15:15,0.004,1.306911,0.004,0.617604,0.47323
5/31/2019 15:30,0.004,1.306512,0.004,0.620835,0.475882
5/31/2019 15:45,0.004,1.300017,0.004,0.6262,0.48304
5/31/2019 16:00,0.004,1.327789,0.004,0.625822,0.496735
5/31/2019 16:15,0.004,1.330906,0.059713,0.630629,0.507446
5/31/2019 16:30,0.004,1.343059,0.722745,0.631788,0.518141
5/31/2019 16:45,0.004,1.387,0.710657,0.643799,0.520548
5/31/2019 17:00,0.004,1.387,0.732125,0.643226,0.520877
5/31/2019 17:15,0.004,1.381431,0.757855,0.647499,0.529948
5/31/2019 17:30,0.004,1.385539,0.765,0.650081,0.536937
5/31/2019 17:45,0.004,1.381856,0.783052,0.652134,0.545427
5/31/2019 18:00,0.009351,1.398321,0.77946,0.656227,0.556139
5/31/2019 18:15,0.015,1.403,0.793122,0.651819,0.556593
5/31/2019 18:30,0.015,1.407972,0.821226,0.650192,0.562915
5/31/2019 18:45,0.015,1.368542,0.820057,0.648133,0.560333
5/31/2019 19:00,0.015,1.381172,0.819818,0.646927,0.560038
5/31/2019 19:15,0.019803,1.356193,0.818889,0.642983,0.55877
5/31/2019 19:30,0.022,1.319514,0.827647,0.640869,0.560376
5/31/2019 19:45,0.022,1.316553,0.803594,0.636445,0.563199
5/31/2019 20:00,0.028381,1.310804,0.821584,0.63501,0.563585
5/31/2019 20:15,0.03,1.309407,0.809364,0.633075,0.562584
5/31/2019 20:30,0.030304,1.283713,0.825,0.630787,0.560719
5/31/2019 20:45,0.037,1.308027,0.825,0.62867,0.561357
5/31/2019 21:00,0.037,1.3039,0.825,0.630828,0.55995
5/31/2019 21:15,0.03859,1.301236,0.825,0.625297,0.560486
5/31/2019 21:30,0.045,1.278642,0.825,0.621089,0.562888
5/31/2019 21:45,0.045,1.271208,0.818231,0.6195,0.56036
5/31/2019 22:00,0.045,1.260673,0.829,0.61662,0.557336
5/31/2019 22:15,0.045,1.263148,0.829,0.615231,0.556909
5/31/2019 22:30,0.044479,1.245103,0.829,0.611372,0.554353
5/31/2019 22:45,0.041,1.245,0.829,0.608135,0.551561
5/31/2019 23:00,0.041,1.239153,0.814559,0.606181,0.555789
5/31/2019 23:15,0.041,1.23106,0.819879,0.601041,0.553355
5/31/2019 23:30,0.041,1.204301,0.496993,0.598647,0.548891
5/31/2019 23:45,0.041,1.192,0.015601,0.591934,0.538662
6/1/2019 0:00,0.039768,1.17232,0.008424,0.591761,0.539232
6/1/2019 0:15,0.037,1.158745,0.004,0.5875,0.537473
6/1/2019 0:30,0.037,1.138045,0.004,0.586483,0.535059
6/1/2019 0:45,0.036571,0.641668,0.004,0.581161,0.529953
6/1/2019 1:00,0.034,0.596059,0.553144,0.574866,0.527311
6/1/2019 1:15,0.034,0.113781,0.018614,0.56808,0.525536
6/1/2019 1:30,0.033817,0.004,0.006096,0.571049,0.518722
