,Zmutt / Météo (Findelen_Rayonnement - W/m2),C: Zmutt / Météo (Findelen_Rayonnement - W/m2) (1. Année précédente),C: Zmutt / Météo (Findelen_Rayonnement - W/m2) (2. Année précédente),C: Zmutt / Météo (Findelen_Rayonnement - W/m2) (3. Année précédente),C: Zmutt / Météo (Findelen_Rayonnement - W/m2) (4. Année précédente)
Horodatage,W/m²,W/m²,W/m²,W/m²,W/m²
5/5/2019 7:30,54.404999,43.943001,23.715,29.295,64.867996
5/5/2019 7:45,73.934998,59.287998,251.798004,148.567001,64.867996
5/5/2019 8:00,94.162003,142.988007,341.076996,238.544998,171.585007
5/5/2019 8:15,117.876999,227.384995,404.549988,301.320007,177.164993
5/5/2019 8:30,155.542007,333.404999,434.542999,332.01001,253.192001
5/5/2019 8:45,207.854996,364.095001,461.744995,393.390015,152.054993
5/5/2019 9:00,243.427994,415.011993,478.484985,436.63501,174.375
5/5/2019 9:15,309.690002,481.972992,551.025024,482.670013,364.095001
5/5/2019 9:30,327.825012,428.265015,602.640015,550.327026,274.815002
5/5/2019 9:45,419.196991,470.11499,629.14502,580.320007,274.118011
5/5/2019 10:00,413.618011,173.677994,689.130005,642.39801,589.388
5/5/2019 10:15,394.785004,214.830002,712.844971,703.778015,376.649994
5/5/2019 10:30,412.222992,887.91803,742.836975,726.096985,363.397003
5/5/2019 10:45,412.222992,335.497986,772.132996,751.20697,499.410004
5/5/2019 11:00,501.502014,380.834991,822.35199,813.981995,360.608002
5/5/2019 11:15,448.493011,421.988007,846.765015,838.39502,662.625
5/5/2019 11:30,476.391998,671.692017,869.78302,858.622009,779.106995
5/5/2019 11:45,501.502014,449.190002,888.61499,911.632996,549.630005
5/5/2019 12:00,530.797974,"1,276.43",932.557983,932.557983,777.711975
5/5/2019 12:15,703.778015,456.863007,954.877991,955.575012,584.505005
5/5/2019 12:30,757.484985,"1,078.33",973.710022,977.89502,465.233002
5/5/2019 12:45,916.515015,"1,171.10",989.752991,995.33197,624.960022
5/5/2019 13:00,812.586975,422.684998,"1,008.59","1,014.86",759.577026
5/5/2019 13:15,631.237,440.820007,"1,008.59","1,032.30",750.51001
5/5/2019 13:30,634.028015,"1,293.17","1,021.14","1,032.30",466.627014
5/5/2019 13:45,747.02301,"1,055.32","1,021.14","1,040.67",488.25
5/5/2019 14:00,885.825012,"1,009.98","1,021.14","1,040.67",553.117004
5/5/2019 14:15,969.525024,993.23999,"1,021.14","1,025.32",601.244995
5/5/2019 14:30,876.059998,"1,089.49","1,003.01","1,009.28",724.005005
5/5/2019 14:45,876.059998,986.961975,"1,003.01",988.356995,604.034973
5/5/2019 15:00,899.077026,"1,005.10",984.869995,967.432983,530.099976
5/5/2019 15:15,658.440002,"1,129.95",968.827026,944.414978,566.369995
5/5/2019 15:30,831.419983,998.122009,947.903015,922.094971,443.609985
5/5/2019 15:45,603.336975,897.682983,924.187012,898.380005,334.799988
5/5/2019 16:00,991.844971,"1,070.66",871.177979,850.252991,360.608002
5/5/2019 16:15,749.812012,606.825012,841.184998,825.143005,487.553009
5/5/2019 16:30,620.077026,823.747009,808.774882,800.03302,751.905029
5/5/2019 16:45,495.923004,491.738007,769.203003,746.325012,679.36499
5/5/2019 17:00,530.797974,498.712006,705.172974,718.424988,838.39502
5/5/2019 17:15,417.105011,336.195007,684.247009,657.742004,438.727997
5/5/2019 17:30,385.019989,345.959991,388.506989,629.14502,272.024994
5/5/2019 17:45,576.83197,271.326996,442.214996,576.13501,284.579987
5/5/2019 18:00,538.469971,246.914993,554.513,546.840027,332.01001
5/5/2019 18:15,370.372986,295.042999,484.065002,485.459991,161.123001
5/5/2019 18:30,315.269989,304.808014,441.516998,454.071991,142.988007
5/5/2019 18:45,256.679993,179.257004,378.743011,389.902008,142.988007
5/5/2019 19:00,230.175003,148.567001,317.363007,329.220001,87.885002
5/5/2019 19:15,163.214996,110.903,287.369995,267.141998,74.632004
5/5/2019 19:30,145.778,69.052002,225.990005,237.847,46.733002
5/5/2019 19:45,145.778,32.084999,162.518005,175.770004,46.733002
5/5/2019 20:00,81.608002,13.95,29.295,50.220001,46.733002
5/5/2019 20:15,60.681999,13.95,15.345,20.226999,18.135
5/5/2019 20:30,11.16,5.58,15.345,9.068,5.58
5/5/2019 20:45,11.16,5.58,3.487,9.068,5.58
5/5/2019 21:00,0.698,5.58,3.487,-0.698,5.58
5/5/2019 21:15,0.698,-0.698,3.487,-0.698,0
5/5/2019 21:30,0.698,-0.698,-1.395,-0.698,0
5/5/2019 21:45,0.698,-0.698,-1.395,-0.698,0
5/5/2019 22:00,0.698,-0.698,-1.395,-0.698,0
5/5/2019 22:15,0.698,-0.698,-1.395,-0.698,0
5/5/2019 22:30,0.698,-0.698,-1.395,-0.698,0
5/5/2019 22:45,-1.395,-0.698,-1.395,-0.698,0
5/5/2019 23:00,-1.395,-0.698,-1.395,-0.698,0
5/5/2019 23:15,-1.395,-0.698,-1.395,-0.698,0
5/5/2019 23:30,-1.395,-0.698,-1.395,-0.698,0
5/5/2019 23:45,-1.395,-0.698,-1.395,-0.698,0
5/6/2019 0:00,-1.395,-0.698,-1.395,-2.092,0
5/6/2019 0:15,-1.395,-0.698,-1.395,-2.092,0
5/6/2019 0:30,-1.395,-0.698,-1.395,-2.092,0
5/6/2019 0:45,-1.395,-0.698,-1.395,-2.092,0
5/6/2019 1:00,-1.395,-0.698,-1.395,-2.092,0
5/6/2019 1:15,-1.395,-0.698,-1.395,-2.092,-0.698
5/6/2019 1:30,-1.395,-0.698,-1.395,-2.092,-0.698
5/6/2019 1:45,-1.395,-0.698,-1.395,-2.092,-0.698
5/6/2019 2:00,-1.395,-0.698,-1.395,-2.092,-0.698
5/6/2019 2:15,-1.395,-0.698,-1.395,-2.092,-0.698
5/6/2019 2:30,-1.395,-0.698,-1.395,-2.092,-0.698
5/6/2019 2:45,-1.395,-0.698,-1.395,-2.092,-0.698
5/6/2019 3:00,-1.395,0,-1.395,-2.092,-0.698
5/6/2019 3:15,-1.395,0,-1.395,-2.092,-0.698
5/6/2019 3:30,-1.395,0,-1.395,-2.092,-0.698
5/6/2019 3:45,-1.395,0,-1.395,-2.092,-0.698
5/6/2019 4:00,-1.395,0,-1.395,-2.092,-0.698
5/6/2019 4:15,-1.395,0,-1.395,-1.395,-0.698
5/6/2019 4:30,-1.395,0,0,-1.395,-0.698
5/6/2019 4:45,-1.395,0,0,-1.395,-0.698
5/6/2019 5:00,-1.395,0,0,-1.395,-0.698
5/6/2019 5:15,-1.395,0,0,-1.395,-0.698
5/6/2019 5:30,-0.698,0,0,-1.395,-0.698
5/6/2019 5:45,-0.698,0,0,-1.395,-0.698
5/6/2019 6:00,-0.698,0,0,-1.395,-0.698
5/6/2019 6:15,-0.698,0,0,-1.395,-0.698
5/6/2019 6:30,9.765,0,6.277,9.765,-0.698
5/6/2019 6:45,9.765,16.74,6.277,9.765,15.345
5/6/2019 7:00,20.226999,29.992001,16.74,20.924999,31.386999
5/6/2019 7:15,20.226999,44.639999,73.237,20.924999,48.126999
5/6/2019 7:30,31.386999,69.052002,86.489998,31.386999,78.817001
5/6/2019 7:45,176.468002,193.904999,142.289993,201.576996,112.995003
5/6/2019 8:00,215.528,223.199997,158.332993,232.268005,112.995003
5/6/2019 8:15,269.234985,252.494995,397.575012,292.950012,111.599998
5/6/2019 8:30,342.472992,309.690002,463.140015,359.212006,187.626999
5/6/2019 8:45,373.162994,335.497986,481.972992,390.600006,187.626999
5/6/2019 9:00,432.450012,403.154999,433.845001,434.542999,175.072006
5/6/2019 9:15,491.040009,431.752014,706.567017,486.15799,122.061996
5/6/2019 9:30,523.822021,372.464996,322.244995,547.538025,27.202999
5/6/2019 9:45,112.296997,511.266998,329.220001,617.288025,57.195
5/6/2019 10:00,609.61499,598.455017,814.679993,617.288025,57.195
5/6/2019 10:15,598.455017,631.934998,391.298004,696.802979,160.425003
5/6/2019 10:30,723.307983,686.340027,296.437012,724.702026,288.066986
5/6/2019 10:45,750.51001,713.54303,521.72998,779.106995,694.013
5/6/2019 11:00,807.007996,739.349976,558.697021,799.335022,590.085022
5/6/2019 11:15,834.90802,788.872009,338.287994,830.721985,611.01001
5/6/2019 11:30,858.622009,811.192017,419.894989,847.461975,546.143005
5/6/2019 11:45,906.052979,836.302979,406.641998,903.263,548.932983
5/6/2019 12:00,931.163025,885.127991,381.53299,927.674988,542.655029
5/6/2019 12:15,953.481995,905.35498,507.082001,952.784973,531.494995
5/6/2019 12:30,970.221985,924.88501,438.727997,983.474976,714.23999
5/6/2019 12:45,987.659973,944.414978,230.175003,983.474976,747.719971
5/6/2019 13:00,"1,004.40",944.414978,166.005005,"1,021.14",596.362
5/6/2019 13:15,"1,016.26",958.36499,277.605011,"1,021.14","1,189.24"
5/6/2019 13:30,"1,016.26",968.130005,265.747986,"1,046.25",992.54303
5/6/2019 13:45,"1,016.26",968.130005,257.377014,"1,046.25","1,016.96"
5/6/2019 14:00,"1,016.26",973.710022,334.799988,"1,037.88",646.58197
5/6/2019 14:15,"1,008.59",973.710022,286.673004,"1,037.88","1,121.58"
5/6/2019 14:30,997.424988,973.710022,275.511993,"1,023.93",993.937012
5/6/2019 14:45,997.424988,959.062012,335.497986,983.474976,973.710022
5/6/2019 15:00,979.289978,942.322021,287.369995,963.247009,899.775024
5/6/2019 15:15,968.130005,920.002991,287.369995,939.53302,929.070007
5/6/2019 15:30,945.112,903.960022,213.434998,915.119995,943.71698
5/6/2019 15:45,922.094971,887.219971,213.434998,883.731995,"1,014.16"
5/6/2019 16:00,901.169983,"1,050.44",134.617996,859.320007,945.112
5/6/2019 16:15,839.789978,"1,034.39",151.356995,824.445007,270.630005
5/6/2019 16:30,814.679993,496.619995,220.410004,810.494995,362.700012
5/6/2019 16:45,758.182983,707.961975,262.957001,749.11499,311.084991
5/6/2019 17:00,729.585022,802.125,283.881989,740.744995,870.47998
5/6/2019 17:15,673.086975,456.165009,283.881989,710.752991,721.215027
5/6/2019 17:30,641.002991,262.957001,343.170013,624.960022,665.414978
5/6/2019 17:45,584.505005,262.26001,253.889999,598.455017,123.457001
5/6/2019 18:00,558,388.506989,253.889999,544.049988,521.72998
5/6/2019 18:15,502.200012,516.150024,138.104996,509.872986,451.28299
5/6/2019 18:30,442.912994,429.660004,103.927002,465.233002,432.450012
5/6/2019 18:45,412.222992,377.347992,85.095001,375.951996,383.625
5/6/2019 19:00,349.446991,263.654999,63.472,334.102997,310.386993
5/6/2019 19:15,286.673004,262.957001,36.967999,334.102997,277.605011
5/6/2019 19:30,220.410004,60.681999,36.967999,221.106995,214.830002
5/6/2019 19:45,189.720001,64.867996,36.967999,188.324997,154.147995
5/6/2019 20:00,88.582001,28.598,27.202999,67.656998,27.9
5/6/2019 20:15,25.110001,17.437,27.202999,67.656998,27.9
5/6/2019 20:30,13.252,17.437,12.555,28.598,14.648
5/6/2019 20:45,2.092,4.185,2.79,6.277,4.185
5/6/2019 21:00,2.092,4.185,2.79,6.277,4.185
5/6/2019 21:15,2.092,4.185,2.79,0,-1.395
5/6/2019 21:30,2.092,-1.395,2.79,0,-1.395
5/6/2019 21:45,-1.395,-1.395,2.79,0,-1.395
5/6/2019 22:00,-1.395,-1.395,0,0,-1.395
5/6/2019 22:15,-1.395,-1.395,0,0,-1.395
5/6/2019 22:30,-1.395,-1.395,0,0,-1.395
5/6/2019 22:45,-1.395,-1.395,0,0,-1.395
5/6/2019 23:00,-1.395,-1.395,0,0,-1.395
5/6/2019 23:15,-1.395,-1.395,0,0,-1.395
5/6/2019 23:30,-1.395,-1.395,0,0,-1.395
5/6/2019 23:45,-1.395,-1.395,0,0,-1.395
5/7/2019 0:00,-1.395,-1.395,0,0,-1.395
5/7/2019 0:15,-1.395,-1.395,0,0,-1.395
5/7/2019 0:30,-1.395,-1.395,0,0,-1.395
5/7/2019 0:45,-1.395,-1.395,0,0,-1.395
5/7/2019 1:00,-1.395,-1.395,0,0,-1.395
5/7/2019 1:15,-1.395,-1.395,0,0,-1.395
5/7/2019 1:30,-1.395,-1.395,0,0,-1.395
5/7/2019 1:45,-1.395,-1.395,0,0,-1.395
5/7/2019 2:00,-1.395,-1.395,0,0,-1.395
5/7/2019 2:15,-1.395,-1.395,0,0,-1.395
5/7/2019 2:30,-1.395,-1.395,0,-1.395,-1.395
5/7/2019 2:45,-1.395,-1.395,0,-1.395,-1.395
5/7/2019 3:00,-1.395,-1.395,0,-1.395,-1.395
5/7/2019 3:15,-1.395,-1.395,0,-1.395,-1.395
5/7/2019 3:30,-1.395,-1.395,0,-1.395,-1.395
5/7/2019 3:45,-1.395,-1.395,0,-1.395,-1.395
5/7/2019 4:00,-1.395,-1.395,0,-1.395,-1.395
5/7/2019 4:15,-1.395,-1.395,0,-1.395,-1.395
5/7/2019 4:30,-3.487,-1.395,0,-1.395,-1.395
5/7/2019 4:45,-3.487,-1.395,0,-1.395,-1.395
5/7/2019 5:00,-3.487,-1.395,0,-1.395,-1.395
5/7/2019 5:15,-3.487,-1.395,0,-1.395,-1.395
5/7/2019 5:30,-3.487,-1.395,0,-1.395,-1.395
5/7/2019 5:45,-3.487,-1.395,0,-1.395,-1.395
5/7/2019 6:00,0,-1.395,-1.395,-1.395,-1.395
5/7/2019 6:15,0,4.185,-1.395,-1.395,-1.395
5/7/2019 6:30,13.252,4.185,-1.395,8.37,-1.395
5/7/2019 6:45,13.252,18.135,6.975,8.37,11.16
5/7/2019 7:00,27.202999,37.665001,23.017,20.226999,20.924999
5/7/2019 7:15,41.849998,37.665001,41.849998,32.782001,20.924999
5/7/2019 7:30,66.959999,37.665001,62.775002,32.782001,32.084999
5/7/2019 7:45,106.019997,185.535004,80.910004,177.164993,146.475006
5/7/2019 8:00,186.231995,216.225006,96.254997,249.705002,254.587997
5/7/2019 8:15,186.231995,288.765015,96.254997,327.127014,308.993011
5/7/2019 8:30,292.950012,343.868011,117.876999,357.816986,369.674988
5/7/2019 8:45,408.734985,421.290009,159.029999,387.113007,65.565002
5/7/2019 9:00,440.820007,421.290009,159.029999,438.029999,232.268005
5/7/2019 9:15,286.673004,489.644989,159.029999,438.029999,484.761993
5/7/2019 9:30,455.46701,166.005005,175.770004,477.089996,542.655029
5/7/2019 9:45,206.460007,435.23999,196.695007,534.284973,601.942017
5/7/2019 10:00,642.39801,626.35498,196.695007,637.515015,668.205017
5/7/2019 10:15,608.219971,652.859985,262.957001,664.71698,696.802979
5/7/2019 10:30,771.434998,318.059998,355.725006,700.987,721.215027
5/7/2019 10:45,790.268005,778.409973,378.743011,772.132996,774.224976
5/7/2019 11:00,842.580017,807.007996,378.743011,804.21698,799.335022
5/7/2019 11:15,842.580017,873.27002,476.391998,804.21698,823.049988
5/7/2019 11:30,842.580017,990.450012,539.86499,876.059998,871.875
5/7/2019 11:45,899.077026,"1,026.02",591.47998,931.163025,895.590027
5/7/2019 12:00,924.88501,"1,079.73",707.265015,967.432983,928.372009
5/7/2019 12:15,965.340027,"1,097.86",821.655029,989.752991,955.575012
5/7/2019 12:30,965.340027,966.038025,886.52301,"1,028.11",955.575012
5/7/2019 12:45,993.23999,"1,032.30",969.525024,"1,028.11",973.710022
5/7/2019 13:00,993.23999,"1,150.88","1,101.35","1,074.85",989.752991
5/7/2019 13:15,993.23999,"1,136.93","1,034.39","1,099.26",989.752991
5/7/2019 13:30,"1,010.68",703.080017,"1,118.79","1,099.26",989.752991
5/7/2019 13:45,"1,018.35",474.997986,"1,362.92","1,060.20",989.752991
5/7/2019 14:00,970.221985,645.88501,658.440002,"1,092.29",957.66803
5/7/2019 14:15,"1,023.93",570.554993,966.734985,623.565002,957.66803
5/7/2019 14:30,"1,023.93",950.692017,597.059998,"1,080.43",799.335022
5/7/2019 14:45,926.97699,589.388,"1,276.43","1,095.77",998.820007
5/7/2019 15:00,912.330017,833.513,870.47998,536.377991,714.937012
5/7/2019 15:15,974.40802,498.712006,530.099976,447.795013,714.23999
5/7/2019 15:30,821.655029,501.502014,455.46701,908.84198,541.95697
5/7/2019 15:45,868.388,454.769989,510.570007,965.340027,468.720001
5/7/2019 16:00,786.08197,387.809998,437.332001,992.54303,568.461975
5/7/2019 16:15,797.940002,375.951996,387.809998,"1,009.28",716.33197
5/7/2019 16:30,758.880005,303.412994,320.850006,373.162994,899.775024
5/7/2019 16:45,680.062012,159.029999,287.369995,326.429993,680.062012
5/7/2019 17:00,692.617004,159.029999,287.369995,341.774994,587.294983
5/7/2019 17:15,676.575012,131.130005,323.640015,270.630005,753.997009
5/7/2019 17:30,590.78302,140.197006,296.437012,189.720001,645.88501
5/7/2019 17:45,569.856995,140.197006,259.470001,173.677994,453.375
5/7/2019 18:00,454.769989,108.112,191.115005,146.475006,537.075012
5/7/2019 18:15,433.845001,96.953003,235.057999,124.852997,578.924988
5/7/2019 18:30,391.994995,96.953003,235.057999,104.625,495.225006
5/7/2019 18:45,145.080002,81.608002,140.197006,80.212997,399.667999
5/7/2019 19:00,338.287994,81.608002,117.876999,60.681999,374.558014
5/7/2019 19:15,152.751999,53.708,92.07,60.681999,316.665009
5/7/2019 19:30,84.397003,38.362,73.237,60.681999,84.397003
5/7/2019 19:45,52.312,38.362,54.404999,60.681999,94.162003
5/7/2019 20:00,52.312,23.017,34.178001,41.849998,36.967999
5/7/2019 20:15,52.312,23.017,18.135,25.110001,19.530001
5/7/2019 20:30,25.110001,11.857,18.135,11.16,19.530001
5/7/2019 20:45,9.068,11.857,5.58,11.16,8.37
5/7/2019 21:00,-0.698,2.79,5.58,1.395,-0.698
5/7/2019 21:15,-0.698,2.79,0.698,1.395,-0.698
5/7/2019 21:30,-0.698,2.79,0.698,1.395,-0.698
5/7/2019 21:45,-0.698,-0.698,0.698,1.395,-0.698
5/7/2019 22:00,-0.698,-0.698,0.698,1.395,-0.698
5/7/2019 22:15,-0.698,-0.698,0.698,-1.395,-0.698
5/7/2019 22:30,-0.698,-0.698,0.698,-1.395,-0.698
5/7/2019 22:45,-0.698,-0.698,0.698,-1.395,-0.698
5/7/2019 23:00,-0.698,-0.698,0.698,-1.395,-0.698
5/7/2019 23:15,-0.698,-0.698,0.698,-1.395,-0.698
5/7/2019 23:30,-0.698,-0.698,0,-1.395,-0.698
5/7/2019 23:45,-0.698,-0.698,0,-1.395,-0.698
5/8/2019 0:00,-0.698,-0.698,0,-1.395,-2.092
5/8/2019 0:15,-0.698,-0.698,0,-1.395,-2.092
5/8/2019 0:30,-0.698,-0.698,0,-1.395,-2.092
5/8/2019 0:45,-0.698,-0.698,0,-1.395,-2.092
5/8/2019 1:00,-0.698,-0.698,0,-1.395,-2.092
5/8/2019 1:15,-0.698,-0.698,0,-1.395,-2.092
5/8/2019 1:30,-0.698,-0.698,0,-1.395,-2.092
5/8/2019 1:45,-0.698,-0.698,0,-1.395,-2.092
5/8/2019 2:00,-0.698,-0.698,0,-1.395,-2.092
5/8/2019 2:15,-0.698,-0.698,0,-1.395,-2.092
5/8/2019 2:30,-0.698,-0.698,0,-1.395,-2.092
5/8/2019 2:45,-0.698,-0.698,0,-1.395,-2.092
5/8/2019 3:00,-0.698,-0.698,0,-1.395,-2.092
5/8/2019 3:15,-0.698,-0.698,0,-1.395,-2.092
5/8/2019 3:30,-0.698,-0.698,0,-1.395,-2.092
5/8/2019 3:45,-0.698,-0.698,0,-1.395,-1.395
5/8/2019 4:00,-0.698,-0.698,0.698,-1.395,-1.395
5/8/2019 4:15,-0.698,-0.698,0.698,-1.395,-1.395
5/8/2019 4:30,-0.698,-0.698,0.698,-1.395,-1.395
5/8/2019 4:45,-0.698,-0.698,0.698,-1.395,-1.395
5/8/2019 5:00,-0.698,-0.698,0.698,-1.395,-1.395
5/8/2019 5:15,-0.698,-0.698,0.698,-1.395,-1.395
5/8/2019 5:30,0,-0.698,0.698,-1.395,-1.395
5/8/2019 5:45,0,-0.698,0.698,-1.395,-1.395
5/8/2019 6:00,0,-0.698,0.698,-1.395,-1.395
5/8/2019 6:15,0,11.857,0.698,6.975,-1.395
5/8/2019 6:30,11.16,11.857,0.698,25.110001,9.765
5/8/2019 6:45,11.16,23.017,9.765,46.733002,9.765
5/8/2019 7:00,57.891998,43.943001,25.110001,68.355003,20.924999
5/8/2019 7:15,71.144997,92.07,25.110001,90.675003,20.924999
5/8/2019 7:30,119.970001,117.18,40.455002,119.970001,32.084999
5/8/2019 7:45,143.684998,203.669998,59.985001,204.367996,198.089996
5/8/2019 8:00,159.029999,264.352997,76.028,229.477005,226.686996
5/8/2019 8:15,179.257004,305.505005,76.028,216.225006,299.924988
5/8/2019 8:30,188.324997,337.589996,98.347,239.242996,332.01001
5/8/2019 8:45,188.324997,395.483002,98.347,340.380005,107.415001
5/8/2019 9:00,244.125,465.929993,110.903,314.571991,232.268005
5/8/2019 9:15,329.917999,530.099976,119.272003,470.11499,474.997986
5/8/2019 9:30,343.170013,405.945007,149.962997,503.595001,538.469971
5/8/2019 9:45,489.644989,548.932983,216.923004,612.405029,613.10199
5/8/2019 10:00,563.580017,641.700012,250.403,652.859985,696.10498
5/8/2019 10:15,560.09198,666.809998,324.337006,687.038025,622.867004
5/8/2019 10:30,481.274994,731.677979,391.298004,740.744995,594.96698
5/8/2019 10:45,415.709991,768.64502,872.572021,476.391998,533.586975
5/8/2019 11:00,415.709991,768.64502,972.315002,444.308014,502.897003
5/8/2019 11:15,429.660004,816.77301,906.75,634.724976,417.105011
5/8/2019 11:30,422.684998,841.184998,"1,029.51",602.640015,380.136993
5/8/2019 11:45,382.230011,866.294983,714.23999,585.202026,533.586975
5/8/2019 12:00,430.358002,892.10199,0,465.233002,788.872009
5/8/2019 12:15,397.575012,912.330017,588.690002,400.36499,847.461975
5/8/2019 12:30,373.859985,932.557983,"1,009.28",463.140015,895.590027
5/8/2019 12:45,353.631989,948.599976,672.390015,838.39502,556.60498
5/8/2019 13:00,389.902008,968.130005,488.946991,636.817017,798.638
5/8/2019 13:15,377.347992,968.130005,544.049988,790.965027,"1,011.38"
5/8/2019 13:30,338.984985,982.080017,550.327026,588.690002,"1,005.10"
5/8/2019 13:45,332.707001,998.122009,561.487,504.292999,859.320007
5/8/2019 14:00,278.303009,"1,012.07",675.179993,593.572021,959.062012
5/8/2019 14:15,264.352997,"1,012.07",629.84198,423.381989,984.172974
5/8/2019 14:30,294.345001,"1,044.85",723.307983,454.071991,464.535004
5/8/2019 14:45,294.345001,"1,312.00",0,403.154999,525.914978
5/8/2019 15:00,246.218002,"1,354.55","1,137.62",420.59201,557.302979
5/8/2019 15:15,457.559998,592.875,602.640015,448.493011,576.13501
5/8/2019 15:30,408.037994,479.183014,464.535004,450.584991,359.910004
5/8/2019 15:45,459.652008,277.605011,442.214996,415.709991,174.375
5/8/2019 16:00,407.339996,191.811996,574.73999,568.461975,119.272003
5/8/2019 16:15,402.457001,167.399994,726.794983,346.65799,32.084999
5/8/2019 16:30,402.457001,267.839996,438.727997,359.910004,13.95
5/8/2019 16:45,402.457001,405.247986,401.062012,424.079987,13.95
5/8/2019 17:00,367.582001,335.497986,339.683014,322.244995,13.95
5/8/2019 17:15,366.88501,253.889999,306.201996,403.154999,57.195
5/8/2019 17:30,226.686996,336.891998,478.484985,306.201996,154.147995
5/8/2019 17:45,239.242996,356.423004,355.027008,281.09201,209.25
5/8/2019 18:00,252.494995,492.434998,269.933014,261.562012,315.96701
5/8/2019 18:15,158.332993,408.037994,179.955002,288.765015,357.119995
5/8/2019 18:30,129.735001,383.625,138.802994,205.065002,254.587997
5/8/2019 18:45,101.834999,117.18,71.843002,161.123001,235.057999
5/8/2019 19:00,78.817001,148.567001,122.760002,101.834999,73.934998
5/8/2019 19:15,55.799999,148.567001,122.760002,80.212997,45.337002
5/8/2019 19:30,38.362,233.662003,74.632004,38.362,93.464996
5/8/2019 19:45,38.362,100.440002,45.337002,38.362,72.540001
5/8/2019 20:00,23.017,30.690001,36.967999,47.43,40.455002
5/8/2019 20:15,23.017,16.042999,36.967999,29.992001,21.622
5/8/2019 20:30,9.765,16.042999,28.598,12.555,11.16
5/8/2019 20:45,9.765,4.185,11.857,2.79,11.16
5/8/2019 21:00,1.395,4.185,11.857,2.79,1.395
5/8/2019 21:15,1.395,4.185,0,2.79,1.395
5/8/2019 21:30,1.395,-0.698,0,2.79,1.395
5/8/2019 21:45,1.395,-0.698,0,0,1.395
5/8/2019 22:00,1.395,-0.698,0,0,1.395
5/8/2019 22:15,1.395,-0.698,0,0,1.395
5/8/2019 22:30,1.395,-0.698,0,0,1.395
5/8/2019 22:45,1.395,-0.698,0,0,1.395
5/8/2019 23:00,1.395,-0.698,-1.395,0,1.395
5/8/2019 23:15,1.395,-0.698,-1.395,0,1.395
5/8/2019 23:30,1.395,-0.698,-1.395,0,0
5/8/2019 23:45,0,-0.698,-1.395,0,0
5/9/2019 0:00,0,-0.698,-1.395,0,0
5/9/2019 0:15,0,-0.698,-1.395,0,0
5/9/2019 0:30,0,-0.698,-1.395,0,0
5/9/2019 0:45,0,-0.698,-1.395,0,0
5/9/2019 1:00,0,-0.698,-1.395,0,0
5/9/2019 1:15,0,-0.698,-1.395,0,0
5/9/2019 1:30,0,-0.698,-1.395,0,0
5/9/2019 1:45,0,-0.698,-1.395,0,0
5/9/2019 2:00,0,-0.698,-1.395,0,0
5/9/2019 2:15,0,-0.698,-1.395,0,0
5/9/2019 2:30,0,-0.698,-1.395,0,0.698
5/9/2019 2:45,0,-0.698,-1.395,0,0.698
5/9/2019 3:00,0,-0.698,-1.395,0,0.698
5/9/2019 3:15,0,0.698,-1.395,0,0.698
5/9/2019 3:30,0,0.698,-1.395,0,0.698
5/9/2019 3:45,0,0.698,-1.395,0,0.698
5/9/2019 4:00,0,0.698,-1.395,0,0.698
5/9/2019 4:15,0,0.698,-1.395,0,0.698
5/9/2019 4:30,0,0.698,-1.395,0,0.698
5/9/2019 4:45,0,0.698,-1.395,0,0.698
5/9/2019 5:00,0,0.698,-1.395,0,0.698
5/9/2019 5:15,0,0.698,-1.395,0,0.698
5/9/2019 5:30,0,0.698,-1.395,0,0.698
5/9/2019 5:45,0,0.698,-1.395,0,0.698
5/9/2019 6:00,0,0.698,-1.395,0,0.698
5/9/2019 6:15,0,0.698,-1.395,0,0.698
5/9/2019 6:30,0,0.698,9.765,8.37,0.698
5/9/2019 6:45,14.648,13.95,9.765,8.37,12.555
5/9/2019 7:00,14.648,25.110001,20.924999,55.102001,12.555
5/9/2019 7:15,14.648,25.110001,20.924999,92.07,27.202999
5/9/2019 7:30,14.648,133.222,32.782001,92.07,44.639999
5/9/2019 7:45,91.373001,106.718002,211.343002,83.699997,227.384995
5/9/2019 8:00,117.876999,94.860001,248.309998,106.718002,227.384995
5/9/2019 8:15,81.608002,75.330002,318.059998,164.610001,171.585007
5/9/2019 8:30,129.735001,75.330002,378.045013,263.654999,125.550003
5/9/2019 8:45,155.542007,426.173004,410.130005,350.84201,122.760002
5/9/2019 9:00,172.979996,144.382004,87.885002,352.238007,122.760002
5/9/2019 9:15,202.274994,479.880005,497.316986,428.265015,149.264999
5/9/2019 9:30,162.518005,290.160004,559.39502,477.787994,260.86499
5/9/2019 9:45,145.778,569.159973,588.690002,349.446991,329.220001
