,Arolla / Météo1 (Bricola - Rayonnement - W/m2),C: Arolla / Météo1 (Bricola - Rayonnement - W/m2) (1. Année précédente),C: Arolla / Météo1 (Bricola - Rayonnement - W/m2) (2. Année précédente),C: Arolla / Météo1 (Bricola - Rayonnement - W/m2) (3. Année précédente),C: Arolla / Météo1 (Bricola - Rayonnement - W/m2) (4. Année précédente)
Horodatage,W/m²,W/m²,W/m²,W/m²,W/m²
5/5/2019 8:30,36.967999,361.304993,420.59201,411.524994,121.364998
5/5/2019 8:45,111.599998,421.290009,484.761993,476.391998,126.248001
5/5/2019 9:00,134.617996,481.972992,544.049988,530.797974,184.139999
5/5/2019 9:15,183.442001,532.890015,595.664978,588.690002,268.537994
5/5/2019 9:30,175.770004,586.596985,654.952026,642.39801,639.606995
5/5/2019 9:45,198.089996,644.48999,706.567017,700.987,672.390015
5/5/2019 10:00,171.585007,690.525024,758.880005,752.60199,717.72699
5/5/2019 10:15,242.031998,740.047974,800.03302,810.494995,629.14502
5/5/2019 10:30,223.199997,785.38501,848.856995,850.950012,633.330017
5/5/2019 10:45,304.808014,832.815002,892.799988,892.10199,495.923004
5/5/2019 11:00,391.994995,873.96698,931.859985,931.859985,592.875
5/5/2019 11:15,320.850006,910.237,962.549988,966.038025,548.932983
5/5/2019 11:30,387.809998,960.45697,"1,000.91",997.424988,580.320007
5/5/2019 11:45,361.304993,"1,083.92","1,023.23","1,019.05",596.362
5/5/2019 12:00,392.691986,"1,058.11","1,032.30","1,037.88",387.809998
5/5/2019 12:15,387.113007,434.542999,"1,073.45","1,039.97",463.140015
5/5/2019 12:30,467.325012,421.290009,"1,088.10","1,036.48",546.143005
5/5/2019 12:45,472.207001,"1,123.67","1,091.59","1,061.59",548.234985
5/5/2019 13:00,487.553009,"1,067.18","1,102.05","1,086.01",544.049988
5/5/2019 13:15,348.75,"1,079.03","1,103.44","1,106.23",492.434998
5/5/2019 13:30,340.380005,"1,086.70","1,114.60","1,107.63",466.627014
5/5/2019 13:45,395.483002,"1,067.18","1,106.23","1,105.54",404.549988
5/5/2019 14:00,378.045013,"1,062.99","1,110.42","1,109.72",511.964996
5/5/2019 14:15,453.375,"1,046.95","1,100.66","1,096.47",567.067017
5/5/2019 14:30,410.826996,"1,037.88","1,086.01","1,079.73",440.820007
5/5/2019 14:45,398.970001,"1,021.84","1,069.96","1,056.02",428.962006
5/5/2019 15:00,333.404999,"1,026.72","1,037.18","1,027.42",384.321991
5/5/2019 15:15,373.162994,977.89502,"1,005.10",996.030029,407.339996
5/5/2019 15:30,394.785004,949.994995,966.734985,955.575012,362.700012
5/5/2019 15:45,306.899994,906.75,925.58197,922.094971,225.990005
5/5/2019 16:00,220.410004,866.992004,888.61499,879.547974,363.397003
5/5/2019 16:15,209.947006,839.789978,846.765015,834.210022,385.71701
5/5/2019 16:30,219.014999,816.075012,819.841593,786.08197,396.179993
5/5/2019 16:45,200.182999,850.252991,768.273132,740.744995,608.219971
5/5/2019 17:00,169.492996,863.505005,703.778015,690.525024,359.910004
5/5/2019 17:15,200.182999,786.08197,489.644989,635.422974,266.445007
5/5/2019 17:30,133.222,739.349976,267.839996,581.018005,266.445007
5/5/2019 17:45,99.044998,184.837997,636.817017,529.403015,149.264999
5/5/2019 18:00,96.953003,96.953003,445.005005,465.233002,79.514999
5/5/2019 18:15,110.205002,414.315002,420.59201,413.618011,132.524994
5/5/2019 18:30,46.733002,156.240005,365.48999,353.631989,45.337002
5/5/2019 18:45,34.178001,274.118011,304.109985,291.554993,31.386999
5/5/2019 19:00,9.765,89.279999,0.698,0.698,23.715
5/5/2019 19:15,26.504999,106.718002,0.698,0.698,2.79
5/5/2019 19:30,0.698,164.610001,0.698,0.698,0.698
5/5/2019 19:45,0.698,9.765,0.698,0.698,0.698
5/5/2019 20:00,0.698,0.698,0.698,0.698,0.698
5/5/2019 20:15,0.698,0.698,0.698,0.698,0.698
5/5/2019 20:30,0.698,0.698,0.698,0.698,0.698
5/5/2019 20:45,0.698,0.698,0.698,0.698,0.698
5/5/2019 21:00,0.698,0.698,0.698,0.698,0.698
5/5/2019 21:15,0.698,0.698,0.698,0.698,0.698
5/5/2019 21:30,0.698,0.698,0.698,0.698,0.698
5/5/2019 21:45,0.698,0.698,0.698,0.698,0.698
5/5/2019 22:00,0.698,0.698,0.698,0.698,0.698
5/5/2019 22:15,0.698,0.698,0.698,0.698,0.698
5/5/2019 22:30,0.698,0.698,0.698,0.698,0.698
5/5/2019 22:45,0.698,0.698,0.698,0.698,0.698
5/5/2019 23:00,0.698,0.698,0.698,0.698,0.698
5/5/2019 23:15,0.698,0.698,0.698,0.698,0.698
5/5/2019 23:30,0.698,0.698,0.698,0.698,0.698
5/5/2019 23:45,0.698,0.698,0.698,0.698,0.698
5/6/2019 0:00,0.698,0.698,0.698,0.698,0.698
5/6/2019 0:15,0.698,0.698,0.698,0.698,0.698
5/6/2019 0:30,0.698,0.698,0.698,0.698,0.698
5/6/2019 0:45,0.698,0.698,0.698,0.698,0.698
5/6/2019 1:00,0.698,0.698,0.698,0.698,0.698
5/6/2019 1:15,0.698,0.698,0.698,0.698,0.698
5/6/2019 1:30,0.698,0.698,0.698,0.698,0.698
5/6/2019 1:45,0.698,0.698,0.698,0.698,0.698
5/6/2019 2:00,0.698,0.698,0.698,0.698,0.698
5/6/2019 2:15,0.698,0.698,0.698,0.698,0.698
5/6/2019 2:30,0.698,0.698,0.698,0.698,0.698
5/6/2019 2:45,0.698,0.698,0.698,0.698,0.698
5/6/2019 3:00,0.698,0.698,0.698,0.698,0.698
5/6/2019 3:15,0.698,0.698,0.698,0.698,0.698
5/6/2019 3:30,0.698,0.698,0.698,0.698,0.698
5/6/2019 3:45,0.698,0.698,0.698,0.698,0.698
5/6/2019 4:00,0.698,0.698,0.698,0.698,0.698
5/6/2019 4:15,0.698,0.698,0.698,0.698,0.698
5/6/2019 4:30,0.698,0.698,0.698,0.698,0.698
5/6/2019 4:45,0.698,0.698,0.698,0.698,0.698
5/6/2019 5:00,0.698,0.698,0.698,0.698,0.698
5/6/2019 5:15,0.698,0.698,0.698,0.698,0.698
5/6/2019 5:30,0.698,0.698,0.698,0.698,0.698
5/6/2019 5:45,0.698,0.698,0.698,0.698,0.698
5/6/2019 6:00,0.698,0.698,0.698,0.698,0.698
5/6/2019 6:15,0.698,0.698,0.698,0.698,0.698
5/6/2019 6:30,0.698,0.698,0.698,0.698,0.698
5/6/2019 6:45,0.698,0.698,0.698,0.698,0.698
5/6/2019 7:00,0.698,0.698,0.698,0.698,0.698
5/6/2019 7:15,0.698,0.698,0.698,0.698,0.698
5/6/2019 7:30,0.698,0.698,34.875,0.698,0.698
5/6/2019 7:45,0.698,0.698,89.279999,0.698,0.698
5/6/2019 8:00,0.698,0.698,130.432999,0.698,0.698
5/6/2019 8:15,6.975,14.648,93.464996,0.698,0.698
5/6/2019 8:30,514.755005,333.404999,46.035,390.600006,0.698
5/6/2019 8:45,588.690002,394.785004,65.565002,487.553009,0.698
5/6/2019 9:00,645.187012,450.584991,380.834991,524.52002,0.698
5/6/2019 9:15,715.63501,508.477997,588.690002,573.344971,132.524994
5/6/2019 9:30,769.34198,569.856995,156.936996,641.700012,66.263
5/6/2019 9:45,830.721985,620.077026,730.97998,694.013,32.782001
5/6/2019 10:00,883.034973,670.297974,301.320007,747.02301,70.447998
5/6/2019 10:15,933.952026,717.030029,715.63501,790.965027,133.919998
5/6/2019 10:30,977.197021,756.788025,398.272003,802.125,250.403
5/6/2019 10:45,"1,015.56",791.663025,484.065002,880.244995,329.220001
5/6/2019 11:00,"1,043.46",829.327026,322.244995,893.497009,486.15799
5/6/2019 11:15,"1,056.71",869.78302,290.858002,946.507996,329.917999
5/6/2019 11:30,"1,075.55",919.304993,269.933014,968.130005,333.404999
5/6/2019 11:45,"1,097.86",931.163025,477.787994,989.752991,532.890015
5/6/2019 12:00,"1,127.16",949.297974,673.784973,"1,003.01",430.358002
5/6/2019 12:15,"1,145.30",967.432983,571.950012,"1,042.76",629.14502
5/6/2019 12:30,"1,141.81",991.844971,858.622009,"1,072.76",910.237
5/6/2019 12:45,"1,171.80","1,012.77",239.242996,"1,086.70",0
5/6/2019 13:00,"1,166.92","1,017.65",285.975006,"1,088.80",480.576996
5/6/2019 13:15,"1,189.94","1,024.63",401.062012,"1,083.22",587.992004
5/6/2019 13:30,"1,173.89","1,038.58",514.755005,"1,097.17",970.919983
5/6/2019 13:45,"1,173.19","1,042.76",590.085022,"1,095.07",614.497009
5/6/2019 14:00,"1,158.55","1,037.18",417.105011,"1,086.70",0
5/6/2019 14:15,"1,136.93","1,033.69",390.600006,"1,079.73",770.737
5/6/2019 14:30,"1,111.81","1,058.11",283.881989,"1,056.02",737.955017
5/6/2019 14:45,"1,063.69",884.429993,229.477005,"1,015.56",440.820007
5/6/2019 15:00,"1,026.72","1,137.62",136.011993,"1,006.49","1,301.54"
5/6/2019 15:15,"1,020.44","1,111.81",84.397003,973.710022,604.034973
5/6/2019 15:30,994.63501,"1,047.65",57.195,933.952026,"1,313.39"
5/6/2019 15:45,954.877991,"1,017.65",64.169998,880.942017,427.566986
5/6/2019 16:00,919.304993,"1,030.91",140.197006,876.757996,302.714996
5/6/2019 16:15,870.47998,841.184998,136.710007,819.562012,194.602005
5/6/2019 16:30,820.95697,855.13501,172.281998,779.106995,275.511993
5/6/2019 16:45,777.015015,850.950012,200.182999,677.969971,249.007004
5/6/2019 17:00,727.492004,152.054993,193.904999,661.22998,211.343002
5/6/2019 17:15,675.877991,668.205017,258.772003,640.304993,143.684998
5/6/2019 17:30,616.590027,218.317001,188.324997,589.388,172.979996
5/6/2019 17:45,561.487,620.775024,200.880005,537.075012,78.817001
5/6/2019 18:00,507.779999,219.014999,123.457001,454.071991,126.945
5/6/2019 18:15,437.332001,133.222,69.75,398.272003,119.272003
5/6/2019 18:30,373.162994,66.959999,22.32,368.279999,179.955002
5/6/2019 18:45,324.337006,94.860001,17.437,305.505005,80.910004
5/6/2019 19:00,0.698,95.557999,0.698,4.185,78.120003
5/6/2019 19:15,0.698,50.220001,0.698,0.698,60.681999
5/6/2019 19:30,0.698,0.698,0.698,0.698,30.690001
5/6/2019 19:45,0.698,0.698,0.698,0.698,29.295
5/6/2019 20:00,0.698,0.698,0.698,0.698,0.698
5/6/2019 20:15,0.698,0.698,0.698,0.698,0.698
5/6/2019 20:30,0,0.698,0.698,0.698,0.698
5/6/2019 20:45,0.698,0.698,0.698,0.698,0.698
5/6/2019 21:00,0.698,0.698,0.698,0.698,0.698
5/6/2019 21:15,0.698,0.698,0.698,0.698,0.698
5/6/2019 21:30,0.698,0.698,0.698,0.698,0.698
5/6/2019 21:45,0.698,0.698,0.698,0.698,0.698
5/6/2019 22:00,0.698,0.698,0.698,0.698,0.698
5/6/2019 22:15,0.698,0.698,0.698,0.698,0.698
5/6/2019 22:30,0.698,0.698,0.698,0.698,0.698
5/6/2019 22:45,0.698,0.698,0.698,0.698,0.698
5/6/2019 23:00,0,0.698,0.698,0.698,0.698
5/6/2019 23:15,0.698,0.698,0.698,0.698,0.698
5/6/2019 23:30,0.698,0.698,0.698,0.698,0.698
5/6/2019 23:45,0.698,0.698,0.698,0.698,0.698
5/7/2019 0:00,0,0.698,0.698,0.698,0.698
5/7/2019 0:15,0.698,0.698,0.698,0.698,0.698
5/7/2019 0:30,0.698,0.698,0.698,0.698,0.698
5/7/2019 0:45,0.698,0.698,0.698,0.698,0.698
5/7/2019 1:00,0.698,0.698,0.698,0.698,0.698
5/7/2019 1:15,0.698,0.698,0.698,0.698,0.698
5/7/2019 1:30,0.698,0.698,0.698,0.698,0.698
5/7/2019 1:45,0.698,0.698,0.698,0.698,0.698
5/7/2019 2:00,0.698,0.698,0.698,0.698,0.698
5/7/2019 2:15,0.698,0.698,0.698,0.698,0.698
5/7/2019 2:30,0.698,0.698,0.698,0.698,0.698
5/7/2019 2:45,0.698,0.698,0.698,0.698,0.698
5/7/2019 3:00,0.698,0.698,0.698,0.698,0.698
5/7/2019 3:15,0.698,0.698,0.698,0.698,0.698
5/7/2019 3:30,0.698,0.698,0.698,0.698,0.698
5/7/2019 3:45,0,0.698,0.698,0.698,0.698
5/7/2019 4:00,0.698,0.698,0.698,0.698,0.698
5/7/2019 4:15,0.698,0.698,0.698,0.698,0.698
5/7/2019 4:30,0.698,0.698,0.698,0.698,0.698
5/7/2019 4:45,0.698,0.698,0.698,0.698,0.698
5/7/2019 5:00,0.698,0.698,0.698,0.698,0.698
5/7/2019 5:15,0.698,0.698,0.698,0.698,0.698
5/7/2019 5:30,0.698,0.698,0.698,0.698,0.698
5/7/2019 5:45,0.698,0.698,0.698,0.698,0.698
5/7/2019 6:00,0.698,0.698,0.698,0.698,0.698
5/7/2019 6:15,0.698,0.698,0.698,0.698,0.698
5/7/2019 6:30,0.698,0.698,0.698,0.698,0.698
5/7/2019 6:45,0.698,0.698,0.698,0.698,0.698
5/7/2019 7:00,0.698,16.74,0.698,0.698,0.698
5/7/2019 7:15,0.698,0.698,0.698,0.698,0.698
5/7/2019 7:30,26.504999,0.698,0.698,0.698,0.698
5/7/2019 7:45,76.724998,0.698,0.698,0.698,0.698
5/7/2019 8:00,80.212997,18.832001,0.698,21.622,0.698
5/7/2019 8:15,66.959999,122.760002,0.698,45.337002,0.698
5/7/2019 8:30,412.920013,131.130005,0.698,395.483002,442.912994
5/7/2019 8:45,422.684998,308.295013,0.698,454.769989,489.644989
5/7/2019 9:00,432.450012,610.312012,0.698,437.332001,531.494995
5/7/2019 9:15,576.13501,744.929993,0.698,513.359985,585.202026
5/7/2019 9:30,566.369995,656.346985,3.487,562.184998,636.119995
5/7/2019 9:45,577.530029,714.937012,13.252,705.172974,687.038025
5/7/2019 10:00,757.484985,770.039978,34.178001,672.390015,737.955017
5/7/2019 10:15,645.187012,806.309998,44.639999,736.559998,781.200012
5/7/2019 10:30,785.38501,774.922974,58.59,827.932983,831.419983
5/7/2019 10:45,884.429993,979.289978,68.355003,883.731995,864.900024
5/7/2019 11:00,897.682983,980.684998,78.817001,874.664978,903.263
5/7/2019 11:15,925.58197,"1,049.74",78.120003,938.835022,927.674988
5/7/2019 11:30,949.994995,"1,006.49",129.735001,982.778015,960.45697
5/7/2019 11:45,981.382996,778.409973,140.895004,"1,002.31",992.54303
5/7/2019 12:00,"1,021.84","1,215.74",120.667999,"1,003.01","1,026.02"
5/7/2019 12:15,"1,073.45",451.980011,134.617996,"1,051.83","1,028.11"
5/7/2019 12:30,"1,073.45",419.196991,328.522003,"1,072.06","1,048.34"
5/7/2019 12:45,"1,057.41",504.98999,438.029999,"1,098.56","1,051.13"
5/7/2019 13:00,"1,099.96",269.933014,996.030029,"1,090.19","1,065.78"
5/7/2019 13:15,"1,035.09",262.957001,560.09198,"1,103.44","1,065.78"
5/7/2019 13:30,"1,105.54","1,275.03",685.643005,"1,106.93","1,022.53"
5/7/2019 13:45,"1,056.71","1,102.05",234.360001,"1,076.94","1,062.29"
5/7/2019 14:00,"1,083.92",939.53302,509.174988,"1,189.24","1,009.28"
5/7/2019 14:15,"1,030.91","1,312.00",252.494995,"1,156.45","1,060.20"
5/7/2019 14:30,936.742004,431.752014,388.506989,"1,180.87",880.244995
5/7/2019 14:45,927.674988,288.066986,265.747986,"1,005.79",931.859985
5/7/2019 15:00,946.507996,136.710007,320.850006,"1,099.96",763.065002
5/7/2019 15:15,494.527008,111.599998,172.979996,"1,043.46",909.539978
5/7/2019 15:30,609.61499,87.885002,117.18,700.289978,696.10498
5/7/2019 15:45,826.538025,56.498001,110.903,922.094971,799.335022
5/7/2019 16:00,583.807983,20.924999,156.936996,"1,176.68",462.441986
5/7/2019 16:15,485.459991,16.042999,94.162003,"1,165.52",648.674988
5/7/2019 16:30,465.929993,4.883,92.766998,536.377991,758.880005
5/7/2019 16:45,415.709991,0.698,131.826996,515.452026,786.780029
5/7/2019 17:00,558.697021,0.698,131.130005,540.562012,668.903015
5/7/2019 17:15,299.924988,0.698,87.186996,394.785004,291.554993
5/7/2019 17:30,401.062012,0.698,74.632004,331.312012,315.269989
5/7/2019 17:45,512.663025,0.698,34.875,256.679993,480.576996
5/7/2019 18:00,366.187012,0.698,48.825001,189.720001,488.946991
5/7/2019 18:15,340.380005,0.698,20.226999,197.393005,435.23999
5/7/2019 18:30,152.054993,0.698,26.504999,184.837997,338.984985
5/7/2019 18:45,313.875,0.698,2.092,125.550003,271.326996
5/7/2019 19:00,70.447998,0.698,0.698,66.263,0.698
5/7/2019 19:15,22.32,0.698,0.698,14.648,0.698
5/7/2019 19:30,25.110001,0.698,0.698,0.698,11.857
5/7/2019 19:45,4.185,0.698,0.698,0.698,0.698
5/7/2019 20:00,3.487,0.698,0.698,0.698,0.698
5/7/2019 20:15,0.698,0.698,0.698,0.698,0.698
5/7/2019 20:30,0.698,0.698,0.698,0.698,0.698
5/7/2019 20:45,0.698,0.698,0.698,0.698,0.698
5/7/2019 21:00,0.698,0.698,0.698,0.698,0.698
5/7/2019 21:15,0.698,0.698,0.698,0.698,0.698
5/7/2019 21:30,0.698,0.698,0.698,0.698,0.698
5/7/2019 21:45,0.698,0.698,0.698,0.698,0.698
5/7/2019 22:00,0.698,0.698,0.698,0.698,0.698
5/7/2019 22:15,0.698,0.698,0.698,0.698,0.698
5/7/2019 22:30,0.698,0.698,0.698,0.698,0.698
5/7/2019 22:45,0.698,0.698,0.698,0.698,0.698
5/7/2019 23:00,0.698,0.698,0.698,0.698,0.698
5/7/2019 23:15,0.698,0.698,0.698,0.698,0.698
5/7/2019 23:30,0.698,0.698,0.698,0.698,0.698
5/7/2019 23:45,0,0.698,0.698,0.698,0.698
5/8/2019 0:00,0.698,0.698,0.698,0.698,0.698
5/8/2019 0:15,0.698,0.698,0.698,0.698,0.698
5/8/2019 0:30,0.698,0.698,0.698,0.698,0.698
5/8/2019 0:45,0.698,0.698,0.698,0.698,0.698
5/8/2019 1:00,0.698,0.698,0.698,0.698,0.698
5/8/2019 1:15,0,0.698,0.698,0.698,0.698
5/8/2019 1:30,0.698,0.698,0.698,0.698,0.698
5/8/2019 1:45,0.698,0.698,0.698,0.698,0.698
5/8/2019 2:00,0,0.698,0.698,0.698,0.698
5/8/2019 2:15,0.698,0.698,0.698,0.698,0.698
5/8/2019 2:30,0.698,0.698,0.698,0.698,0.698
5/8/2019 2:45,0,0.698,0.698,0.698,0.698
5/8/2019 3:00,0.698,0.698,0.698,0.698,0.698
5/8/2019 3:15,0.698,0.698,0.698,0.698,0.698
5/8/2019 3:30,0,0.698,0.698,0.698,0.698
5/8/2019 3:45,0.698,0.698,0.698,0.698,0.698
5/8/2019 4:00,0.698,0.698,0.698,0.698,0.698
5/8/2019 4:15,0.698,0.698,0.698,0.698,0.698
5/8/2019 4:30,0.698,0.698,0.698,0.698,0.698
5/8/2019 4:45,0.698,0.698,0.698,0.698,0.698
5/8/2019 5:00,0.698,0.698,0.698,0.698,0.698
5/8/2019 5:15,0,0.698,0.698,0.698,0.698
5/8/2019 5:30,0.698,0.698,0.698,0.698,0.698
5/8/2019 5:45,0.698,0.698,0.698,0.698,0.698
5/8/2019 6:00,0,0.698,0.698,0.698,0.698
5/8/2019 6:15,0.698,0.698,0.698,0.698,0.698
5/8/2019 6:30,0.698,0.698,0.698,0.698,0.698
5/8/2019 6:45,0,0.698,0.698,0.698,0.698
5/8/2019 7:00,0.698,43.244999,0.698,12.555,0.698
5/8/2019 7:15,13.95,59.985001,0.698,31.386999,0.698
5/8/2019 7:30,43.244999,56.498001,0.698,47.43,0.698
5/8/2019 7:45,78.120003,129.735001,0.698,68.355003,0.698
5/8/2019 8:00,105.322998,131.130005,0.698,90.675003,0.698
5/8/2019 8:15,111.599998,106.019997,0.698,105.322998,0.698
5/8/2019 8:30,122.061996,175.072006,0.698,299.924988,388.506989
5/8/2019 8:45,154.147995,509.174988,0.698,395.483002,444.308014
5/8/2019 9:00,262.26001,491.040009,11.16,465.233002,495.923004
5/8/2019 9:15,284.579987,511.266998,20.924999,539.86499,555.210022
5/8/2019 9:30,351.540009,565.672974,27.9,569.856995,601.942017
5/8/2019 9:45,385.71701,608.219971,44.639999,675.179993,670.994995
5/8/2019 10:00,417.803009,601.942017,43.943001,753.299988,800.72998
5/8/2019 10:15,451.28299,591.47998,52.312,874.664978,543.35199
5/8/2019 10:30,443.609985,752.60199,161.123001,991.844971,569.159973
5/8/2019 10:45,581.715027,851.64801,68.355003,"1,039.97",466.627014
5/8/2019 11:00,355.725006,870.47998,140.197006,"1,116.00",529.403015
5/8/2019 11:15,366.187012,905.35498,152.054993,"1,134.83",507.779999
5/8/2019 11:30,262.957001,937.440002,156.240005,449.886993,680.062012
5/8/2019 11:45,277.605011,998.820007,190.417007,"1,194.82","1,023.23"
5/8/2019 12:00,313.178009,"1,058.81",577.530029,"1,151.57",803.52002
5/8/2019 12:15,405.945007,590.085022,869.085022,"1,211.56",725.400024
5/8/2019 12:30,421.290009,730.28302,654.952026,750.51001,788.872009
5/8/2019 12:45,401.76001,843.974976,376.649994,"1,275.03","1,113.21"
5/8/2019 13:00,369.674988,378.743011,444.308014,433.845001,"1,020.44"
5/8/2019 13:15,319.454987,"1,173.19",433.845001,561.487,"1,171.10"
5/8/2019 13:30,350.144989,"1,238.76","1,142.51",468.022003,"1,326.65"
5/8/2019 13:45,255.981995,504.98999,653.557983,883.034973,"1,282.01"
5/8/2019 14:00,254.587997,"1,189.94",756.090027,801.427979,921.39801
5/8/2019 14:15,306.201996,"1,200.40",440.820007,"1,288.98",797.940002
5/8/2019 14:30,326.429993,728.190002,390.600006,988.356995,191.811996
5/8/2019 14:45,344.565002,0,266.445007,"1,099.96",344.565002
5/8/2019 15:00,456.863007,462.441986,295.042999,"1,003.70",644.48999
5/8/2019 15:15,336.891998,315.96701,426.869995,"1,148.78",622.867004
5/8/2019 15:30,407.339996,424.079987,347.355011,"1,013.47",440.122986
5/8/2019 15:45,499.410004,588.690002,378.045013,836.302979,64.169998
5/8/2019 16:00,435.937012,544.747009,211.343002,522.427979,0.698
5/8/2019 16:15,357.816986,499.410004,249.007004,435.23999,0.698
5/8/2019 16:30,283.184998,350.84201,404.549988,783.98999,0.698
5/8/2019 16:45,164.610001,394.785004,210.645004,297.13501,124.852997
5/8/2019 17:00,254.587997,237.149994,142.289993,192.509995,416.40799
5/8/2019 17:15,168.097,139.5,140.197006,223.897995,304.808014
5/8/2019 17:30,202.274994,57.195,84.397003,230.873001,478.484985
5/8/2019 17:45,94.860001,71.144997,4.185,179.257004,242.031998
5/8/2019 18:00,73.934998,91.373001,32.084999,222.501999,15.345
5/8/2019 18:15,23.017,71.144997,62.077999,239.940002,6.975
5/8/2019 18:30,16.74,114.389999,107.415001,160.425003,0.698
5/8/2019 18:45,37.665001,83.001999,97.650002,85.792999,0.698
5/8/2019 19:00,15.345,50.917,38.362,68.355003,8.37
5/8/2019 19:15,34.178001,6.975,105.322998,50.917,0.698
5/8/2019 19:30,0.698,33.48,57.891998,42.547001,0.698
5/8/2019 19:45,0.698,0.698,96.953003,12.555,0.698
5/8/2019 20:00,0.698,0.698,4.883,0.698,0.698
5/8/2019 20:15,0.698,0.698,0.698,0.698,0.698
5/8/2019 20:30,0.698,0.698,0.698,0.698,0.698
5/8/2019 20:45,0,0.698,0.698,0.698,0.698
5/8/2019 21:00,0.698,0.698,0.698,0.698,0.698
5/8/2019 21:15,0.698,0.698,0.698,0.698,0.698
5/8/2019 21:30,0,0.698,0.698,0.698,0.698
5/8/2019 21:45,0.698,0.698,0.698,0.698,0.698
5/8/2019 22:00,0.698,0.698,0.698,0.698,0.698
5/8/2019 22:15,0,0.698,0.698,0.698,0.698
5/8/2019 22:30,0.698,0.698,0.698,0.698,0.698
5/8/2019 22:45,0.698,0.698,0.698,0.698,0.698
5/8/2019 23:00,0,0.698,0.698,0.698,0.698
5/8/2019 23:15,0.698,0.698,0.698,0.698,0.698
5/8/2019 23:30,0.698,0.698,0.698,0.698,0.698
5/8/2019 23:45,0.698,0.698,0.698,0.698,0.698
5/9/2019 0:00,0.698,0.698,0.698,0.698,0.698
5/9/2019 0:15,0.698,0.698,0.698,0.698,0.698
5/9/2019 0:30,0,0.698,0.698,0.698,0.698
5/9/2019 0:45,0.698,0.698,0.698,0.698,0.698
5/9/2019 1:00,0.698,0.698,0.698,0.698,0.698
5/9/2019 1:15,0,0.698,0.698,0.698,0.698
5/9/2019 1:30,0.698,0.698,0.698,0.698,0.698
5/9/2019 1:45,0.698,0.698,0.698,0.698,0.698
5/9/2019 2:00,0.698,0.698,0.698,0.698,0.698
5/9/2019 2:15,0.698,0.698,0.698,0.698,0.698
5/9/2019 2:30,0.698,0.698,0.698,0.698,0.698
5/9/2019 2:45,0.698,0.698,0.698,0.698,0.698
5/9/2019 3:00,0.698,0.698,0.698,0.698,0.698
5/9/2019 3:15,0,0.698,0.698,0.698,0.698
5/9/2019 3:30,0.698,0.698,0.698,0.698,0.698
5/9/2019 3:45,0.698,0.698,0.698,0.698,0.698
5/9/2019 4:00,0.698,0.698,0.698,0.698,0.698
5/9/2019 4:15,0.698,0.698,0.698,0.698,0.698
5/9/2019 4:30,0.698,0.698,0.698,0.698,0.698
5/9/2019 4:45,0.698,0.698,0.698,0.698,0.698
5/9/2019 5:00,0.698,0.698,0.698,0.698,0.698
5/9/2019 5:15,0.698,0.698,0.698,0.698,0.698
5/9/2019 5:30,0.698,0.698,0.698,0.698,0.698
5/9/2019 5:45,0.698,0.698,0.698,0.698,0.698
5/9/2019 6:00,0.698,0.698,0.698,0.698,0.698
5/9/2019 6:15,0.698,0.698,0.698,0.698,0.698
5/9/2019 6:30,0.698,0.698,0.698,0.698,0.698
5/9/2019 6:45,0.698,0.698,0.698,0.698,0.698
5/9/2019 7:00,0.698,0.698,0.698,0.698,0.698
5/9/2019 7:15,0.698,0.698,0.698,0.698,0.698
5/9/2019 7:30,0.698,38.362,0.698,0.698,0.698
5/9/2019 7:45,0.698,59.985001,0.698,19.530001,34.178001
5/9/2019 8:00,0.698,79.514999,0.698,117.18,44.639999
5/9/2019 8:15,6.975,82.305,0.698,228.082993,48.126999
5/9/2019 8:30,78.817001,92.766998,427.566986,308.295013,115.785004
5/9/2019 8:45,146.475006,128.339996,488.25,193.904999,343.868011
5/9/2019 9:00,61.380001,143.684998,548.234985,265.747986,431.752014
5/9/2019 9:15,32.782001,119.970001,601.942017,306.201996,533.586975
5/9/2019 9:30,47.43,281.790009,652.859985,356.423004,172.979996
5/9/2019 9:45,61.380001,283.184998,709.356995,290.160004,433.845001
5/9/2019 10:00,66.263,225.990005,758.880005,251.798004,641.700012
5/9/2019 10:15,91.373001,804.21698,802.822021,381.53299,593.572021
5/9/2019 10:30,136.011993,875.362,847.461975,461.744995,580.320007
5/9/2019 10:45,179.955002,"1,014.16",887.91803,426.173004,472.904999
5/9/2019 11:00,160.425003,"1,058.81",920.002991,380.136993,515.452026
5/9/2019 11:15,131.826996,483.368011,963.945007,288.765015,481.972992
5/9/2019 11:30,140.197006,315.269989,996.72699,449.190002,487.553009
5/9/2019 11:45,198.787003,540.562012,"1,026.72",438.727997,725.400024
5/9/2019 12:00,145.778,449.886993,"1,042.06",420.59201,978.59198
5/9/2019 12:15,182.744995,337.589996,"1,057.41",593.572021,839.09198
5/9/2019 12:30,357.816986,374.558014,"1,037.88",514.755005,837
5/9/2019 12:45,246.218002,"1,355.94","1,054.62",742.140015,855.83197
5/9/2019 13:00,266.445007,503.595001,"1,067.18",903.960022,811.890015
5/9/2019 13:15,280.394989,413.618011,"1,111.12",546.143005,857.22699
