,Stafel / Hydrologie (Stafel - Débit dessableur),C: Stafel / Hydrologie (Stafel - Débit dessableur) (1. Année précédente),C: Stafel / Hydrologie (Stafel - Débit dessableur) (2. Année précédente),C: Stafel / Hydrologie (Stafel - Débit dessableur) (3. Année précédente),C: Stafel / Hydrologie (Stafel - Débit dessableur) (4. Année précédente)
5/5/2019 8:15,0.09875,0.162604,0.07757,0.07465,0.494965
5/5/2019 8:30,0.1,0.159653,0.072433,0.081736,0.497604
5/5/2019 8:45,0.098125,0.171849,0.080972,0.087083,0.51132
5/5/2019 9:00,0.096525,0.16632,0.097697,0.094618,0.502014
5/5/2019 9:15,0.1,0.191936,0.100093,0.105449,0.508854
5/5/2019 9:30,0.099583,0.174618,0.100035,0.108368,0.512983
5/5/2019 9:45,0.1,0.162431,0.094445,0.118785,0.520417
5/5/2019 10:00,0.1,0.170174,0.083553,0.110312,0.521632
5/5/2019 10:15,0.097708,0.187083,0.074167,0.099583,0.526804
5/5/2019 10:30,0.09375,0.188339,0.0691,0.092917,0.535798
5/5/2019 10:45,0.092917,0.194583,0.06875,0.0875,0.531736
5/5/2019 11:00,0.0925,0.17625,0.069167,0.0875,0.54
5/5/2019 11:15,0.091354,0.175938,0.06875,0.083715,0.545865
5/5/2019 11:30,0.091351,0.175903,0.06875,0.088018,0.55382
5/5/2019 11:45,0.090833,0.176389,0.06875,0.096667,0.557052
5/5/2019 12:00,0.09,0.184722,0.06875,0.089549,0.568434
5/5/2019 12:15,0.088333,0.178958,0.06875,0.091667,0.568684
5/5/2019 12:30,0.087743,0.189583,0.066597,0.092952,0.568816
5/5/2019 12:45,0.088993,0.19441,0.068264,0.089132,0.580104
5/5/2019 13:00,0.086077,0.19,0.067627,0.08625,0.593819
5/5/2019 13:15,0.087813,0.194685,0.06632,0.085417,0.602118
5/5/2019 13:30,0.086493,0.194583,0.067153,0.088365,0.608785
5/5/2019 13:45,0.090417,0.2,0.067812,0.091285,0.616701
5/5/2019 14:00,0.086493,0.204375,0.067211,0.09375,0.620515
5/5/2019 14:15,0.084583,0.20375,0.066528,0.09375,0.622535
5/5/2019 14:30,0.09,0.209792,0.060359,0.097118,0.585764
5/5/2019 14:45,0.086667,0.217708,0.062083,0.102188,0.53754
5/5/2019 15:00,0.087917,0.22,0.066736,0.11875,0.635553
5/5/2019 15:15,0.086667,0.233229,0.06875,0.114965,0.648336
5/5/2019 15:30,0.086563,0.240521,0.072917,0.119685,0.668924
5/5/2019 15:45,0.089375,0.242778,0.072535,0.128368,0.683438
5/5/2019 16:00,0.087083,0.250903,0.069039,0.132083,0.69
5/5/2019 16:15,0.085625,0.259514,0.069965,0.132952,0.697118
5/5/2019 16:30,0.083923,0.273958,0.074167,0.140035,0.709271
5/5/2019 16:45,0.083542,0.283333,0.07875,0.145035,0.719583
5/5/2019 17:00,0.082917,0.301563,0.08125,0.146667,0.723785
5/5/2019 17:15,0.081667,0.319896,0.0825,0.15,0.73465
5/5/2019 17:30,0.081667,0.325937,0.091285,0.152115,0.740868
5/5/2019 17:45,0.082083,0.335139,0.082746,0.155067,0.748368
5/5/2019 18:00,0.08125,0.350625,0.075625,0.151215,0.756702
5/5/2019 18:15,0.079583,0.344375,0.085903,0.157185,0.763018
5/5/2019 18:30,0.08125,0.360376,0.0875,0.159965,0.774653
5/5/2019 18:45,0.08125,0.362847,0.088333,0.15625,0.783368
5/5/2019 19:00,0.08125,0.369896,0.095417,0.154583,0.793785
5/5/2019 19:15,0.078576,0.37309,0.096982,0.154583,0.8009
5/5/2019 19:30,0.080275,0.377917,0.094583,0.153299,0.802118
5/5/2019 19:45,0.078333,0.375,0.09375,0.151667,0.808264
5/5/2019 20:00,0.076982,0.380764,0.09375,0.15,0.816701
5/5/2019 20:15,0.07809,0.384167,0.09375,0.148299,0.814167
5/5/2019 20:30,0.07691,0.383923,0.09375,0.144583,0.815868
5/5/2019 20:45,0.075,0.389375,0.107601,0.14375,0.817434
5/5/2019 21:00,0.075,0.39191,0.096632,0.141285,0.817917
5/5/2019 21:15,0.075,0.386562,0.09375,0.140767,0.815347
5/5/2019 21:30,0.072292,0.392917,0.094583,0.1375,0.819303
5/5/2019 21:45,0.070833,0.389968,0.091632,0.1375,0.825451
5/5/2019 22:00,0.06875,0.391667,0.08875,0.134132,0.835035
5/5/2019 22:15,0.06875,0.397083,0.0875,0.132083,0.837885
5/5/2019 22:30,0.068125,0.39375,0.0875,0.13125,0.83875
5/5/2019 22:45,0.065934,0.39691,0.087917,0.13125,0.845067
5/5/2019 23:00,0.064271,0.40125,0.0875,0.13125,0.844583
5/5/2019 23:15,0.0625,0.397917,0.0875,0.129965,0.84375
5/5/2019 23:30,0.0625,0.401111,0.086667,0.128365,0.843368
5/5/2019 23:45,0.0625,0.411979,0.0875,0.125417,0.841215
5/6/2019 0:00,0.062917,0.402083,0.0875,0.125,0.84048
5/6/2019 0:15,0.0625,0.398932,0.0875,0.125,0.821146
5/6/2019 0:30,0.065833,0.392222,0.0875,0.125,0.844167
5/6/2019 0:45,0.065625,0.391178,0.086215,0.124167,0.842917
5/6/2019 1:00,0.0625,0.390243,0.08625,0.124167,0.839549
5/6/2019 1:15,0.064583,0.393438,0.083333,0.12,0.83375
5/6/2019 1:30,0.0625,0.390417,0.081979,0.11875,0.8375
5/6/2019 1:45,0.0625,0.3875,0.08125,0.11875,0.832882
5/6/2019 2:00,0.0625,0.386768,0.08125,0.11875,0.834647
5/6/2019 2:15,0.0625,0.391528,0.08125,0.11875,0.833785
5/6/2019 2:30,0.058576,0.405695,0.08125,0.115799,0.83625
5/6/2019 2:45,0.05625,0.389375,0.08125,0.114132,0.834653
5/6/2019 3:00,0.05625,0.380278,0.077422,0.113333,0.833197
5/6/2019 3:15,0.05625,0.382917,0.07875,0.1125,0.832187
5/6/2019 3:30,0.05,0.376667,0.07875,0.1125,0.849306
5/6/2019 3:45,0.05,0.375046,0.080104,0.1125,0.869905
5/6/2019 4:00,0.05,0.374792,0.079427,0.1125,0.885133
5/6/2019 4:15,0.05,0.374375,0.076667,0.1125,0.88632
5/6/2019 4:30,0.053125,0.376016,0.077917,0.1125,0.894331
5/6/2019 4:45,0.053125,0.369757,0.078785,0.1125,0.90542
5/6/2019 5:00,0.05,0.363021,0.082535,0.1125,0.90555
5/6/2019 5:15,0.05,0.363333,0.08715,0.1125,0.904485
5/6/2019 5:30,0.05,0.364198,0.082882,0.1125,0.910868
5/6/2019 5:45,0.046458,0.36465,0.08125,0.1125,0.910318
5/6/2019 6:00,0.04184,0.36316,0.08125,0.1125,0.910798
5/6/2019 6:15,0.03441,0.361667,0.08125,0.10875,0.9125
5/6/2019 6:30,0.029826,0.360833,0.081667,0.108333,0.913333
5/6/2019 6:45,0.025,0.361563,0.08125,0.10625,0.900347
5/6/2019 7:00,0.026423,0.358611,0.08125,0.10625,0.882535
5/6/2019 7:15,0.033958,0.354306,0.08125,0.103299,0.890069
5/6/2019 7:30,0.042014,0.345243,0.08125,0.10125,0.908469
5/6/2019 7:45,0.078854,0.354855,0.082083,0.104618,0.920868
5/6/2019 8:00,0.151875,0.346042,0.08125,0.104583,0.933434
5/6/2019 8:15,0.125,0.347917,0.080417,0.107535,0.930061
5/6/2019 8:30,0.091077,0.350185,0.079132,0.114618,0.914965
5/6/2019 8:45,0.092083,0.343993,0.078403,0.119202,0.915903
5/6/2019 9:00,0.104792,0.3375,0.074066,0.127118,0.93507
5/6/2019 9:15,0.111667,0.3375,0.080764,0.132952,0.94625
5/6/2019 9:30,0.106042,0.346389,0.082182,0.138333,0.9366
5/6/2019 9:45,0.123333,0.346042,0.078195,0.1375,0.933333
5/6/2019 10:00,0.11316,0.33882,0.077604,0.128299,0.927014
5/6/2019 10:15,0.108577,0.348099,0.07625,0.116539,0.917847
5/6/2019 10:30,0.097812,0.341667,0.08382,0.116215,0.912115
5/6/2019 10:45,0.092743,0.342361,0.082847,0.112465,0.903683
5/6/2019 11:00,0.088333,0.336319,0.082951,0.11805,0.9
5/6/2019 11:15,0.083993,0.342674,0.082083,0.113782,0.895382
5/6/2019 11:30,0.079826,0.343333,0.083851,0.1125,0.897017
5/6/2019 11:45,0.07691,0.33757,0.083646,0.11375,0.903785
5/6/2019 12:00,0.075,0.348438,0.077396,0.112083,0.901565
5/6/2019 12:15,0.075,0.330561,0.077986,0.117118,0.909271
5/6/2019 12:30,0.073577,0.335729,0.082083,0.119583,0.904548
5/6/2019 12:45,0.06875,0.347915,0.08007,0.11875,0.912118
5/6/2019 13:00,0.07,0.349444,0.0825,0.119618,0.921736
5/6/2019 13:15,0.06875,0.344676,0.089549,0.123333,0.938782
5/6/2019 13:30,0.06566,0.352361,0.086285,0.125,0.932048
5/6/2019 13:45,0.0625,0.364653,0.083229,0.130035,0.937885
5/6/2019 14:00,0.060417,0.331944,0.08125,0.131702,0.934265
5/6/2019 14:15,0.058542,0.380833,0.086007,0.140868,0.938582
5/6/2019 14:30,0.056667,0.441111,0.089202,0.145,0.916418
5/6/2019 14:45,0.057743,0.448125,0.093021,0.147917,0.789551
5/6/2019 15:00,0.060243,0.517847,0.096215,0.15715,0.948119
5/6/2019 15:15,0.061667,0.595394,0.089167,0.160868,0.960521
5/6/2019 15:30,0.0625,0.611158,0.094653,0.170868,0.951111
5/6/2019 15:45,0.061667,0.600833,0.096146,0.180037,0.955512
5/6/2019 16:00,0.0625,0.576042,0.09875,0.19625,0.952708
5/6/2019 16:15,0.0625,0.518854,0.096632,0.200452,1.014855
5/6/2019 16:30,0.06375,0.5482,0.099583,0.200486,1.024167
5/6/2019 16:45,0.065173,0.578305,0.097917,0.210865,1.018715
5/6/2019 17:00,0.06875,0.62559,0.10375,0.194896,1.02215
5/6/2019 17:15,0.067083,0.59511,0.10625,0.192986,1.01875
5/6/2019 17:30,0.067917,0.616614,0.107083,0.204618,1.025903
5/6/2019 17:45,0.06875,0.622292,0.103333,0.213785,1.028082
5/6/2019 18:00,0.06875,0.636389,0.102535,0.219583,1.032465
5/6/2019 18:15,0.071007,0.638229,0.10125,0.215382,1.032882
5/6/2019 18:30,0.073577,0.644896,0.102052,0.21125,1.02618
5/6/2019 18:45,0.069583,0.650278,0.100289,0.2125,1.021667
5/6/2019 19:00,0.074097,0.661563,0.100833,0.211701,1.024618
5/6/2019 19:15,0.07566,0.648542,0.100833,0.212049,1.013614
5/6/2019 19:30,0.07316,0.63875,0.104583,0.207083,1.000764
5/6/2019 19:45,0.06875,0.666875,0.10625,0.205417,0.987399
5/6/2019 20:00,0.06875,0.67993,0.10625,0.204132,0.976597
5/6/2019 20:15,0.06875,0.682917,0.104583,0.2,0.966632
5/6/2019 20:30,0.06875,0.696423,0.104167,0.1966,0.95785
5/6/2019 20:45,0.06875,0.687711,0.104965,0.195382,0.949514
5/6/2019 21:00,0.06875,0.695602,0.101285,0.19375,0.939549
5/6/2019 21:15,0.066667,0.700625,0.101123,0.188715,0.936285
5/6/2019 21:30,0.068333,0.713854,0.1025,0.1875,0.934965
5/6/2019 21:45,0.066042,0.713333,0.1,0.187049,0.928299
5/6/2019 22:00,0.06375,0.733698,0.1,0.184201,0.920798
5/6/2019 22:15,0.0625,0.748443,0.1,0.182083,0.912431
5/6/2019 22:30,0.0625,0.757269,0.1,0.18125,0.909132
5/6/2019 22:45,0.0625,0.723021,0.1,0.180035,0.901632
5/6/2019 23:00,0.0625,0.696221,0.099132,0.177052,0.892532
5/6/2019 23:15,0.0625,0.687399,0.099167,0.175767,0.884965
5/6/2019 23:30,0.0625,0.691458,0.096215,0.175417,0.879548
5/6/2019 23:45,0.0625,0.687037,0.098333,0.175,0.87583
5/7/2019 0:00,0.06066,0.684028,0.097083,0.175,0.869583
5/7/2019 0:15,0.057917,0.68125,0.094965,0.171215,0.863298
5/7/2019 0:30,0.05625,0.677847,0.09375,0.16875,0.85785
5/7/2019 0:45,0.05625,0.672604,0.094583,0.16875,0.851565
5/7/2019 1:00,0.05625,0.667847,0.09375,0.167465,0.842917
5/7/2019 1:15,0.05625,0.661852,0.09375,0.164997,0.84375
5/7/2019 1:30,0.05625,0.656806,0.09375,0.164233,0.840764
5/7/2019 1:45,0.05625,0.651296,0.09375,0.1625,0.8375
5/7/2019 2:00,0.05625,0.65,0.09375,0.1625,0.83125
5/7/2019 2:15,0.05625,0.648333,0.09375,0.1625,0.827882
5/7/2019 2:30,0.05625,0.64875,0.09375,0.1625,0.823264
5/7/2019 2:45,0.05625,0.649583,0.09375,0.159615,0.817882
5/7/2019 3:00,0.052708,0.653958,0.09375,0.157083,0.815799
5/7/2019 3:15,0.05,0.649514,0.09375,0.15625,0.804514
5/7/2019 3:30,0.05,0.642083,0.09375,0.157083,0.789065
5/7/2019 3:45,0.05,0.640104,0.092917,0.15625,0.783929
5/7/2019 4:00,0.05,0.631389,0.09375,0.15625,0.783482
5/7/2019 4:15,0.05,0.627708,0.092083,0.15625,0.782434
5/7/2019 4:30,0.05,0.620833,0.090801,0.15625,0.780417
5/7/2019 4:45,0.05,0.616667,0.089965,0.15625,0.77535
5/7/2019 5:00,0.048125,0.611667,0.088782,0.15625,0.774583
5/7/2019 5:15,0.04934,0.609375,0.088817,0.155417,0.769097
5/7/2019 5:30,0.05,0.603437,0.089132,0.1559,0.761247
5/7/2019 5:45,0.05,0.598055,0.088368,0.153368,0.751597
5/7/2019 6:00,0.046667,0.592917,0.091184,0.154167,0.743264
5/7/2019 6:15,0.046076,0.583125,0.0875,0.152083,0.737049
5/7/2019 6:30,0.04684,0.584375,0.0875,0.151667,0.734615
5/7/2019 6:45,0.047917,0.580498,0.08875,0.151285,0.730417
5/7/2019 7:00,0.05,0.574167,0.0875,0.15035,0.730417
5/7/2019 7:15,0.05,0.555694,0.0875,0.15,0.726597
5/7/2019 7:30,0.05,0.559306,0.0875,0.149549,0.725518
5/7/2019 7:45,0.05559,0.566805,0.0875,0.150451,0.732917
5/7/2019 8:00,0.055,0.54875,0.0875,0.150833,0.732083
5/7/2019 8:15,0.060173,0.550495,0.0875,0.152083,0.733785
5/7/2019 8:30,0.062257,0.546389,0.0875,0.160518,0.742118
5/7/2019 8:45,0.067156,0.523475,0.086667,0.16125,0.734517
5/7/2019 9:00,0.075,0.53338,0.0875,0.1625,0.745799
5/7/2019 9:15,0.076875,0.543195,0.0875,0.159514,0.735833
5/7/2019 9:30,0.095104,0.553438,0.0875,0.150451,0.738333
5/7/2019 9:45,0.090833,0.547188,0.0875,0.15035,0.734132
5/7/2019 10:00,0.076635,0.568403,0.0875,0.148333,0.735833
5/7/2019 10:15,0.071424,0.553414,0.0875,0.151667,0.735452
5/7/2019 10:30,0.06875,0.518195,0.0875,0.152118,0.737986
5/7/2019 10:45,0.064826,0.413195,0.086667,0.15125,0.741285
5/7/2019 11:00,0.059757,0.50625,0.0875,0.152882,0.748368
5/7/2019 11:15,0.059896,0.550035,0.0875,0.151285,0.75
5/7/2019 11:30,0.059375,0.523195,0.085,0.15375,0.751733
5/7/2019 11:45,0.056351,0.509349,0.086285,0.155347,0.757917
5/7/2019 12:00,0.05625,0.49375,0.085382,0.156701,0.75375
5/7/2019 12:15,0.05625,0.498542,0.086702,0.165035,0.757917
5/7/2019 12:30,0.05625,0.499792,0.084201,0.165035,0.7575
5/7/2019 12:45,0.05625,0.469067,0.084583,0.172535,0.760868
5/7/2019 13:00,0.05625,0.470833,0.089167,0.177535,0.769618
5/7/2019 13:15,0.057083,0.413287,0.0875,0.179167,0.7775
5/7/2019 13:30,0.05625,0.415602,0.084583,0.185868,0.779167
5/7/2019 13:45,0.05625,0.424583,0.084583,0.191285,0.777951
5/7/2019 14:00,0.05625,0.446427,0.087268,0.199236,0.778368
5/7/2019 14:15,0.058125,0.479537,0.090449,0.204167,0.790003
5/7/2019 14:30,0.059167,0.511042,0.105452,0.20625,0.804754
5/7/2019 14:45,0.061042,0.538542,0.09,0.226418,0.829757
5/7/2019 15:00,0.0625,0.559713,0.088055,0.227917,0.856806
5/7/2019 15:15,0.066875,0.524792,0.092917,0.235802,0.877604
5/7/2019 15:30,0.06875,0.574577,0.094583,0.240104,0.9043
5/7/2019 15:45,0.067917,0.595729,0.0925,0.252945,0.918933
5/7/2019 16:00,0.069167,0.607569,0.09375,0.251317,0.950104
5/7/2019 16:15,0.07184,0.582159,0.09625,0.252184,0.95875
5/7/2019 16:30,0.076007,0.547708,0.097048,0.264334,0.968472
5/7/2019 16:45,0.089167,0.55316,0.09375,0.270833,0.998819
5/7/2019 17:00,0.08125,0.604514,0.095,0.269583,1.015452
5/7/2019 17:15,0.082083,0.625202,0.09375,0.266632,1.00827
5/7/2019 17:30,0.086597,0.625625,0.096699,0.265798,1.010347
5/7/2019 17:45,0.088125,0.637361,0.098403,0.26375,0.997431
5/7/2019 18:00,0.08625,0.629722,0.099167,0.261632,0.96941
5/7/2019 18:15,0.085208,0.618021,0.099583,0.259615,0.942853
5/7/2019 18:30,0.085208,0.615,0.102558,0.257049,0.919063
5/7/2019 18:45,0.088577,0.62375,0.101667,0.254482,0.892743
5/7/2019 19:00,0.089375,0.618021,0.1,0.248333,0.870833
5/7/2019 19:15,0.090243,0.599797,0.1,0.252882,0.853961
5/7/2019 19:30,0.0875,0.614207,0.100833,0.25,0.829896
5/7/2019 19:45,0.086042,0.661806,0.1,0.246632,0.811562
5/7/2019 20:00,0.0875,0.69382,0.1,0.24375,0.795347
5/7/2019 20:15,0.0875,0.718437,0.10132,0.24375,0.780347
5/7/2019 20:30,0.0875,0.690388,0.1,0.24375,0.76868
5/7/2019 20:45,0.085833,0.67816,0.1,0.242917,0.759548
5/7/2019 21:00,0.0875,0.67,0.1,0.242083,0.749132
5/7/2019 21:15,0.084583,0.672917,0.1,0.239965,0.741632
5/7/2019 21:30,0.082917,0.669259,0.1,0.2375,0.730764
5/7/2019 21:45,0.08125,0.673611,0.1,0.2375,0.71234
5/7/2019 22:00,0.08125,0.718125,0.1,0.236215,0.68566
5/7/2019 22:15,0.08125,0.7,0.098646,0.23125,0.662847
5/7/2019 22:30,0.080417,0.697917,0.096701,0.23125,0.654965
5/7/2019 22:45,0.08125,0.691875,0.097917,0.2275,0.65625
5/7/2019 23:00,0.08125,0.694491,0.09535,0.225,0.65625
5/7/2019 23:15,0.080833,0.695278,0.097083,0.224167,0.65625
5/7/2019 23:30,0.078576,0.692778,0.097951,0.220799,0.650417
5/7/2019 23:45,0.076667,0.690035,0.099167,0.21875,0.647882
5/8/2019 0:00,0.078507,0.680625,0.094479,0.217465,0.645
5/8/2019 0:15,0.078333,0.643125,0.094583,0.214583,0.64375
5/8/2019 0:30,0.075142,0.665694,0.09375,0.2125,0.640417
5/8/2019 0:45,0.076667,0.672639,0.09375,0.2125,0.636566
5/8/2019 1:00,0.078018,0.668021,0.09375,0.209583,0.630414
5/8/2019 1:15,0.07625,0.668307,0.09375,0.2066,0.624548
5/8/2019 1:30,0.075417,0.65875,0.09375,0.20625,0.606945
5/8/2019 1:45,0.076667,0.657254,0.09375,0.205417,0.581947
5/8/2019 2:00,0.075417,0.655046,0.09375,0.202882,0.579618
5/8/2019 2:15,0.075,0.644896,0.09375,0.200833,0.59507
5/8/2019 2:30,0.075,0.644065,0.09375,0.2,0.602917
5/8/2019 2:45,0.075,0.638333,0.09375,0.199167,0.593681
5/8/2019 3:00,0.075,0.635833,0.09375,0.197083,0.580347
5/8/2019 3:15,0.075,0.638761,0.09375,0.19375,0.566215
5/8/2019 3:30,0.075,0.642083,0.09375,0.194167,0.555798
5/8/2019 3:45,0.075,0.637708,0.093299,0.19375,0.55
5/8/2019 4:00,0.075,0.635799,0.0934,0.19375,0.54375
5/8/2019 4:15,0.075,0.635182,0.09375,0.192465,0.539167
5/8/2019 4:30,0.075,0.633958,0.092917,0.1909,0.539583
5/8/2019 4:45,0.075,0.632083,0.092952,0.18785,0.539965
5/8/2019 5:00,0.075,0.629167,0.092083,0.1875,0.538715
5/8/2019 5:15,0.075,0.632083,0.092083,0.1875,0.535417
5/8/2019 5:30,0.07375,0.630417,0.088683,0.1875,0.533333
5/8/2019 5:45,0.072604,0.63375,0.090868,0.185382,0.535035
5/8/2019 6:00,0.072604,0.635556,0.089549,0.184549,0.53625
5/8/2019 6:15,0.070208,0.637917,0.090799,0.182917,0.535833
5/8/2019 6:30,0.071042,0.645972,0.089583,0.18125,0.53285
5/8/2019 6:45,0.06875,0.654375,0.0875,0.18125,0.529132
5/8/2019 7:00,0.069583,0.655694,0.0875,0.18125,0.525417
5/8/2019 7:15,0.06875,0.623796,0.0875,0.177917,0.521493
5/8/2019 7:30,0.06875,0.611945,0.087952,0.18125,0.516215
5/8/2019 7:45,0.069375,0.590556,0.088229,0.184618,0.513264
5/8/2019 8:00,0.068892,0.585417,0.0875,0.186701,0.499167
5/8/2019 8:15,0.06875,0.570313,0.087917,0.186667,0.498264
5/8/2019 8:30,0.06875,0.579583,0.0875,0.182431,0.497535
5/8/2019 8:45,0.06875,0.594722,0.0875,0.17625,0.496669
5/8/2019 9:00,0.06875,0.628437,0.0875,0.181701,0.50257
5/8/2019 9:15,0.067083,0.575,0.08625,0.179132,0.510035
5/8/2019 9:30,0.066458,0.612425,0.091667,0.177952,0.511667
5/8/2019 9:45,0.068678,0.578672,0.083472,0.182633,0.528299
5/8/2019 10:00,0.065,0.570555,0.07882,0.181146,0.522465
5/8/2019 10:15,0.070518,0.576458,0.092569,0.18125,0.511184
5/8/2019 10:30,0.062604,0.56875,0.08125,0.181533,0.506947
5/8/2019 10:45,0.064687,0.568009,0.094653,0.177952,0.497049
5/8/2019 11:00,0.066423,0.556852,0.090452,0.176597,0.498298
5/8/2019 11:15,0.066458,0.573333,0.082783,0.1793,0.494583
5/8/2019 11:30,0.06875,0.563056,0.086702,0.18125,0.494583
5/8/2019 11:45,0.06875,0.573577,0.09375,0.180385,0.4925
5/8/2019 12:00,0.06875,0.56,0.092049,0.177952,0.495868
5/8/2019 12:15,0.069583,0.565602,0.08375,0.181632,0.498785
5/8/2019 12:30,0.06875,0.564954,0.087952,0.177049,0.5
5/8/2019 12:45,0.068333,0.576018,0.095519,0.176667,0.494965
5/8/2019 13:00,0.06875,0.571852,0.098331,0.179549,0.492569
5/8/2019 13:15,0.06875,0.57625,0.079965,0.175,0.500833
5/8/2019 13:30,0.066875,0.586875,0.087254,0.178782,0.503333
5/8/2019 13:45,0.06809,0.584482,0.091632,0.175833,0.502919
5/8/2019 14:00,0.066493,0.583438,0.100382,0.176667,0.50875
5/8/2019 14:15,0.063333,0.580833,0.098889,0.177535,0.474757
5/8/2019 14:30,0.063507,0.612292,0.106736,0.176632,0.454482
5/8/2019 14:45,0.065417,0.620833,0.10625,0.177882,0.498507
5/8/2019 15:00,0.067743,0.632917,0.12,0.178368,0.307743
5/8/2019 15:15,0.065625,0.636667,0.117986,0.176215,0.401895
5/8/2019 15:30,0.06875,0.650417,0.119618,0.181736,0.536285
5/8/2019 15:45,0.06875,0.651432,0.125518,0.180382,0.547805
5/8/2019 16:00,0.06875,0.67906,0.13375,0.18125,0.560451
5/8/2019 16:15,0.06816,0.678333,0.126215,0.180417,0.569722
5/8/2019 16:30,0.067257,0.65382,0.14,0.180417,0.567048
5/8/2019 16:45,0.071875,0.697083,0.145414,0.1809,0.565799
5/8/2019 17:00,0.06875,0.709479,0.139167,0.18125,0.57507
5/8/2019 17:15,0.070174,0.715417,0.140452,0.18125,0.584202
5/8/2019 17:30,0.072292,0.720625,0.146736,0.18125,0.594202
5/8/2019 17:45,0.071458,0.72125,0.155833,0.182465,0.591667
5/8/2019 18:00,0.074583,0.737188,0.15375,0.18125,0.592048
5/8/2019 18:15,0.072917,0.730926,0.155,0.18125,0.5934
5/8/2019 18:30,0.073577,0.727778,0.154132,0.181667,0.59375
5/8/2019 18:45,0.074896,0.721621,0.159202,0.181667,0.595035
5/8/2019 19:00,0.075,0.720139,0.152364,0.182083,0.598302
5/8/2019 19:15,0.075,0.728889,0.145833,0.18125,0.602083
5/8/2019 19:30,0.075,0.731493,0.150833,0.18125,0.603368
5/8/2019 19:45,0.075,0.734028,0.155417,0.18125,0.601215
5/8/2019 20:00,0.075,0.733611,0.159236,0.178715,0.598333
5/8/2019 20:15,0.070729,0.730833,0.158299,0.17785,0.594965
5/8/2019 20:30,0.069827,0.72941,0.15625,0.1766,0.59375
5/8/2019 20:45,0.069167,0.723925,0.15375,0.175,0.598403
5/8/2019 21:00,0.06934,0.722569,0.151215,0.175,0.599583
5/8/2019 21:15,0.068854,0.734094,0.15,0.175,0.595799
5/8/2019 21:30,0.069167,0.735347,0.15,0.175,0.589097
5/8/2019 21:45,0.06875,0.722639,0.15,0.175,0.579836
5/8/2019 22:00,0.06875,0.717083,0.145764,0.172882,0.575
5/8/2019 22:15,0.06875,0.719583,0.145521,0.17125,0.569965
5/8/2019 22:30,0.06875,0.718333,0.14493,0.170417,0.56875
5/8/2019 22:45,0.06875,0.717292,0.14375,0.16875,0.566667
5/8/2019 23:00,0.06875,0.715,0.14375,0.16875,0.568333
5/8/2019 23:15,0.06875,0.709167,0.143333,0.16875,0.567882
5/8/2019 23:30,0.069792,0.709583,0.1375,0.167917,0.56208
5/8/2019 23:45,0.06875,0.703681,0.1375,0.16875,0.550764
5/9/2019 0:00,0.06875,0.69875,0.135313,0.166184,0.533197
5/9/2019 0:15,0.06875,0.6975,0.13125,0.165449,0.520799
5/9/2019 0:30,0.06875,0.695833,0.13125,0.1625,0.516698
5/9/2019 0:45,0.06875,0.687746,0.130833,0.1625,0.513785
5/9/2019 1:00,0.06875,0.679583,0.126123,0.1625,0.5125
5/9/2019 1:15,0.06875,0.684676,0.125,0.1625,0.514065
5/9/2019 1:30,0.06875,0.674236,0.1225,0.1625,0.515385
5/9/2019 1:45,0.06875,0.676745,0.120833,0.161667,0.51875
5/9/2019 2:00,0.067292,0.6775,0.11875,0.157882,0.51875
5/9/2019 2:15,0.064375,0.672292,0.11875,0.15625,0.514965
5/9/2019 2:30,0.0625,0.669583,0.11875,0.15625,0.5125
5/9/2019 2:45,0.0625,0.665937,0.122118,0.15625,0.513785
5/9/2019 3:00,0.0625,0.661667,0.122051,0.154167,0.515035
5/9/2019 3:15,0.0625,0.656678,0.125,0.15285,0.509548
5/9/2019 3:30,0.0625,0.652156,0.125,0.15125,0.500799
5/9/2019 3:45,0.0625,0.649375,0.122465,0.150417,0.501377
5/9/2019 4:00,0.0625,0.640417,0.11875,0.15,0.5075
5/9/2019 4:15,0.0625,0.641982,0.11875,0.15,0.51215
5/9/2019 4:30,0.0625,0.642222,0.11875,0.15,0.512917
5/9/2019 4:45,0.0625,0.637083,0.115833,0.15,0.509548
5/9/2019 5:00,0.0625,0.632847,0.117885,0.15,0.503299
5/9/2019 5:15,0.0625,0.627361,0.11875,0.15,0.500417
5/9/2019 5:30,0.0625,0.627847,0.11875,0.15,0.50125
5/9/2019 5:45,0.0625,0.622083,0.11875,0.15,0.49875
5/9/2019 6:00,0.0625,0.621146,0.11875,0.15,0.492014
5/9/2019 6:15,0.0625,0.619193,0.114132,0.15,0.481597
5/9/2019 6:30,0.0625,0.616667,0.117952,0.147882,0.476282
5/9/2019 6:45,0.0625,0.612847,0.1125,0.144167,0.474135
5/9/2019 7:00,0.060833,0.611493,0.1125,0.14375,0.472917
5/9/2019 7:15,0.06059,0.601563,0.109965,0.14375,0.471215
5/9/2019 7:30,0.060316,0.600344,0.106215,0.14375,0.470799
5/9/2019 7:45,0.0625,0.590417,0.103403,0.14375,0.462014
5/9/2019 8:00,0.061719,0.58743,0.106736,0.14375,0.45375
5/9/2019 8:15,0.060312,0.589896,0.114586,0.14375,0.456215
5/9/2019 8:30,0.056354,0.560287,0.117049,0.139548,0.457535
5/9/2019 8:45,0.057083,0.597315,0.125035,0.138368,0.448678
