time,timestep,real,predicted
2019-05-02  08:15:00,3,0.030507,0.1043416
2019-05-02  08:30:00,0,0.030507,0.0022991747
2019-05-02  08:30:00,1,0.030507,0.08526715
2019-05-02  08:30:00,2,0.030507,0.08536939
2019-05-02  08:30:00,3,0.030507,0.12735969
2019-05-02  08:45:00,0,0.030507,0.053985767
2019-05-02  08:45:00,1,0.030507,-0.16262996
2019-05-02  08:45:00,2,0.030507,-0.07971944
2019-05-02  08:45:00,3,0.030507,-0.14089146
2019-05-02  09:00:00,0,0.030507,0.01288319
2019-05-02  09:00:00,1,0.030507,-0.04557918
