timestep,real,predicted
3,0.811519,0.8708984
0,1.62308,1.611481
1,1.62308,1.6350954
2,1.559129,1.6255171
3,1.559129,1.6284896
0,0.824194,0.8602229
1,0.808506,0.8139068
2,0.797206,0.8246034
3,0.784006,0.7975412
0,0.083,0.069573075
1,0.081645,0.07655908
2,0.081,0.07684176
3,0.081,0.07692332
0,0.1868,0.20670125
1,0.1954,0.16259094
2,0.207333,0.18269318
3,0.224667,0.16178322
0,0.550706,0.5092884
1,0.562233,0.5363529
2,0.566644,0.5309336
3,0.569778,0.5338035
0,0.497929,0.520355
1,0.486795,0.51903564
2,0.475633,0.5166782
3,0.473783,0.5089407
0,0.894385,1.0013775
1,0.894385,0.90823495
2,0.873459,0.9313851
3,0.873459,0.88705355
0,0.862483,0.80999213
1,0.844373,0.84244275
2,0.831833,0.83158875
3,0.831833,0.8349781
0,2.816245,2.8609827
1,2.816245,2.7575638
2,2.816245,2.7857172
3,2.816245,2.745797
0,0.65528,0.6276065
1,0.65528,0.6913406
2,0.619435,0.6721799
3,0.591689,0.69117415
0,1.063062,1.0760244
1,1.048292,0.95646435
2,1.025106,0.99233246
3,1.005847,0.93916816
0,0.703904,0.80231524
1,0.718928,0.7211817
2,0.722767,0.7472268
3,0.722767,0.7086754
0,0.76715,0.74340445
1,0.76715,0.7315691
2,0.731828,0.7331159
3,0.731828,0.72282666
0,0.022,-0.058285303
1,0.021478,-0.048243605
2,0.021289,-0.03663734
3,0.021733,-0.031019881
0,0.330894,0.39062345
1,0.320806,0.2928673
2,0.310617,0.31723768
3,0.300606,0.27810436
0,0.209189,0.017939882
1,0.208,0.054900005
2,0.166728,0.043182414
3,0.166728,0.054732494
0,0.258,0.3315196
1,0.258,0.30249077
2,0.258711,0.31178445
3,0.26,0.29143095
0,1.360561,1.2382319
1,1.344928,1.3173937
2,1.337772,1.2946384
3,1.333922,1.3111644
0,0.162,0.22950749
1,0.159456,0.22108227
2,0.158,0.22225635
3,0.155435,0.21521163
0,0.388322,0.50672436
1,0.383845,0.48511475
2,0.379962,0.48763165
3,0.374667,0.47131646
0,0.773111,0.9052411
1,0.773111,0.77918744
2,0.773111,0.8147052
3,0.7326,0.7628936
0,1.092889,0.98667115
1,1.080956,1.044794
2,1.084222,1.0330437
3,1.093817,1.0456336
0,0.628256,0.69200337
1,0.628167,0.55635375
2,0.651604,0.60531765
3,0.665734,0.55315953
0,0.418245,0.4436368
1,0.415493,0.42651373
2,0.416544,0.42944258
3,0.413567,0.42024535
0,1.27475,1.2248542
1,1.262356,1.2451615
2,1.252483,1.2374307
3,1.242048,1.2390965
0,0.867467,0.85271126
1,0.867467,0.8860933
2,0.867467,0.8748673
3,0.867467,0.87901056
0,1.459878,1.3543439
1,1.450537,1.3918164
2,1.444048,1.3821638
3,1.438356,1.3868313
0,0.313644,0.28925255
1,0.309583,0.33692175
2,0.305989,0.32243013
3,0.304378,0.33381844
0,0.265966,0.30576074
1,0.268744,0.24505422
2,0.273594,0.2660243
3,0.278267,0.23958877
0,0.004,0.018168187
1,0.004,0.057649687
2,0.004,0.04498253
3,0.004,0.05728236
0,2.24123,2.2628624
1,2.24123,2.3293514
2,2.24123,2.3079019
3,2.24123,2.3197477
0,1.046947,1.0922785
1,1.033883,1.0341313
2,1.021381,1.0475705
3,1.013534,1.0164217
0,1.627176,1.6456459
1,1.60475,1.6227672
2,1.60475,1.6240373
3,1.577867,1.6046629
0,1.160427,1.1168277
1,1.141739,1.1015804
2,1.124956,1.1033286
3,1.124956,1.0869758
0,1.211578,1.14007
1,1.211578,1.2026672
2,1.154711,1.1850615
3,1.142144,1.2018088
0,1.624608,1.7458297
1,1.624608,1.625382
2,1.611533,1.6520401
3,1.58515,1.5942093
0,1.056133,1.0584924
1,1.046733,1.0028749
2,1.033817,1.0169408
3,1.036011,0.9896593
0,0.202322,0.2388117
1,0.201,0.25047
2,0.200589,0.24451326
3,0.198589,0.24663836
0,0.1217,0.11369652
1,0.12,0.094537154
2,0.12,0.09969941
3,0.12,0.089993924
0,0.0796,0.15517183
1,0.085156,0.1426049
2,0.091144,0.161626
3,0.09705,0.15308848
0,0.747879,0.7921341
1,0.750817,0.7519513
2,0.7641,0.76209956
3,0.77905,0.74197257
0,0.425383,0.44899967
1,0.418017,0.4413555
2,0.415215,0.44064116
3,0.4132,0.43326235
0,1.971985,1.9109279
1,1.971985,1.9700089
2,1.971985,1.952907
3,1.971985,1.963952
0,0.820281,0.82606363
1,0.820281,0.87623113
2,0.820281,0.85994136
3,0.852178,0.8707827
0,1.900113,1.7805626
1,1.958756,1.91078
2,1.958756,1.8722466
3,1.958756,1.9113115
0,1.838909,1.8261486
1,1.838909,1.7853526
2,1.838909,1.80108
3,1.838909,1.7758001
0,0.387037,0.35673645
1,0.402472,0.38597757
2,0.415206,0.40122795
3,0.4333,0.42166442
0,0.077,0.1503599
1,0.077,0.1447489
2,0.0764,0.14426179
3,0.0754,0.13796753
0,0.883554,0.7483515
1,0.883554,0.8639201
2,0.883554,0.8305506
3,0.883554,0.86373967
0,0.502189,0.5238172
1,0.500044,0.5370463
2,0.496594,0.531879
3,0.493056,0.53036827
0,0.117322,0.12488519
1,0.115189,0.14038382
2,0.112922,0.13453095
3,0.110783,0.13754188
0,2.304176,2.2286882
1,2.304176,2.3187628
2,2.304176,2.2924402
3,2.304176,2.3193724
0,2.552993,2.5289943
1,2.552993,2.4603186
2,2.547146,2.470915
3,2.546071,2.4379225
0,0.587607,0.6085622
1,0.545679,0.50836277
2,0.545679,0.53565973
3,0.517533,0.4917866
0,1.180833,1.2735838
1,1.15217,1.1882145
2,1.15217,1.2090682
3,1.122367,1.1728498
0,0.867956,0.82118654
1,0.867956,0.79244673
2,0.867956,0.8102808
3,0.867956,0.8023846
0,0.037,0.017058093
1,0.036589,0.044279754
2,0.036355,0.036229737
3,0.0358,0.04488401
0,0.759289,0.72206604
1,0.737574,0.70227253
2,0.719033,0.70607454
3,0.707548,0.6872448
0,1.237142,1.2618269
1,1.243414,1.3285122
2,1.279015,1.3056531
3,1.315033,1.3205209
0,0.596226,0.5923109
1,0.591092,0.62690455
2,0.58428,0.61579174
3,0.582421,0.62475836
0,0.557822,0.52163804
1,0.5586,0.5777539
2,0.556178,0.5618462
3,0.560033,0.5762879
0,0.112,0.1492718
1,0.112,0.029898457
2,0.112,0.059734493
3,0.1102,0.012933828
0,0.30707,0.2854951
1,0.339437,0.29949272
2,0.321628,0.29453814
3,0.292369,0.29496908
0,0.328378,0.35646105
1,0.322,0.3548789
2,0.317824,0.35293508
3,0.313378,0.3451414
0,1.1561,0.9779108
1,1.129133,1.1937876
2,1.294067,1.1621349
3,1.338593,1.2447627
0,0.698867,0.6992544
1,0.679967,0.65629166
2,0.675978,0.6697955
3,0.670922,0.6468789
0,0.034344,0.11285679
1,0.034733,-0.024490342
2,0.035,0.011848517
3,0.035,-0.047361247
0,0.523726,0.69556826
1,0.5143,0.5604073
2,0.505521,0.5936103
3,0.49685,0.5422344
0,0.144821,0.15661125
1,0.141533,0.13340412
2,0.138778,0.13736024
3,0.135425,0.124529526
0,1.250489,1.2442688
1,1.215844,1.263186
2,1.215844,1.2566309
3,1.180833,1.2584401
0,0.2923,0.28109074
1,0.292898,0.33270732
2,0.290302,0.32089224
3,0.290189,0.33104652
0,1.177946,1.0196788
1,1.172237,1.0547159
2,1.164689,1.0568603
3,1.167737,1.0601766
0,0.366589,0.43938908
1,0.364722,0.3920586
2,0.361922,0.40181547
3,0.359789,0.38090897
0,0.477167,0.4858914
1,0.502837,0.4161038
2,0.5245,0.45462307
3,0.5435,0.43038487
0,0.755778,0.7719287
1,0.750922,0.7130365
2,0.74248,0.7265864
3,0.737511,0.69677025
0,1.16205,1.1950688
1,1.139974,1.1736814
2,1.139974,1.1769252
3,1.121044,1.1618335
0,0.018,-0.1490385
1,0.018533,-0.0714039
2,0.018789,-0.08821759
3,0.019888,-0.06525375
0,1.7148,1.7420576
1,1.694526,1.7189461
2,1.669143,1.7211591
3,1.669143,1.7071115
0,0.241922,0.20595628
1,0.239183,0.29064533
2,0.238,0.26556927
3,0.236522,0.28948343
0,0.450306,0.54370576
1,0.446379,0.5203634
2,0.441813,0.52561885
3,0.435146,0.5055758
0,0.057644,0.015293573
1,0.057,0.023027893
2,0.058367,0.022316948
3,0.0598,0.025176521
0,0.4769,0.66646945
1,0.4769,0.5988107
2,0.452839,0.6195555
3,0.44045,0.58804744
0,0.031133,0.046402577
1,0.031,0.023145247
2,0.031,0.027649716
3,0.030183,0.018108625
0,0.692761,0.66989535
1,0.690499,0.64063424
2,0.691144,0.6492936
3,0.694761,0.63448125
0,0.137733,0.1983777
1,0.131667,0.2411713
2,0.127133,0.22796567
3,0.1232,0.23942894
0,0.172744,0.17105258
1,0.173811,0.12533517
2,0.175944,0.14908053
3,0.179561,0.13405597
0,0.966967,0.992381
1,0.998922,0.8783319
2,1.003711,0.9310045
3,1.009604,0.8837458
0,1.042903,1.1162267
1,1.034098,1.0815401
2,1.02767,1.0978955
3,1.03532,1.085351
0,0.063,0.017765613
1,0.063,0.05280111
2,0.063,0.04180835
3,0.063,0.052786127
0,1.582672,1.5428705
1,1.571817,1.5533438
2,1.5741,1.5541515
3,1.567889,1.5520577
0,0.789174,0.96324354
1,0.766653,0.82447886
2,0.766653,0.8635411
3,0.771383,0.7956418
0,0.296428,0.31577986
1,0.292322,0.3473841
2,0.290189,0.3341962
3,0.288856,0.33472872
0,0.727901,0.80391115
1,0.727901,0.7352314
2,0.727901,0.75930345
3,0.727901,0.72671705
0,0.607117,0.6338094
1,0.597488,0.6531747
2,0.590944,0.64536196
3,0.586663,0.6440133
0,1.5197,1.5636698
1,1.492633,1.3865988
2,1.479267,1.4408542
3,1.487962,1.3653064
0,0.063867,0.14611052
1,0.081667,0.014282513
2,0.0968,0.06534661
3,0.112,0.012929149
0,2.431511,2.5688004
1,2.431511,2.3534486
2,2.431511,2.4209967
3,2.431511,2.3385565
0,1.4866,1.4546931
1,1.479007,1.4375014
2,1.465,1.4483738
3,1.460356,1.4363216
0,1.122162,1.104097
1,1.087794,1.0749279
2,1.090002,1.0811375
3,1.212683,1.0608273
0,0.207456,0.23732652
1,0.206,0.26950464
2,0.204983,0.25886488
3,0.202322,0.26191217
0,1.612723,1.5404661
1,1.637333,1.5165272
2,1.657,1.5402426
3,1.675133,1.5242366
0,1.851094,1.7888297
1,1.868482,1.6728802
2,1.8753,1.7085371
3,1.821062,1.6484821
0,0.97559,0.8950612
1,0.939395,0.9835669
2,0.939395,0.9549309
3,0.939395,0.97797525
0,1.630572,1.3804537
1,1.622017,1.4902526
2,1.640128,1.4558753
3,1.667941,1.4880581
0,0.976917,0.88302964
1,0.966333,0.943979
2,0.95631,0.9249579
3,0.948067,0.9378263
0,0.289811,0.31851834
1,0.291,0.2531134
2,0.292078,0.28165177
3,0.293278,0.25680083
0,0.063,0.01810198
1,0.063,0.056852315
2,0.063,0.04446052
3,0.0618,0.05654293
0,1.665751,1.5989629
1,1.652761,1.652732
2,1.660331,1.64163
3,1.683633,1.6449287
0,0.752917,0.7355271
1,0.752311,0.74605674
2,0.752233,0.74371594
3,0.748261,0.7411516
0,0.470811,0.45007703
1,0.471589,0.4353377
2,0.466623,0.44050628
3,0.460961,0.42818826
0,1.96985,1.9658663
1,1.927119,1.8352807
2,1.931811,1.8824347
3,1.9249,1.8281978
0,0.893081,0.9296582
1,0.902844,0.8592618
2,0.909464,0.8823868
3,0.9141,0.8460755
0,0.263511,0.30227658
1,0.260967,0.28430194
2,0.258,0.2878672
3,0.256093,0.27692118
0,0.019011,0.016078131
1,0.018901,0.0324771
2,0.0192,0.028502986
3,0.02,0.033939056
0,0.749793,0.82163143
1,0.761741,0.7701
2,0.775033,0.8007757
3,0.791964,0.77978635
0,1.3274,1.3323073
1,1.342695,1.2629548
2,1.338175,1.2963966
3,1.364359,1.2665055
0,1.382067,1.5422289
1,1.382067,1.4946492
2,1.297422,1.5038714
3,1.297422,1.484599
0,2.7436,2.68314
1,2.7436,2.7276492
2,2.7436,2.717447
3,2.7436,2.7328196
0,1.46575,1.513154
1,1.46575,1.470122
2,1.46575,1.4809027
3,1.46575,1.4616399
0,2.431511,2.6072283
1,2.431511,2.4932747
2,2.431511,2.521071
3,2.431511,2.4780097
0,0.293544,0.26728532
1,0.293389,0.28210872
2,0.293667,0.27605423
3,0.293144,0.27532902
0,0.117633,0.08071325
1,0.124961,0.050943676
2,0.127,0.059058767
3,0.128478,0.042783838
0,1.092628,1.2424589
1,1.082707,1.108636
2,1.066808,1.1420692
3,1.053061,1.081486
0,1.167406,1.2367008
1,1.151822,1.2166297
2,1.151822,1.2199298
3,1.122672,1.2066491
0,1.346195,1.4153632
1,1.340854,1.3783469
2,1.348178,1.399784
3,1.379304,1.3777344
0,0.131133,0.1672208
1,0.135661,0.14004026
2,0.140311,0.15385012
3,0.144489,0.13782713
0,0.72451,0.862813
1,0.716951,0.77951336
2,0.707883,0.79970396
3,0.698504,0.762607
0,0.06545,0.055294394
1,0.053461,0.01608381
2,0.081,0.02478418
3,0.083156,0.0034409016
0,0.060122,0.08593616
1,0.061,0.07414622
2,0.061,0.08022929
3,0.062278,0.07434
0,0.428367,0.37702575
1,0.440478,0.3227666
2,0.4548,0.3552833
3,0.473978,0.3390993
0,0.677833,0.6033411
1,0.677833,0.6888391
2,0.650667,0.664264
3,0.654489,0.6859969
0,0.1288,0.14470953
1,0.125106,0.15229273
2,0.121056,0.14780079
3,0.118244,0.14326951
0,0.956052,0.92482275
1,0.941767,0.8847762
2,0.933844,0.89264196
3,0.924753,0.8672505
0,0.382578,0.4108665
1,0.377189,0.42967936
2,0.373689,0.42189646
3,0.370456,0.4221756
0,0.486533,0.55791783
1,0.484467,0.49722514
2,0.48265,0.51482224
3,0.483045,0.49052697
0,1.199145,1.1361434
1,1.19575,1.1810048
2,1.185656,1.1666449
3,1.177613,1.1739674
0,0.376789,0.37392223
1,0.375056,0.40849203
2,0.3736,0.396385
3,0.371434,0.4040438
0,0.742075,0.85884625
1,0.780794,0.82468396
2,0.814765,0.84930575
3,0.844472,0.8301218
0,0.131356,0.16744798
1,0.127067,0.15312874
2,0.122544,0.15566005
3,0.118178,0.14416938
0,0.7121,0.83956987
1,0.718076,0.73364776
2,0.732111,0.7726589
3,0.742516,0.7259306
0,0.56943,0.6230593
1,0.5593,0.57745457
2,0.551694,0.58731866
3,0.540433,0.55660814
0,0.93923,0.8906175
1,0.947737,0.8330992
2,0.995846,0.8642395
3,1.029467,0.835601
0,0.061,0.01657136
1,0.061,0.038417548
2,0.061,0.032391973
3,0.059922,0.039447814
0,0.039,0.16557923
1,0.038733,0.04900463
2,0.038467,0.0778299
3,0.037656,0.035186104
0,1.75118,1.7744999
1,1.75118,1.8013313
2,1.75118,1.7900661
3,1.75118,1.7945768
0,0.847267,0.8171134
1,0.84405,0.8419889
2,0.844017,0.8341539
3,0.843244,0.8342095
0,1.38423,1.2968618
1,1.39865,1.4497792
2,1.419111,1.4158387
3,1.457567,1.4534413
0,1.759822,1.750671
1,1.759822,1.7197607
2,1.759822,1.7248999
3,1.759822,1.7043537
0,0.089367,0.08713526
1,0.0863,0.12846093
2,0.083644,0.1156013
3,0.081633,0.12526688
0,0.727348,0.5457512
1,0.729194,0.73917514
2,0.74375,0.6915585
3,0.752971,0.74684316
0,0.373456,0.39661106
1,0.370522,0.30181482
2,0.368383,0.32497326
3,0.365045,0.29000548
0,0.127,0.11487766
1,0.127,0.17241606
2,0.127,0.15871672
3,0.127,0.1751781
0,0.450695,0.43125615
1,0.445434,0.503087
2,0.441434,0.48289084
3,0.438583,0.50701535
0,0.760941,0.83245575
1,0.751513,0.79240525
2,0.751513,0.8004958
3,0.732657,0.77883047
0,0.334278,0.3689371
1,0.351933,0.40326837
2,0.381279,0.40680635
3,0.406817,0.41396242
0,0.954753,0.89523697
1,0.941161,0.8989024
2,0.941161,0.8955009
3,0.941161,0.88573915
0,0.591092,0.6256032
1,0.58428,0.6285238
2,0.582421,0.6261934
3,0.578444,0.6237949
0,1.554039,1.3004988
1,1.554039,1.4862146
2,1.554039,1.4334834
3,1.554039,1.4916443
0,0.446204,0.48839793
1,0.484693,0.47319004
2,0.524489,0.49708024
3,0.562765,0.48748553
0,0.634039,0.6766848
1,0.623429,0.5971663
2,0.60675,0.6262287
3,0.598129,0.58717656
0,0.3,0.3048908
1,0.300267,0.37321857
2,0.3,0.35197362
3,0.297583,0.37030512
0,0.666272,0.70328635
1,0.684706,0.6299931
2,0.703656,0.65212923
3,0.72547,0.6191072
0,0.1863,0.25665668
1,0.197589,0.16932599
2,0.205294,0.21140815
3,0.210556,0.1769665
0,0.248839,0.25289884
1,0.258117,0.34065995
2,0.274866,0.31930804
3,0.297594,0.34875727
0,0.760978,0.7277193
1,0.7564,0.74546754
2,0.754667,0.7397521
3,0.752617,0.7403103
0,0.813744,0.9218744
1,0.82025,0.8300696
2,0.842869,0.8730731
3,0.853548,0.8343081
0,0.718133,0.5709108
1,0.702922,0.616533
2,0.66827,0.6014436
3,0.640597,0.6139033
0,0.723567,0.67288184
1,0.70885,0.74678653
2,0.70885,0.72547495
3,0.70885,0.7457952
0,0.160444,0.045564562
1,0.159667,0.1110035
2,0.158533,0.091011256
3,0.158,0.1122308
0,1.029072,1.0166562
1,1.029072,0.9787174
2,1.029072,0.98555714
3,1.029072,0.96895224
0,1.027667,0.7180072
1,0.99481,0.8757836
2,0.978663,0.8314675
3,0.951502,0.87982565
0,0.000112,0.018261684
1,0.000112,0.05877577
2,0.000112,0.045719735
3,0.000112,0.05832661
0,1.639943,1.6238035
1,1.639943,1.5428293
2,1.639943,1.5629357
3,1.60755,1.5158652
0,0.885978,0.9113075
1,0.878044,0.91196316
2,0.874467,0.90884054
3,0.870494,0.9069213
0,0.351856,0.38849375
1,0.349322,0.3735377
2,0.347133,0.37681562
3,0.344983,0.36714917
0,0.074737,0.046677798
1,0.095321,0.05338899
2,0.113533,0.071241096
3,0.1302,0.075026326
0,1.523661,1.5199567
1,1.533117,1.544935
2,1.499844,1.5353063
3,1.499844,1.5398592
0,0.332761,0.5024455
1,0.341139,0.320827
2,0.366567,0.37420228
3,0.40761,0.30580544
0,1.708083,1.6491266
1,1.70285,1.6592023
2,1.745471,1.6676288
3,1.751571,1.6637374
0,0.587336,0.5848229
1,0.605433,0.50093937
2,0.601906,0.5494008
3,0.612056,0.5218708
0,2.076467,2.0666018
1,2.076467,2.048004
2,2.076467,2.049988
3,2.015333,2.037655
0,0.733667,0.7290638
1,0.7288,0.74263173
2,0.735389,0.7567256
3,0.742137,0.7694494
0,0.339967,0.3338921
1,0.34691,0.34533647
2,0.350011,0.34239507
3,0.350667,0.33624274
0,0.220701,0.19432153
1,0.217656,0.1933471
2,0.215783,0.1894789
3,0.213189,0.18120271
0,0.351211,0.4665025
1,0.352856,0.39365792
2,0.357422,0.42206958
3,0.363089,0.3930589
0,0.7121,0.83956987
1,0.718076,0.73364776
2,0.732111,0.7726589
3,0.742516,0.7259306
0,1.17265,1.1618955
1,1.169644,1.207606
2,1.187949,1.1955907
3,1.199872,1.2042967
0,0.826039,0.83268887
1,0.814007,0.83738387
2,0.799517,0.83255297
3,0.779889,0.8249214
0,0.463783,0.42319188
1,0.474671,0.40888566
2,0.485139,0.4141936
3,0.495383,0.40152234
0,0.077379,0.15109137
1,0.075783,0.15276219
2,0.073044,0.14992692
3,0.070633,0.14371833
0,0.01655,-0.00048618205
1,0.016533,0.019458476
2,0.016162,0.012240525
3,0.0163,0.01594454
0,1.264775,1.0531569
1,1.224911,1.1690139
2,1.225679,1.1337986
3,1.225679,1.1669726
0,0.603133,0.65595174
1,0.597767,0.62534076
2,0.589459,0.63236094
3,0.577578,0.61600757
0,0.165856,0.22371195
1,0.166678,0.1091582
2,0.167467,0.15324734
3,0.167856,0.11834888
0,0.02,0.017297788
1,0.02,0.021110587
2,0.02,0.019503048
3,0.02,0.017184902
0,1.021928,1.0165372
1,0.996472,1.0526336
2,0.996472,1.0409701
3,0.965778,1.0463439
0,0.300267,0.3140238
1,0.296178,0.28372177
2,0.293644,0.2900224
3,0.291511,0.27242085
0,0.578333,0.6650447
1,0.548867,0.6016491
2,0.548867,0.6231877
3,0.527567,0.5945346
0,0.315689,0.3944373
1,0.321382,0.28544423
2,0.327366,0.33082834
3,0.331505,0.29422104
0,0.334844,0.022700354
1,0.335989,0.14256114
2,0.337311,0.11306265
3,0.341,0.15649644
0,0.99603,0.9246657
1,0.975639,0.95044667
2,0.975639,0.9432707
3,0.975639,0.94636166
0,0.145732,0.1465607
1,0.172376,0.13658658
2,0.202867,0.1507456
3,0.232878,0.14441246
0,0.176522,0.018737959
1,0.175,0.064512014
2,0.174389,0.049475033
3,0.173,0.063645996
0,0.000112,0.009543882
1,0.000112,-0.046221294
2,0.000112,-0.023017887
3,0.000112,-0.039040342
0,1.77649,1.7993872
1,1.72497,1.6555178
2,1.711912,1.6960614
3,1.708398,1.6280454
0,1.505446,1.2937392
1,1.505446,1.4470915
2,1.505446,1.4028993
3,1.505446,1.4495609
0,0.460983,0.43406007
1,0.458733,0.514243
2,0.457789,0.49045584
3,0.457,0.514089
0,1.436678,1.3391294
1,1.3983,1.3301089
2,1.3983,1.331181
3,1.380654,1.3229351
0,0.07,0.06508766
1,0.071367,0.06985934
2,0.073644,0.09570731
3,0.0777,0.10698897
0,0.042944,0.023430899
1,0.044,-0.004707262
2,0.045733,0.014168434
3,0.046811,0.003831949
0,0.025811,0.14897406
1,0.028,0.05140716
2,0.031733,0.083604954
3,0.034133,0.045768734
0,0.845782,0.8365438
1,0.837511,0.7940548
2,0.829935,0.8033254
3,0.824178,0.78238374
0,0.0268,-0.03055668
1,0.026,0.06984868
2,0.0256,0.039808877
3,0.024112,0.070895664
0,0.044,0.018750118
1,0.044,0.06465847
2,0.042789,0.049570914
3,0.042,0.06378181
0,0.5233,0.4941264
1,0.517983,0.5142459
2,0.512267,0.5070574
3,0.50645,0.50542974
0,1.458111,1.4204099
1,1.430983,1.446681
2,1.4085,1.4364656
3,1.400117,1.4372028
0,1.268133,1.3405122
1,1.296067,1.293522
2,1.328533,1.3197207
3,1.333733,1.3047053
0,0.36705,0.5318829
1,0.363244,0.45714828
2,0.361244,0.47428823
3,0.35697,0.44016242
0,0.000267,0.010259483
1,0.000267,-0.03760261
2,0.000267,-0.017375555
3,0.000267,-0.031047978
0,0.092112,0.15183964
1,0.09,0.11496806
2,0.087583,0.12256527
3,0.085389,0.10276644
0,0.117867,0.09105044
1,0.116,0.18391243
2,0.116,0.1582846
3,0.114267,0.18888465
0,0.71248,0.72184896
1,0.708456,0.6624347
2,0.701058,0.6758695
3,0.691113,0.6445199
0,0.468576,0.518962
1,0.497678,0.47872785
2,0.524065,0.5077325
3,0.548965,0.4874828
0,0.859726,0.90982294
1,0.853489,0.77589893
2,0.846989,0.8089289
3,0.839156,0.7598241
0,1.005689,1.1815178
1,1.011556,1.0842049
2,1.043517,1.1106628
3,1.042756,1.0709878
0,0.002267,-0.17181858
1,0.002,-0.006904535
2,0.002,-0.05029231
3,0.002,0.00018797815
0,0.3806,0.3588687
1,0.378583,0.38361093
2,0.376533,0.3758466
3,0.378161,0.37770182
0,0.155639,0.23646119
1,0.150578,0.12815173
2,0.146239,0.15411904
3,0.141578,0.11019685
0,0.052,0.046389163
1,0.052,-0.103363775
2,0.052,-0.06041595
3,0.052,-0.11679882
0,0.74983,0.6887685
1,0.758478,0.70583516
2,0.76522,0.7023263
3,0.758956,0.69975305
0,1.718971,1.6344143
1,1.689092,1.5380816
2,1.658156,1.5726037
3,1.622262,1.5296551
0,1.422617,1.3612928
1,1.422617,1.4276016
2,1.422617,1.4064765
3,1.422617,1.424283
0,0.122,0.062344305
1,0.120589,0.07730846
2,0.118333,0.07230734
3,0.118,0.073493905
0,0.294111,0.34924507
1,0.294533,0.32410452
2,0.291233,0.33104712
3,0.2894,0.31417972
0,0.207189,0.19025989
1,0.204383,0.2157839
2,0.202189,0.20397404
3,0.199789,0.2019772
0,1.73681,1.7963548
1,1.687006,1.7263167
2,1.687006,1.7404689
3,1.687006,1.7112126
0,0.907822,0.872881
1,0.944793,0.8735603
2,0.974422,0.8914209
3,0.967681,0.88444763
0,1.711267,1.6694635
1,1.728867,1.7138323
2,1.6854,1.7005925
3,1.6854,1.7037624
0,0.663956,0.5737302
1,0.695228,0.6262434
2,0.675313,0.60949177
3,0.667839,0.6196379
0,1.619126,1.6260713
1,1.614622,1.6290307
2,1.600681,1.6259096
3,1.586111,1.6195729
0,1.018756,1.1020386
1,1.018756,1.0311294
2,0.989533,1.0443395
3,0.989533,1.000934
0,2.297669,2.3722444
1,2.297669,2.4552512
2,2.297669,2.4277413
3,2.297669,2.4524534
0,0.594667,0.555106
1,0.594467,0.5880681
2,0.595578,0.57746965
3,0.598911,0.5849035
0,0.0308,-0.023770204
1,0.030083,0.03773295
2,0.028,0.018245045
3,0.028,0.035538193
0,0.118,0.23856145
1,0.118,0.22364038
2,0.118,0.22576681
3,0.118,0.21957918
0,1.335194,1.3501489
1,1.315672,1.3522214
2,1.300794,1.3484875
3,1.279173,1.3351372
0,0.6175,0.627067
1,0.60795,0.5446653
2,0.601656,0.5749919
3,0.586801,0.5390472
0,0.599461,0.7151547
1,0.621833,0.5858591
2,0.6442,0.6442966
3,0.669067,0.6101234
0,0.824683,0.8012635
1,0.817329,0.8856902
2,0.80815,0.8609941
3,0.800305,0.8827357
0,1.113806,1.1107321
1,1.085378,1.0739379
2,1.087383,1.0844321
3,1.092986,1.0692807
0,1.013017,1.0649027
1,0.996311,1.0332947
2,0.992437,1.0554241
3,0.998312,1.0375687
0,0.114,0.073112935
1,0.116,0.053248424
2,0.116622,0.06888661
3,0.118233,0.057668343
0,0.501019,0.50952876
1,0.484895,0.475847
2,0.468773,0.48240638
3,0.453974,0.45938927
0,0.131,0.17749348
1,0.130144,0.13488989
2,0.129,0.14577308
3,0.129,0.12813759
0,0.610544,0.57426673
1,0.603578,0.6043522
2,0.595333,0.5941302
3,0.589978,0.60017043
0,1.730267,1.6054616
1,1.730267,1.6586244
2,1.730267,1.6410575
3,1.730267,1.6547039
0,1.265822,1.2799423
1,1.29095,1.171349
2,1.314762,1.2081373
3,1.282742,1.1588322
0,0.026256,0.017095074
1,0.026,0.044725142
2,0.026,0.036521316
3,0.025456,0.045297034
0,0.332284,0.34443638
1,0.335811,0.3917976
2,0.340489,0.39686093
3,0.344894,0.4201631
0,0.622974,0.7117198
1,0.622974,0.64652574
2,0.622974,0.6599808
3,0.590917,0.6252478
0,0.337978,0.37022057
1,0.354761,0.37348953
2,0.379683,0.38774657
3,0.417779,0.38414806
0,0.980017,0.9748773
1,0.974033,0.99401253
2,0.968475,0.9873357
3,0.967289,0.9863342
0,0.101,0.00026424415
1,0.101133,0.0786093
2,0.101,0.07419831
3,0.101,0.109840885
0,0.368856,0.33073214
1,0.395211,0.42879137
2,0.424993,0.4309765
3,0.457309,0.48183942
0,0.331418,0.34572816
1,0.326922,0.3518396
2,0.322789,0.3491189
3,0.317511,0.34756583
0,1.338605,1.3171555
1,1.277606,1.3450112
2,1.297006,1.3503879
3,1.411817,1.3570893
0,0.015,0.40412048
1,0.015,-0.25479478
2,0.013667,-0.07922873
3,0.013,-0.3115092
0,0.66827,0.5377324
1,0.640597,0.62809134
2,0.621857,0.6015963
3,0.598233,0.6288324
0,0.989333,1.0253278
1,1.009993,1.0663697
2,1.023485,1.0727994
3,1.0427,1.0801449
0,1.029072,0.74815214
1,1.029072,0.8263743
2,1.029072,0.8043168
3,1.029072,0.83084345
0,0.52795,0.48832455
1,0.522182,0.51809615
2,0.514911,0.5093588
3,0.509856,0.5104258
0,0.693806,0.79928356
