time,timestep,real,predicted
2019-05-05  07:45:00,0,0.0314,-0.14901105
2019-05-05  08:00:00,0,0.0314,-0.12822825
2019-05-05  08:15:00,0,0.0314,-0.08387708
2019-05-05  08:30:00,0,0.0314,0.007706769
2019-05-05  08:45:00,0,0.0314,-0.03328553
2019-05-05  09:00:00,0,0.0314,-0.12703702
2019-05-05  09:15:00,0,0.0314,-0.08704863
2019-05-05  09:30:00,0,0.0314,-0.10872088
2019-05-05  09:45:00,0,0.0314,-0.14462781
2019-05-05  10:00:00,0,0.0314,-0.12142139
2019-05-05  10:15:00,0,0.0314,-0.12597233
2019-05-05  10:30:00,0,0.0314,-0.13330653
2019-05-05  10:45:00,0,0.0314,-0.044454776
2019-05-05  11:00:00,0,0.0314,-0.04234588
2019-05-05  11:15:00,0,0.0314,-0.038316272
2019-05-05  11:30:00,0,0.0314,0.030291542
2019-05-05  11:45:00,0,0.0314,0.0022883043
2019-05-05  12:00:00,0,0.0314,-0.0006645024
2019-05-05  12:15:00,0,0.0314,0.075100064
2019-05-05  12:30:00,0,0.0314,-0.027403891
2019-05-05  12:45:00,0,0.0314,0.020104423
2019-05-05  13:00:00,0,0.0314,-0.030029602
2019-05-05  13:15:00,0,0.0314,0.037316002
2019-05-05  13:30:00,0,0.0314,0.041168965
2019-05-05  13:45:00,0,0.0314,-0.030282862
2019-05-05  14:00:00,0,0.0314,-0.0075443983
2019-05-05  14:15:00,0,0.0314,0.056530215
2019-05-05  14:30:00,0,0.0314,0.058783628
2019-05-05  14:45:00,0,0.0314,0.06256282
2019-05-05  15:00:00,0,0.0314,0.06402077
2019-05-05  15:15:00,0,0.0314,0.058016203
2019-05-05  15:30:00,0,0.0314,0.06428544
2019-05-05  15:45:00,0,0.0314,0.062916934
2019-05-05  16:00:00,0,0.0314,0.06701557
2019-05-05  16:15:00,0,0.0314,0.06851075
2019-05-05  16:30:00,0,0.0314,0.06851075
2019-05-05  16:45:00,0,0.0314,0.06851075
